0.319939,0.013591,2
2.415152,0.001695,103
2.08829,0.001436,500
2.357048,0.016759,500
1.307116,-0.009628,500
1.238873,0.016006,8
2.921398,0.008669,500
0.108001,0.007996,500
2.803397,0.023354,500
2.703881,0.030617,500
1.940132,0.022,500
1.442528,-0.023856,500
0.067136,0.013611,500
0.548749,-0.021039,88
0.703084,-0.019258,500
1.02939,0.030334,500
2.061227,0.01934,500
1.77095,0.02168,500
2.814297,0.011508,499
0.947801,0.041408,499
1.944486,0.035967,499
0.594557,-0.000218,49
1.615252,0.010457,499
1.505186,-0.003271,499
2.457656,0.012895,499
0.37265,-0.013083,62
2.026107,0.006696,499
0.200196,0.020962,31
0.969503,0.027134,499
1.263239,-0.01107,498
1.597488,0.004766,498
2.484148,-0.014598,2
1.226696,0.002829,498
2.715739,0.018459,498
1.891517,0.030004,498
0.042938,0.017663,498
1.61867,-0.00266,498
2.011774,0.012315,498
1.690427,0.015925,498
2.261869,0.030369,3
1.427398,-0.023473,497
1.76915,0.039141,497
1.450272,-0.020817,497
2.813497,0.023385,497
1.964618,0.037608,497
1.91247,0.019147,497
0.77721,0.002664,497
1.817948,0.045222,497
3.009675,0.0027,497
1.378828,-0.017578,496
0.142659,0.024531,28
1.318918,-0.010071,496
2.886991,0.01079,496
1.498442,-0.014836,496
0.783832,0.024873,303
0.822496,0.024556,496
0.607174,-0.03003,496
1.589812,0.005336,496
1.547762,0.01076,495
0.319939,0.013591,26
1.770457,0.025557,495
0.90653,0.023501,495
1.166175,-0.005263,494
1.769812,0.0526,494
1.221975,-0.008806,494
2.46822,0.02196,493
0.502281,-0.040323,493
2.414015,0.028823,492
2.983997,-0.009067,335
2.261869,0.030369,7
0.050781,-0.003335,484
0.177157,-0.009706,475
0.254287,-0.015853,470
0.268766,-0.023553,469
2.261869,0.030369,12
0.649137,-0.033046,464
0.929005,0.002333,464
0.153471,-0.022236,463
0.17915,-0.023909,462
0.747505,-0.021443,451
2.261869,0.030369,19
0.239108,-0.0457,441
0.286445,-0.049199,441
0.537297,-0.060202,437
2.261869,0.030369,70
2.484148,-0.014598,1
0.509171,-0.071306,84
2.415152,0.001695,397
1.238873,0.016006,70
1.62722,0.034124,6
2.261869,0.030369,32
2.261869,0.030369,21
0.509171,-0.071306,292
1.238873,0.016006,287
2.261869,0.030369,17
2.261869,0.030369,9
2.261869,0.030369,14
2.261869,0.030369,29
0.704342,-0.03681,190
2.261869,0.030369,7
2.977539,0.029031,159
2.983451,0.028772,159
2.973419,0.02765,158
2.96101,0.032048,157
2.261869,0.030369,9
2.261869,0.030369,26
0.783832,0.024873,3
2.261869,0.030369,4
2.261869,0.030369,27
2.261869,0.030369,22
