2.652785,-0.004374,17
1.053147,-0.00361,15
1.639541,0.013112,6
0.574204,0.006643,6
1.015242,0.000114,7
0.718942,0.000953,9
0.57099,0.015013,27
0.148248,0.011941,18
2.975766,-9.6e-05,33
2.339669,0.012744,22
1.740018,0.008648,22
1.886888,-0.011819,2
2.190278,-0.006426,12
0.911691,-0.010236,8
1.0419,-0.010134,34
1.053975,-0.010946,25
2.692039,0.006439,27
1.343399,-0.007133,27
2.716404,-3.9e-05,6
0.783622,-0.01094,27
1.552767,0.006656,32
2.355428,0.009684,3
2.398195,-0.010434,42
0.849061,0.010229,23
2.549482,0.025215,25
0.307149,0.008126,9
1.858254,-0.009754,16
0.095004,0.029664,38
0.014358,0.042642,22
1.000362,-0.002184,12
1.169601,0.008898,13
2.387143,0.011792,24
1.98048,-0.019783,12
2.022873,-0.007646,13
2.026593,0.007685,49
2.207466,-0.016602,28
2.645195,0.014048,16
2.982093,0.00628,33
1.386266,0.012649,19
1.679079,-0.01662,21
0.024483,0.025335,20
1.61867,-0.00266,8
0.099456,0.027047,23
1.260534,0.012237,33
0.090913,0.028302,12
2.620673,0.006193,30
1.739762,-0.017483,26
0.365999,0.017707,17
1.333332,0.022679,14
1.860083,-0.005131,14
0.974641,0.009912,26
0.891712,0.018731,18
0.6044,0.044005,10
0.039968,0.04434,23
1.624192,0.010246,20
0.89647,0.009181,35
1.327443,0.032332,23
2.838418,0.006004,29
0.539725,0.038019,36
1.57641,0.020411,17
2.74249,0.010278,14
1.409574,0.042963,19
1.374259,0.034364,17
1.552365,0.033608,20
2.749207,0.00269,7
2.810474,0.010034,12
0.762983,0.004539,14
1.835521,-0.017278,15
2.618063,-0.003412,12
1.35159,0.031977,23
0.727392,0.03346,34
0.788174,0.008163,21
1.571812,0.044441,21
1.036569,0.001067,40
1.688878,0.005185,16
0.471637,0.046772,5
0.90653,0.023501,28
0.792492,0.026684,19
1.353555,0.036388,36
1.621634,0.030527,18
0.559085,0.030289,13
1.238873,0.016006,28
1.557875,0.039804,13
2.002512,0.017045,22
1.994033,-0.003267,28
2.762675,-0.007042,33
1.273272,0.01237,27
0.759885,0.029089,34
1.000558,0.031738,29
1.020589,0.021885,15
1.656574,0.034625,17
1.370912,0.034786,2
1.958171,0.007923,21
1.457515,0.013353,9
0.852608,0.026209,20
1.781796,0.053313,13
1.34369,0.026238,15
1.698776,0.035225,24
1.944486,0.035967,51
1.571336,0.032668,11
1.318256,0.039626,45
0.923617,0.046092,12
2.623948,-0.045526,37
0.574204,0.006643,22
2.338756,-0.046302,48
1.940132,0.022,13
2.352374,-0.039661,29
1.974838,0.020525,48
0.566776,-0.004646,30
1.032331,0.017895,11
1.547762,0.01076,48
0.696955,0.028953,35
1.727829,0.03968,15
2.279481,-0.019358,19
2.744716,-0.031921,25
0.910054,0.045639,42
1.72067,0.034713,13
1.077033,0.036089,4
0.974282,0.028725,7
1.226436,0.038637,12
0.57099,0.015013,16
1.671252,0.045208,52
2.122224,-0.024268,80
1.04701,0.063119,11
1.551242,0.001504,39
0.311049,-0.016091,41
1.398292,0.017257,62
1.95487,0.029008,15
1.888273,0.038204,11
0.47222,-0.018822,19
1.777294,0.041208,32
2.883792,0.041232,6
0.402732,-0.005586,39
1.327443,0.032332,56
2.593379,-0.051289,62
2.856716,0.043106,34
1.039858,0.048823,18
1.206602,0.061361,67
0.547967,-0.029478,14
1.639541,0.013112,36
0.857518,0.043185,48
2.584361,-0.061162,65
1.737343,0.038069,61
1.807837,0.059305,16
1.170543,0.055215,18
2.459254,-0.04333,57
3.005376,0.14012,37
2.346621,-0.050281,82
0.285538,-0.006889,50
1.61092,0.00765,47
1.378165,0.031891,64
2.685431,-0.023352,26
2.463502,-0.058426,34
2.445544,-0.059046,35
0.118517,-0.014313,33
2.964327,0.113267,35
2.525105,-0.033157,52
2.25123,-0.043484,51
1.751177,0.054358,11
1.803727,0.077068,11
2.966217,0.098134,18
2.792978,0.010778,49
0.288457,0.00398,36
2.946297,0.08676,47
1.259554,0.059174,30
0.187123,-0.019189,21
2.433964,-0.064817,68
0.792492,0.026684,36
1.370912,0.034786,51
0.301515,0.013207,14
1.183029,0.04691,28
2.749207,0.00269,21
1.402442,0.041444,44
0.342256,0.007697,34
0.387026,0.003003,53
0.693141,0.005812,34
0.803432,0.025738,42
2.589216,-0.038637,50
2.702635,-0.000819,58
1.219078,0.045189,54
0.368054,-0.00499,52
1.532623,0.003238,76
1.639541,0.013112,46
0.129927,-0.032436,10
2.82181,0.040598,47
0.631717,0.004394,45
1.965891,0.03173,42
