0.936577,-0.012981,1
2.363563,-0.01279,1
1.698776,0.035225,2
1.587878,0.03413,2
1.318918,-0.010071,2
0.862167,-0.036198,1
2.666244,-0.031588,1
0.129276,-0.060696,1
1.124811,-0.029209,1
2.714057,-0.030218,1
0.873908,-0.021165,1
0.862167,-0.036198,2
1.817948,0.045222,1
0.652071,-0.057535,2
2.493851,-0.035161,1
1.698776,0.035225,2
1.003407,-0.038182,1
0.621657,-0.073826,1
3.043084,0.04195,3
0.534903,-0.081267,1
2.96101,0.032048,2
0.319708,-0.061032,1
0.213858,-0.055297,2
2.384888,-0.064907,3
0.345304,-0.080593,2
2.191122,-0.049305,4
0.531614,-0.054911,2
0.288498,-0.069641,2
1.345809,0.023811,2
1.124811,-0.029209,2
1.946388,-0.027298,3
2.15754,-0.040125,4
2.174354,-0.063655,3
1.003407,-0.038182,3
0.346934,-0.080298,3
0.862167,-0.036198,3
2.818409,0.009041,6
1.828658,0.010289,4
1.425546,0.034708,3
0.621657,-0.073826,3
2.598326,-0.078578,3
3.046559,0.063404,5
0.319708,-0.061032,2
0.213858,-0.055297,2
1.345809,0.023811,3
1.124811,-0.029209,3
2.52243,-0.086161,3
0.652071,-0.057535,3
1.76915,0.039141,2
2.384888,-0.064907,1
0.345304,-0.080593,2
0.534903,-0.081267,2
2.96101,0.032048,3
1.425546,0.034708,2
2.15754,-0.040125,1
1.003407,-0.038182,1
3.019779,0.068833,4
1.817948,0.045222,2
0.213858,-0.055297,2
1.587878,0.03413,4
2.174354,-0.063655,2
1.76915,0.039141,4
0.346934,-0.080298,3
0.345304,-0.080593,3
2.191122,-0.049305,3
2.026107,0.006696,3
0.936577,-0.012981,3
1.947079,0.052165,3
0.288498,-0.069641,2
1.769812,0.0526,4
1.428541,0.010874,3
0.531614,-0.054911,3
2.062802,-0.031917,4
0.652071,-0.057535,4
1.698776,0.035225,5
0.873908,-0.021165,4
2.968393,0.086519,2
2.174354,-0.063655,3
0.319708,-0.061032,3
1.345809,0.023811,5
1.576868,0.037601,4
2.877523,0.079198,2
1.828658,0.010289,4
0.288498,-0.069641,3
2.815377,0.066351,3
3.019779,0.068833,14
2.191122,-0.049305,4
0.534903,-0.081267,2
3.046559,0.063404,11
1.817948,0.045222,2
1.21078,0.042426,3
2.15754,-0.040125,6
1.587878,0.03413,4
2.384888,-0.064907,4
0.345304,-0.080593,3
0.531614,-0.054911,4
1.946388,-0.027298,5
2.968393,0.086519,17
1.76915,0.039141,5
1.428541,0.010874,3
3.043084,0.04195,25
2.190976,-0.031336,5
0.936577,-0.012981,4
2.877523,0.079198,5
0.288498,-0.069641,4
0.873908,-0.021165,3
1.576868,0.037601,3
0.346934,-0.080298,3
1.345809,0.023811,3
2.864321,0.107881,14
2.486877,-0.019758,6
1.828658,0.010289,3
0.319708,-0.061032,3
2.493851,-0.035161,5
1.21078,0.042426,2
1.769812,0.0526,5
0.531614,-0.054911,2
2.480965,-0.043607,10
2.556182,0.012671,10
1.628415,0.067986,3
1.337817,0.053361,2
2.062802,-0.031917,3
2.384888,-0.064907,9
1.470389,0.107587,2
0.534903,-0.081267,2
0.319708,-0.061032,2
2.174354,-0.063655,6
1.499847,0.126631,2
2.026107,0.006696,4
1.76915,0.039141,3
1.111832,0.088738,2
1.18337,0.078305,3
0.531614,-0.054911,1
2.246836,-0.090059,6
1.817948,0.045222,3
2.493851,-0.035161,9
1.21078,0.042426,1
3.129443,-0.01318,12
1.470389,0.107587,5
1.050703,0.084751,1
2.671096,0.10208,8
0.926368,0.08877,2
1.032498,0.121769,2
2.15754,-0.040125,4
1.769812,0.0526,3
1.064973,0.137063,2
0.847001,0.08865,2
1.337817,0.053361,3
3.046559,0.063404,25
0.857181,0.106554,2
0.530743,-0.18813,2
1.947079,0.052165,2
0.621657,-0.073826,1
0.823732,0.120143,2
0.966521,0.124698,3
2.174354,-0.063655,2
3.019779,0.068833,22
1.18337,0.078305,3
0.530743,-0.18813,3
2.689156,0.12833,6
1.345809,0.023811,2
2.15754,-0.040125,2
0.894386,0.149706,4
2.384888,-0.064907,3
0.621657,-0.073826,2
1.337817,0.053361,2
1.817948,0.045222,1
0.756537,0.064099,2
2.480965,-0.043607,3
1.032498,0.121769,3
2.174354,-0.063655,1
2.486877,-0.019758,4
0.857181,0.106554,4
0.966521,0.124698,3
2.246836,-0.090059,4
2.332385,-0.129722,4
0.652071,-0.057535,6
2.493851,-0.035161,2
2.671096,0.10208,4
1.769812,0.0526,3
1.76915,0.039141,4
0.847001,0.08865,6
2.190976,-0.031336,3
