"Points:0","Points:1","Points:2"
5.60302,3.65492,0
5.59264,3.65091,0
5.27734,3.83293,0
5.50799,3.71322,0
5.35502,3.75964,0
5.37421,3.86815,0
5.35796,3.80913,0
5.42921,3.65126,0
5.40568,3.80586,0
5.37713,3.87796,0
5.25427,3.7976,0
5.38438,3.79456,0
5.52082,3.70679,0
5.41539,3.7115,0
5.48757,3.603,0
5.39808,3.78969,0
5.41791,3.8107,0
5.4282,3.78054,0
5.40584,3.76956,0
5.49835,3.62632,0
5.41295,3.7989,0
5.38365,3.85008,0
5.3619,3.70042,0
5.57973,3.66303,0
5.24023,3.79463,0
5.48806,3.68827,0
5.34435,3.82666,0
5.37454,3.81097,0
5.50008,3.6836,0
5.40123,3.69443,0
5.39517,3.76783,0
5.49465,3.66152,0
5.45494,3.7062,0
5.32475,3.79213,0
5.57462,3.67497,0
5.33733,3.75967,0
5.52691,3.66695,0
5.42243,3.70028,0
5.43295,3.79586,0
5.47892,3.77496,0
5.29457,3.83068,0
5.35057,3.76228,0
5.6054,3.65671,0
5.27026,3.82535,0
5.30085,3.74798,0
5.38265,3.75026,0
5.48771,3.61417,0
5.48656,3.75279,0
5.29207,3.75258,0
5.30138,3.80809,0
5.38723,3.68216,0
5.4969,3.62501,0
5.51714,3.7057,0
5.51006,3.67619,0
5.38047,3.85431,0
5.49945,3.65124,0
5.42723,3.68593,0
5.56797,3.62911,0
5.42226,3.66177,0
5.47992,3.68744,0
5.5097,3.69638,0
5.46264,3.74001,0
5.5266,3.72598,0
5.51484,3.64391,0
5.35296,3.70223,0
5.52027,3.63493,0
5.47239,3.69826,0
5.54532,3.72207,0
5.36514,3.8626,0
5.57087,3.64922,0
5.45228,3.78073,0
5.50855,3.67042,0
5.28082,3.77158,0
5.42518,3.78736,0
5.53489,3.65789,0
5.43258,3.68892,0
5.30474,3.77125,0
5.39705,3.77202,0
5.5092,3.58038,0
5.53502,3.69367,0
5.41039,3.75105,0
5.50066,3.65099,0
5.54743,3.67984,0
5.37485,3.7146,0
5.35501,3.71418,0
5.47395,3.7112,0
5.25824,3.80059,0
5.30992,3.75919,0
5.30514,3.86472,0
5.47909,3.76461,0
5.2672,3.8029,0
5.50101,3.62656,0
5.41996,3.70089,0
5.54106,3.70401,0
5.45596,3.75486,0
5.51113,3.61762,0
5.55333,3.69824,0
5.34102,3.76033,0
5.41658,3.65082,0
