"Points:0","Points:1","Points:2"
3.00906,-0.54518,0
2.9755,-1.05295,0
3.66958,-1.23104,0
3.03024,-0.90808,0
2.95389,-1.0858,0
2.99685,-0.98457,0
2.95117,-1.23528,0
2.45206,-0.67043,0
2.98216,-1.02381,0
2.82973,-0.39212,0
2.47159,-0.58081,0
2.44304,-0.89073,0
2.94764,-1.24168,0
2.62207,-0.40258,0
3.65873,-1.22441,0
2.93002,-1.15337,0
3.04924,-0.61231,0
2.43059,-0.72942,0
3.04822,-0.71764,0
2.47085,-0.96396,0
2.45104,-0.65578,0
2.49674,-0.51865,0
2.66676,-0.40174,0
2.67599,-0.38731,0
2.44654,-0.68695,0
3.034,-0.8417,0
2.92313,-1.14744,0
3.05118,-0.60294,0
2.76856,-0.36867,0
2.66689,-0.40181,0
2.58548,-0.43827,0
3.02234,-0.60037,0
2.45708,-0.90699,0
2.49141,-0.50553,0
3.52624,-1.29571,0
3.58829,-1.25468,0
3.59109,-1.28145,0
3.01291,-1.33867,0
3.45642,-1.32511,0
3.37836,-1.36818,0
