"Points:0","Points:1","Points:2"
16.1171,3.05987,0
16.2479,2.95695,0
16.3559,2.82384,0
16.3745,2.75896,0
16.4163,2.32902,0
16.3293,2.17037,0
16.4624,2.57652,0
16.2433,1.99624,0
16.2423,1.98686,0
16.236,1.83095,0
16.2345,1.79954,0
16.2352,1.78546,0
16.2594,1.73967,0
16.2422,1.76416,0
16.2716,1.63965,0
16.2439,1.6261,0
16.272,1.58734,0
16.2642,1.56101,0
16.258,1.40609,0
16.2873,1.47003,0
16.2702,1.408,0
16.288,1.47201,0
16.2561,1.41921,0
16.2984,1.2813,0
16.3756,1.20058,0
16.3306,1.21267,0
16.3265,1.20598,0
16.3625,1.22199,0
16.3928,1.18779,0
16.3818,1.17625,0
16.5181,1.11128,0
16.7342,0.88502,0
16.7365,0.85053,0
16.7389,0.80461,0
16.8106,0.58495,0
