"Points:0","Points:1","Points:2"
3.55893,-0.19549,0
4.28188,0.53141,0
4.3393,0.54859,0
4.33406,0.55185,0
4.16302,0.44752,0
3.9238,0.28179,0
3.67364,-0.08777,0
3.68659,-0.0786,0
3.55757,-0.17793,0
3.665,-0.12476,0
3.69343,-0.07773,0
4.3859,0.5753,0
3.84318,0.0995,0
3.94604,0.24797,0
3.67148,-0.11598,0
4.46844,0.59475,0
4.66749,0.5485,0
4.62916,0.58566,0
4.64699,0.57709,0
4.8767,0.4944,0
5.10325,0.22687,0
5.09204,0.26816,0
5.13672,0.19552,0
5.19558,0.16597,0
5.34761,0.10978,0
5.33863,0.1323,0
5.52357,0.11812,0
5.69063,0.1758,0
5.69415,0.17286,0
5.66631,0.38095,0
