"Points:0","Points:1","Points:2"
11.7574,2.59433,0
11.741,2.52479,0
11.7482,2.57983,0
11.819,2.66425,0
11.6884,2.33311,0
11.6926,2.28992,0
11.6482,2.12888,0
11.9491,3.14782,0
11.91,3.08045,0
11.9268,3.15572,0
12.0584,3.42857,0
12.0788,3.4302,0
12.0654,3.42816,0
12.1439,3.63311,0
12.2796,3.80646,0
12.1971,3.70257,0
12.3436,3.87579,0
12.3643,3.94345,0
12.4196,4.01132,0
12.4121,4.0394,0
12.4441,4.08105,0
12.5072,4.126,0
12.4991,4.09868,0
12.6843,4.1865,0
12.6637,4.18575,0
12.9539,4.32216,0
13.0122,4.38159,0
