"Points:0","Points:1","Points:2"
3.87371,-0.81493,0
3.21148,-0.89066,0
4.02118,-0.91168,0
4.34844,-0.53106,0
3.3743,-0.83197,0
4.49098,-0.80621,0
4.39302,-0.59153,0
3.28281,-0.86215,0
3.59225,-0.72161,0
4.29529,-0.34756,0
3.82646,-0.77002,0
4.12244,-1.15992,0
3.38596,-0.80834,0
4.02184,-0.92044,0
3.19726,-0.86597,0
4.17241,-1.22502,0
3.7083,-0.74178,0
3.64003,-0.73687,0
4.48978,-0.78872,0
4.26332,-1.31818,0
4.30954,-1.34947,0
4.35094,-1.34309,0
4.25474,-1.32026,0
4.51613,-0.79912,0
4.5894,-0.91647,0
4.6331,-0.97117,0
4.62424,-0.94415,0
4.63646,-1.24775,0
4.7106,-1.12957,0
4.59914,-1.26645,0
4.35641,-1.37397,0
