"Points:0","Points:1","Points:2"
1.20797,-0.32249,0
1.23556,-0.13564,0
0.49995,-0.9962,0
1.25986,-1.17952,0
-0.45402,0.87637,0
2.26897,-1.18169,0
3.30349,-0.49925,0
3.09816,-0.31865,0
0.4279,-0.1492,0
3.45201,0.78509,0
2.55618,0.01267,0
0.65808,0.81861,0
0.37121,-0.57107,0
-0.16786,1.151,0
0.35518,-0.62927,0
0.1223,0.64188,0
1.24175,0.31326,0
2.60788,0.12174,0
0.6258,1.22147,0
2.02033,0.66571,0
1.44185,1.14248,0
-0.3507,-0.74274,0
3.29953,0.98003,0
2.50387,1.17097,0
1.40756,-1.14739,0
2.84773,0.48846,0
0.66731,1.20804,0
0.35444,-0.64765,0
3.35419,-1.17771,0
2.05956,0.12168,0
0.06073,-0.14053,0
2.2858,0.2036,0
1.35063,0.15097,0
2.70976,-0.61101,0
0.50112,-0.67206,0
1.7848,0.39084,0
2.50552,-0.1232,0
2.01376,1.05025,0
3.4237,0.73232,0
-0.33029,-0.99977,0
1.57358,0.31156,0
2.60848,-0.04361,0
1.83581,-0.06728,0
3.16543,-0.34432,0
-0.37348,1.00029,0
1.59193,-0.35309,0
0.01072,-0.35253,0
0.60893,0.81199,0
2.9146,0.35893,0
0.20344,0.86195,0
3.35797,-0.39341,0
0.05555,1.09588,0
3.11794,1.07778,0
2.83606,0.68053,0
3.39107,-0.89757,0
2.16974,-0.39752,0
1.72331,0.75349,0
0.79004,0.53908,0
1.98494,-0.04789,0
1.45728,-0.89844,0
1.77016,0.54522,0
3.1735,-1.07591,0
3.33637,1.24691,0
2.60386,0.70034,0
-0.00974,0.82967,0
2.77967,0.25279,0
-0.15727,0.09561,0
3.20155,-0.09433,0
1.0699,0.03699,0
3.46872,0.91724,0
2.73765,-0.6285,0
2.89177,0.94634,0
1.43967,0.78259,0
1.47278,-0.07863,0
1.46269,0.341,0
1.15239,-0.91783,0
2.42019,0.29849,0
3.39765,0.57309,0
3.36147,-1.10472,0
3.19239,0.78578,0
2.41513,0.25359,0
-0.08875,-0.47739,0
-0.1769,0.55382,0
-0.15357,-0.0997,0
2.64729,-0.2026,0
0.704,-0.6528,0
1.05239,0.87252,0
0.12184,0.87279,0
1.57687,0.0376,0
2.56461,-0.56055,0
3.1762,0.15389,0
2.94571,0.31646,0
3.07402,1.22337,0
0.3998,1.06912,0
0.62572,-0.21549,0
2.00856,-0.26778,0
0.84663,-0.76656,0
1.83432,0.01211,0
2.5845,0.09125,0
1.29412,0.00346,0
1.541,0.36172,0
2.55718,1.14469,0
1.88195,0.8266,0
0.49035,-0.6277,0
2.53187,0.07289,0
2.12102,-0.98347,0
2.05862,0.59734,0
3.39706,-0.26956,0
3.24883,-0.51393,0
3.19919,0.01604,0
1.02754,-0.14503,0
2.61787,-1.0306,0
1.08679,-0.97391,0
2.86676,0.09034,0
-0.45597,0.54198,0
3.45804,-0.02979,0
-0.25732,-1.14648,0
1.10638,-0.37748,0
2.67449,-0.56394,0
1.15107,1.23407,0
-0.2782,-1.16199,0
1.36133,0.87492,0
1.22182,0.61758,0
2.34761,0.85341,0
-0.49366,0.91112,0
0.57558,0.30067,0
3.45248,0.42206,0
2.87598,0.79692,0
2.49405,0.37082,0
1.15952,-0.7956,0
1.89485,-0.05599,0
0.00183,0.16487,0
0.72244,0.12267,0
-0.03902,-0.41175,0
1.82958,0.7716,0
3.19349,-0.03373,0
0.15722,0.26787,0
1.77754,0.46493,0
2.87983,-0.88257,0
0.79897,1.02171,0
1.89216,0.68093,0
1.47911,0.22557,0
2.16039,0.00248,0
1.77951,-0.36095,0
2.005,-1.14591,0
3.2188,-0.74587,0
1.75255,0.49672,0
1.77244,-0.07988,0
0.40017,0.72622,0
3.30405,0.98073,0
2.41158,0.66997,0
3.06847,-0.32616,0
2.20913,-0.88582,0
3.44463,0.30592,0
2.82554,0.60576,0
1.64672,0.42527,0
2.65853,0.5006,0
2.6199,0.08822,0
2.96242,-0.15119,0
2.49414,-0.98891,0
0.05134,0.89626,0
3.00983,-1.17184,0
-0.07421,-0.04064,0
1.227,0.3041,0
1.15346,1.00901,0
-0.44851,-0.76585,0
3.42351,-1.04479,0
2.83227,-0.99919,0
1.20695,-0.52189,0
1.41901,1.163,0
3.08557,-0.15677,0
2.08226,0.70758,0
1.55839,0.34324,0
2.19098,-0.03134,0
0.4682,-1.23164,0
2.3832,-1.16649,0
1.62161,-0.03674,0
1.74651,-1.1854,0
0.36163,1.17796,0
1.96464,0.2529,0
-0.29278,-0.11333,0
-0.0633,-0.89988,0
1.51754,0.61442,0
0.32312,0.65909,0
0.24429,-0.62093,0
1.74681,0.55586,0
0.18701,-0.48468,0
1.95965,-0.47055,0
1.73527,-0.98498,0
-0.09754,0.78714,0
2.984,-0.00907,0
1.93856,0.60372,0
0.94073,-0.04554,0
1.53559,0.29975,0
0.80662,1.00308,0
1.59457,0.16773,0
2.00945,0.31685,0
2.08896,1.07364,0
0.75365,0.5013,0
1.16416,-1.05066,0
1.45171,-0.89457,0
0.04095,-0.8265,0
-0.10718,-0.19467,0
2.8501,1.22702,0
0.69739,-0.28693,0
1.71805,0.18579,0
1.52819,-0.1493,0
0.40679,-0.25271,0
3.4915,-0.10757,0
0.53571,-0.53335,0
1.80893,-0.86259,0
0.4496,-1.24035,0
-0.35815,-0.77243,0
1.51285,-0.63956,0
0.85371,0.82026,0
2.91056,1.03101,0
-0.23767,0.2719,0
2.81878,0.84282,0
2.19646,-0.28391,0
2.09801,0.84229,0
1.63883,0.36307,0
0.33368,-0.28323,0
0.71697,0.42877,0
0.5745,0.7547,0
2.17404,0.79768,0
2.29722,0.9083,0
3.32154,-0.00855,0
2.15393,-0.38786,0
3.41178,0.88394,0
3.33953,1.05813,0
2.48688,-0.01976,0
2.99465,-0.71716,0
1.54213,-0.23204,0
2.52253,0.10956,0
1.41904,0.96841,0
2.3012,-0.7057,0
2.84643,1.11392,0
2.53352,0.91285,0
2.56891,1.15392,0
2.98358,-0.96332,0
1.83331,1.17652,0
0.39631,0.29988,0
3.23447,-0.24082,0
2.42094,0.68058,0
-0.28284,-0.78217,0
0.32378,0.31684,0
2.10535,0.59326,0
-0.24179,0.03321,0
-0.16822,0.37995,0
-0.11471,0.53354,0
1.85797,-0.36225,0
3.47372,0.29632,0
1.808,0.03022,0
0.0305,-0.25005,0
1.03631,1.19587,0
-0.22777,0.05142,0
0.44265,-0.68254,0
2.68588,-0.87759,0
1.2944,1.24682,0
3.45638,-0.85125,0
1.22539,-0.50235,0
3.04277,-0.17037,0
-0.13751,-0.48219,0
-0.17972,-0.83153,0
0.63433,-1.01876,0
2.80247,1.15173,0
1.36286,0.20047,0
0.15156,0.82706,0
0.53578,-0.67064,0
1.53629,-0.41285,0
2.01056,0.0699,0
-0.15379,-0.76656,0
2.61937,0.95712,0
1.56402,0.39789,0
1.26177,1.07012,0
3.16299,0.59657,0
1.045,-0.54401,0
-0.41515,-0.86276,0
1.63707,0.89733,0
0.09984,-0.42073,0
