"Points:0","Points:1","Points:2"
7.74801,-0.65645,0
7.39613,0.04755,0
7.41013,0.09921,0
7.45034,-2.17611,0
7.36982,-1.78085,0
7.46589,-1.98889,0
7.42579,0.0896,0
7.36682,-2.3246,0
7.52682,-0.07982,0
7.51847,-1.71851,0
7.20657,-2.49949,0
7.73152,-0.38047,0
7.16809,-2.5661,0
7.63882,-0.29093,0
7.27309,-2.47221,0
7.69234,-0.14524,0
7.59793,-0.09873,0
7.52421,-2.15869,0
7.65861,-1.41939,0
6.5791,-3.14575,0
7.70572,-1.37326,0
6.74236,-2.95733,0
7.73397,-0.97964,0
7.69631,-1.45745,0
7.77961,-1.43672,0
6.4849,-3.14247,0
7.67211,-1.60229,0
7.13251,-2.75707,0
7.87698,-0.59864,0
7.80533,-0.65093,0
7.76612,-1.92944,0
7.72652,-1.65554,0
6.98025,0.44141,0
7.43674,0.14448,0
7.7853,-1.70905,0
6.87523,0.41653,0
7.44477,0.2309,0
7.49281,0.14012,0
7.47117,0.39154,0
6.92967,0.57431,0
7.81471,-1.47996,0
4.25924,-2.81121,0
7.04074,0.627,0
7.94589,-1.54383,0
7.89777,-1.54312,0
6.80343,0.51955,0
6.79656,0.61775,0
6.97923,0.66478,0
7.64392,-2.3537,0
7.73253,-2.10686,0
7.29915,0.50577,0
7.95333,-1.60388,0
7.69351,0.2392,0
7.76066,-0.05422,0
7.74021,-2.36747,0
7.88212,-2.09927,0
7.49265,0.47184,0
7.95235,-1.83897,0
7.93059,-1.23899,0
7.45532,0.56053,0
7.94235,-1.33772,0
8.06221,-1.66001,0
7.9764,-1.34306,0
4.61805,-2.81388,0
7.93557,-1.18225,0
8.03931,-1.34608,0
4.78723,-2.89173,0
7.19351,0.75945,0
7.90544,-0.88894,0
4.82161,-2.83206,0
8.11253,-1.4047,0
8.13984,-1.47842,0
4.56762,-2.99212,0
7.64952,-2.48954,0
7.87423,-0.19425,0
7.96545,-0.70185,0
7.97763,-0.55171,0
7.95361,-0.48429,0
8.01968,-0.42997,0
8.0059,-0.49409,0
7.96194,-0.384,0
8.06039,-0.39252,0
8.02514,-0.49818,0
7.95137,-0.60065,0
7.94877,-0.49934,0
7.64826,0.3997,0
8.07235,-1.91582,0
7.74615,0.26623,0
8.20505,-0.67798,0
8.06113,-1.10043,0
7.26633,-2.842,0
7.4845,-2.83267,0
8.17745,-0.74008,0
8.03312,-0.98066,0
8.02276,-0.93358,0
8.17207,-1.80705,0
7.99616,0.08711,0
7.93671,-2.20929,0
7.93085,0.11499,0
8.086,-2.12091,0
8.09305,-1.26568,0
8.09826,-1.14922,0
7.40044,0.65241,0
8.22064,-1.27023,0
7.80899,0.42123,0
7.67139,0.58585,0
7.67852,0.55733,0
8.03058,-0.09581,0
8.0465,0.14918,0
8.04578,-0.11618,0
8.24994,-1.16087,0
4.86492,-2.9584,0
8.16017,-1.01552,0
4.8758,-2.97485,0
7.26978,0.77858,0
7.39444,0.7834,0
4.78569,-2.9416,0
8.29163,-1.18046,0
4.84154,-2.98808,0
7.53482,0.6583,0
8.37956,-1.59352,0
8.44781,-1.34445,0
4.95078,-3.03173,0
8.22907,-0.90665,0
8.20426,-2.14525,0
8.19768,-2.23316,0
8.10007,-0.28141,0
7.96045,0.29971,0
8.22728,-2.04818,0
7.7483,0.53363,0
8.3955,-1.54619,0
8.46178,-0.93745,0
6.82256,0.71625,0
6.82164,0.76988,0
7.14866,0.87121,0
7.09775,0.90096,0
8.23383,-0.65757,0
6.8845,0.86027,0
6.8477,0.82531,0
8.55709,-1.54306,0
8.50801,-1.42401,0
8.50925,-1.41782,0
8.20155,-0.13907,0
8.26645,-0.15454,0
8.26275,-0.18651,0
8.13216,-0.13812,0
8.38299,-1.82056,0
8.36837,-1.95037,0
7.83969,0.42017,0
8.37347,-1.92829,0
8.30881,-1.9005,0
7.93131,0.40549,0
8.38743,-0.65248,0
7.98414,-2.39983,0
8.44188,-0.61271,0
8.29782,-0.37731,0
8.42996,-0.36342,0
8.31551,-0.50001,0
7.69263,-2.64607,0
8.3417,-0.26381,0
8.35091,0.00213,0
7.22928,0.97456,0
8.63803,-1.42692,0
8.50542,-1.27687,0
8.65934,-1.41744,0
7.57086,0.77304,0
8.58888,-1.34525,0
8.64533,-1.33624,0
8.38752,-2.23627,0
8.63447,-1.58997,0
7.75087,0.6416,0
7.79049,0.71476,0
5.90338,-3.24812,0
7.01672,1.05886,0
6.85616,0.96242,0
8.70072,-1.18172,0
7.46411,0.81173,0
8.75189,-1.03615,0
8.67959,-0.78994,0
8.73245,-1.16191,0
8.62682,-1.93186,0
8.15443,0.23079,0
8.20428,0.33119,0
8.5655,-1.90475,0
8.19656,0.31077,0
8.18675,0.34603,0
8.02178,0.55139,0
8.74161,-1.75957,0
8.67112,-1.72078,0
6.07316,-3.23041,0
7.07597,1.06789,0
8.68269,-0.63871,0
6.08226,-3.16244,0
7.88088,0.70039,0
8.48406,-2.02874,0
8.87233,-1.51124,0
8.35444,0.12366,0
8.62074,-2.20516,0
8.21876,-2.52988,0
7.97365,-2.73741,0
8.74398,-0.70968,0
8.06207,-2.57017,0
8.41471,-2.39898,0
8.19758,-2.54905,0
8.01263,-2.6198,0
8.24026,-2.69975,0
8.81731,-0.41281,0
8.59643,-0.13134,0
8.57591,-0.13694,0
8.58558,-0.17867,0
8.65379,-0.22169,0
8.39994,-2.78515,0
8.10628,-2.84104,0
8.89364,-0.7409,0
8.25202,-2.9147,0
8.84498,-0.79679,0
8.81121,-0.86438,0
8.89738,-0.76227,0
8.8497,-0.85878,0
7.7539,-2.94263,0
7.95899,-3.09512,0
7.90121,-3.10525,0
8.82427,-1.10853,0
8.65882,-0.01623,0
