"Points:0","Points:1","Points:2"
14.4368,-0.85757,0
14.4873,-0.86367,0
12.8143,0.90153,0
14.5312,-0.78407,0
14.423,-0.89035,0
14.425,-0.8689,0
14.4605,-0.87904,0
12.7813,0.88097,0
12.8135,0.90833,0
12.7809,0.89308,0
14.4672,-0.84362,0
14.424,-0.89401,0
14.4567,-0.84947,0
14.4992,-0.85463,0
12.7571,0.90624,0
14.5163,-0.82874,0
14.4532,-0.8389,0
12.8124,0.92898,0
14.4263,-0.86695,0
14.521,-0.82105,0
14.4794,-0.86311,0
14.453,-0.83603,0
14.5025,-0.84507,0
14.4446,-0.91039,0
14.4379,-0.87981,0
14.4941,-0.81514,0
14.5408,-0.81121,0
12.7989,0.94386,0
14.4563,-0.83708,0
12.7615,0.92327,0
12.7593,0.9148,0
14.3987,-0.88029,0
14.402,-0.86937,0
14.4606,-0.80468,0
12.7893,0.88584,0
12.7382,0.94785,0
12.7254,0.93293,0
12.7523,0.95264,0
12.756,0.9507,0
12.747,0.93112,0
12.7399,0.97066,0
12.7496,0.93298,0
12.7543,0.95296,0
14.368,-0.49184,0
14.3461,-0.50684,0
14.457,-0.56394,0
12.5615,0.94254,0
14.4451,-0.54959,0
14.4111,-0.56973,0
12.5844,0.88924,0
14.023,-0.24368,0
13.884,-0.08585,0
14.0806,-0.26234,0
13.8073,-0.00515,0
14.1235,-0.31313,0
14.112,-0.29061,0
12.593,0.88432,0
14.3973,-0.55704,0
14.0506,-0.26424,0
14.2716,-0.42567,0
14.291,-0.48816,0
14.2593,-0.44262,0
14.4682,-0.60569,0
14.1572,-0.3015,0
14.3751,-0.51441,0
14.1699,-0.31636,0
14.4542,-0.62548,0
12.5913,0.89323,0
14.4049,-0.56154,0
12.5293,0.92978,0
12.6058,0.94852,0
14.0475,-0.23721,0
12.6291,0.9378,0
14.2617,-0.39546,0
12.6543,0.97148,0
14.0374,-0.22004,0
14.1264,-0.28272,0
12.592,0.87865,0
13.9117,-0.08856,0
14.3576,-0.52729,0
12.5765,0.92051,0
14.4756,-0.62135,0
14.0969,-0.26467,0
13.8678,-0.06459,0
13.873,-0.05685,0
14.3511,-0.48864,0
14.4231,-0.59936,0
14.0544,-0.24617,0
14.0794,-0.25443,0
12.6016,0.95255,0
14.1935,-0.33077,0
14.0337,-0.23351,0
14.3589,-0.51799,0
12.5563,0.89955,0
12.5679,0.86052,0
12.5753,0.93673,0
14.2171,-0.36673,0
14.0523,-0.26463,0
14.4173,-0.57866,0
14.2825,-0.42841,0
14.2474,-0.41174,0
14.1507,-0.33406,0
12.5548,0.8753,0
14.2702,-0.43384,0
13.9269,-0.10425,0
14.2749,-0.41436,0
12.5616,0.92253,0
12.5793,0.99045,0
14.2587,-0.42759,0
14.0472,-0.22562,0
14.1767,-0.32387,0
12.5869,0.99025,0
12.6135,0.90802,0
13.8744,-0.05779,0
12.5808,0.93659,0
12.6261,0.93232,0
14.1433,-0.34472,0
12.6463,0.94169,0
14.2971,-0.48877,0
14.1485,-0.30557,0
14.1702,-0.34821,0
14.2886,-0.41853,0
14.2278,-0.36908,0
14.0949,-0.25307,0
14.3676,-0.53572,0
14.3844,-0.50321,0
14.1411,-0.29548,0
14.1163,-0.28229,0
14.291,-0.44743,0
14.2175,-0.36916,0
12.5576,0.88268,0
12.531,0.90616,0
14.4664,-0.56715,0
14.4012,-0.53532,0
14.0222,-0.2156,0
13.8781,-0.07757,0
14.4366,-0.613,0
14.1457,-0.30588,0
14.2325,-0.3792,0
14.0144,-0.19387,0
14.3756,-0.55826,0
14.281,-0.47599,0
12.6199,0.96969,0
12.5729,0.97111,0
14.0735,-0.27219,0
14.304,-0.48205,0
13.9067,-0.12093,0
12.6224,0.9692,0
12.6584,0.93127,0
14.4609,-0.5578,0
12.5545,0.95427,0
12.5451,0.94603,0
14.3851,-0.49893,0
13.8987,-0.11663,0
14.4345,-0.57206,0
12.5861,0.91771,0
14.2863,-0.41913,0
14.0209,-0.21955,0
14.0365,-0.13516,0
14.1622,-0.2265,0
14.3012,-0.39598,0
13.817,0.00694,0
13.9448,-0.02442,0
14.0006,-0.05818,0
14.3779,-0.34584,0
13.845,0.01394,0
14.1644,-0.2083,0
14.1822,-0.2069,0
12.3663,0.95193,0
14.2156,-0.21781,0
12.202,0.76944,0
13.9097,-0.01911,0
14.3396,-0.3098,0
14.2414,-0.28268,0
12.3156,0.89568,0
14.4123,-0.32995,0
14.3635,-0.35589,0
14.2703,-0.33379,0
13.8609,-0.04302,0
14.2623,-0.30818,0
13.9266,-0.06922,0
12.3057,0.94318,0
12.3376,0.87212,0
14.0316,-0.09328,0
12.4183,0.95483,0
12.205,0.75565,0
13.9335,-0.03564,0
14.2625,-0.33338,0
14.3298,-0.37073,0
13.7665,0.09977,0
14.0822,-0.19058,0
12.2184,0.81662,0
14.332,-0.29142,0
14.3499,-0.31349,0
12.2385,0.86377,0
14.0802,-0.12226,0
14.2263,-0.30158,0
13.8664,0.03429,0
14.3736,-0.41255,0
14.077,-0.10884,0
12.1921,0.80385,0
14.0883,-0.222,0
14.1111,-0.22476,0
14.089,-0.22336,0
12.3118,0.88104,0
14.1683,-0.30142,0
14.3398,-0.37769,0
13.8833,-0.04001,0
14.1104,-0.15553,0
13.8207,0.01598,0
14.0543,-0.12701,0
14.0183,-0.16819,0
12.2132,0.77175,0
13.938,-0.02774,0
12.2598,0.80605,0
12.4257,1.00012,0
12.3241,0.9173,0
13.8929,-0.00715,0
14.2642,-0.27708,0
14.0747,-0.1165,0
14.3631,-0.42335,0
12.3935,0.95038,0
13.8414,0.04254,0
14.417,-0.35431,0
12.4815,0.94335,0
13.9776,-0.0768,0
14.0763,-0.20101,0
14.3358,-0.3412,0
14.2896,-0.32276,0
14.2706,-0.29897,0
12.2002,0.69608,0
13.9428,-0.08575,0
14.166,-0.29521,0
12.2183,0.75615,0
13.9942,-0.0573,0
14.2018,-0.22391,0
14.2001,-0.28768,0
14.048,-0.17239,0
14.3705,-0.37386,0
14.3329,-0.36371,0
14.0218,-0.12997,0
12.2826,0.94665,0
12.1825,0.755,0
13.9918,-0.09005,0
14.1207,-0.24877,0
14.1797,-0.24858,0
14.0012,-0.11681,0
14.0096,-0.08882,0
12.3071,0.83278,0
12.2861,0.86244,0
12.2368,0.74173,0
13.8639,0.02214,0
12.1439,0.71591,0
13.8726,-0.03681,0
13.9331,-0.04577,0
14.2214,-0.2305,0
14.3103,-0.36944,0
14.3166,-0.2656,0
13.9749,-0.06866,0
14.3723,-0.34274,0
14.2266,-0.35192,0
12.2699,0.83242,0
13.938,-0.01445,0
14.3172,-0.30867,0
14.2482,-0.30941,0
14.41,-0.34637,0
14.2262,-0.2531,0
14.169,-0.25195,0
12.316,0.94881,0
14.1651,-0.26575,0
14.1489,-0.22958,0
14.3194,-0.29173,0
12.2813,0.83868,0
14.0455,-0.09723,0
12.349,0.97706,0
12.4317,0.97542,0
13.8751,-0.0071,0
12.1853,0.71048,0
12.1808,0.73635,0
12.2891,0.80651,0
13.8119,0.01204,0
14.2434,-0.31265,0
12.3243,0.99287,0
12.2527,0.87447,0
12.3844,0.99666,0
12.1736,0.75903,0
13.8186,0.06536,0
12.2666,0.79844,0
12.315,0.92482,0
14.2144,-0.22988,0
12.2305,0.85155,0
12.2406,0.86068,0
13.8664,0.02368,0
14.1401,-0.16768,0
12.2899,0.84887,0
12.5129,0.92172,0
12.3327,1.01466,0
14.012,-0.09568,0
12.3819,0.94475,0
12.2532,0.82314,0
14.3551,-0.33646,0
14.3523,-0.39426,0
14.3845,-0.40044,0
12.2116,0.80253,0
13.8156,0.00676,0
14.2797,-0.37907,0
14.3988,-0.36996,0
12.2886,0.8407,0
12.4256,0.99345,0
14.3086,-0.40179,0
14.2748,-0.24134,0
14.2483,-0.33184,0
12.2719,0.78651,0
13.9404,-0.04968,0
13.8435,0.01116,0
14.3602,-0.40509,0
14.2879,-0.30078,0
14.1193,-0.22148,0
14.0884,-0.17016,0
14.2003,-0.25214,0
12.1628,0.76884,0
14.2316,-0.24343,0
12.3155,0.88131,0
14.3377,-0.41605,0
14.2144,-0.33656,0
12.2216,0.79441,0
14.182,-0.24295,0
14.2923,-0.36244,0
14.1832,-0.27661,0
12.169,0.75717,0
14.3563,-0.31521,0
14.091,-0.13294,0
12.206,0.80185,0
14.2659,-0.32315,0
12.2993,0.95288,0
12.2953,0.86325,0
12.3502,0.86393,0
