"Points:0","Points:1","Points:2"
2.61682,-0.94904,0
2.53955,-1.03012,0
2.84146,-0.11391,0
2.66529,-0.17428,0
2.96323,-0.11639,0
2.59616,-0.98312,0
2.81418,-0.74696,0
2.4579,-1.07772,0
2.58093,-0.30694,0
2.61805,-0.36928,0
2.14384,-1.23795,0
2.82012,-0.73259,0
3.32518,-0.10516,0
2.09978,-1.23854,0
2.82028,-0.53067,0
3.37731,-0.11611,0
2.84194,-0.5955,0
2.06765,-1.16152,0
2.79685,-0.51956,0
2.88135,-0.66456,0
1.97339,-1.24555,0
2.54834,-0.30943,0
2.56852,-0.28882,0
2.09201,-1.23928,0
2.59357,-0.23604,0
3.08456,-0.08956,0
3.41423,-0.12494,0
2.25838,-1.13041,0
2.0215,-1.21745,0
2.77095,-0.12102,0
2.70487,-0.10466,0
2.62966,-0.92793,0
2.06879,-1.18928,0
2.75982,-0.82575,0
2.57934,-0.26594,0
2.5952,-0.20724,0
2.06878,-1.25924,0
1.96084,-1.25714,0
