"Points:0","Points:1","Points:2"
5.20116,-0.18074,0
5.19493,-0.1807,0
5.17983,-0.16024,0
5.1715,-0.18643,0
5.40725,-0.18897,0
5.62619,-0.14118,0
5.53016,-0.18465,0
5.53829,-0.16185,0
5.46724,-0.17927,0
5.74264,1.02831,0
6.01196,0.41858,0
5.93985,0.60564,0
6.01676,0.38088,0
5.97694,0.54625,0
5.96114,0.55056,0
5.93571,0.60867,0
5.82894,-0.03617,0
5.75831,1.07105,0
5.87584,0.77442,0
5.87108,0.75077,0
5.75174,1.13234,0
5.74464,0.94483,0
5.74914,1.16766,0
5.87586,1.45597,0
5.88524,1.45745,0
5.96223,1.63108,0
6.00139,1.70174,0
6.0062,1.80059,0
6.0345,1.82744,0
