"Points:0","Points:1","Points:2"
12.5166,1.12935,0
12.5181,1.25852,0
12.6831,4.38812,0
12.7535,4.35622,0
12.4769,0.82007,0
12.4526,0.89508,0
12.4407,0.70494,0
12.6499,4.38195,0
12.5665,1.37775,0
10.5855,4.71205,0
12.3795,0.52966,0
12.3864,0.54422,0
12.496,1.04806,0
12.4481,0.59787,0
12.4321,0.7667,0
12.5655,1.34943,0
12.4435,0.71911,0
12.4623,0.88883,0
12.5427,1.30547,0
12.5211,1.21268,0
12.4818,0.80724,0
12.4809,0.76832,0
12.5574,1.34814,0
12.499,0.87348,0
13.5876,3.44844,0
13.3934,3.27302,0
13.4082,3.2184,0
13.5056,3.44566,0
13.6094,3.5767,0
13.4343,3.20306,0
11.6028,4.93751,0
11.6521,4.86491,0
13.5244,3.40304,0
13.5131,3.42996,0
13.3706,3.24989,0
13.5654,3.48966,0
11.6263,4.89572,0
13.4911,3.51412,0
13.4809,3.43727,0
13.5161,3.52105,0
13.32,3.11973,0
11.6142,4.91359,0
13.5077,3.31095,0
13.4722,3.4358,0
11.8855,4.7393,0
13.4467,3.23024,0
13.5814,3.52221,0
13.5065,3.55985,0
13.4126,3.24516,0
13.5017,3.30647,0
13.4713,3.24113,0
11.8649,4.71913,0
13.5344,3.536,0
13.6209,3.51238,0
13.4032,3.1746,0
13.6534,3.53408,0
11.618,4.8531,0
13.4104,3.35447,0
13.3372,3.25481,0
11.6603,4.82551,0
13.5814,3.50362,0
13.3024,3.22442,0
13.3905,3.30916,0
13.1332,4.17879,0
13.1695,4.19463,0
13.2093,4.11776,0
13.0887,4.20114,0
13.1881,4.10927,0
13.0908,4.17158,0
13.2118,4.18175,0
13.2321,4.16436,0
13.2249,4.14508,0
13.2277,4.06671,0
13.1701,4.09249,0
12.6829,0.69668,0
12.8294,4.45286,0
12.6436,1.31646,0
12.4737,0.55391,0
12.5362,0.96647,0
12.5903,1.15482,0
12.6842,1.27886,0
12.7501,1.14741,0
12.663,0.7221,0
12.5799,4.48147,0
12.5546,0.93938,0
12.7497,1.31273,0
12.5908,1.25777,0
12.7096,0.57562,0
12.7239,4.49931,0
12.7282,1.12413,0
12.6894,0.75753,0
12.7038,0.66288,0
12.5373,0.98276,0
12.7672,0.96487,0
12.6755,4.50878,0
12.6551,0.58687,0
12.6911,0.85374,0
12.7171,4.52687,0
12.7594,0.95929,0
12.6749,0.78214,0
12.5142,4.53258,0
12.7166,1.16447,0
12.7631,0.68853,0
12.5089,0.658,0
12.5057,0.85906,0
12.4972,0.64044,0
12.7184,0.64699,0
12.7132,1.05846,0
12.5585,4.52117,0
12.5739,1.30986,0
12.6541,4.48914,0
12.5123,0.76534,0
12.6045,0.83431,0
12.5412,0.84008,0
12.8131,4.37837,0
12.5705,0.6457,0
12.5779,0.86579,0
12.78,1.36565,0
12.5335,1.03439,0
12.6201,1.20261,0
12.6615,0.77034,0
12.7104,1.15313,0
12.6413,0.7067,0
12.5688,0.82869,0
12.7129,1.25249,0
12.5485,1.07382,0
12.7317,4.43029,0
12.648,1.11941,0
12.5081,0.56018,0
12.6701,4.46531,0
12.6999,1.11271,0
12.6968,4.54128,0
12.7151,1.15757,0
12.5712,4.45858,0
12.7355,1.33839,0
12.5921,0.86852,0
12.6577,1.39239,0
12.5817,0.98487,0
12.5083,0.8706,0
12.4701,0.66809,0
12.6288,0.57326,0
12.5449,4.51285,0
12.6627,1.01111,0
13.4596,3.71624,0
