"Points:0","Points:1","Points:2"
2.65458,-0.88038,0
2.74767,-0.5279,0
2.80894,-0.07487,0
2.18106,-1.23943,0
2.64936,-0.91851,0
3.05774,-0.06198,0
2.156,-1.11108,0
3.19087,-0.03358,0
2.29813,-1.14598,0
2.11673,-1.2399,0
2.03802,-1.23029,0
3.35485,-0.00997,0
2.74781,-0.58489,0
1.98816,-1.20306,0
2.4518,-1.13658,0
3.43937,-0.00705,0
2.06765,-1.16152,0
2.704,-0.86074,0
1.96666,-1.23349,0
2.63493,-0.90435,0
2.42673,-1.16364,0
3.03998,-0.05055,0
2.09201,-1.23928,0
2.58205,-0.95441,0
2.17534,-1.09319,0
3.43004,0.00215,0
3.28755,-0.02314,0
1.99327,-1.24404,0
2.67395,-0.46261,0
2.51919,-1.04804,0
2.62647,-0.22691,0
2.00204,-1.24371,0
2.65171,-0.89442,0
2.20951,-1.09311,0
1.9805,-1.23468,0
2.43602,-1.15058,0
2.50156,-1.06727,0
2.00646,-1.18945,0
2.49675,-1.07101,0
2.65646,-0.12572,0
2.50555,-1.03008,0
2.98825,-0.05627,0
3.5505,0.01818,0
2.18168,-1.25431,0
2.1787,-1.25058,0
