"Points:0","Points:1","Points:2"
3.05427,-0.52807,0
3.7258,-1.2324,0
2.47169,-0.99697,0
2.50439,-0.60191,0
2.91531,-0.37956,0
2.97031,-1.20017,0
2.94489,-0.3979,0
2.99181,-1.20741,0
2.62819,-0.44752,0
2.53299,-0.51827,0
3.71621,-1.23197,0
3.87537,-1.13038,0
3.7866,-1.16853,0
3.02712,-0.79929,0
2.71643,-0.36365,0
2.48042,-0.91698,0
3.00932,-0.93349,0
3.06313,-0.6229,0
2.94948,-0.37216,0
2.94457,-0.36492,0
2.49496,-0.83845,0
2.49732,-0.64528,0
3.88961,-1.09054,0
2.81112,-0.38323,0
3.05918,-0.70187,0
2.47916,-0.9509,0
2.46833,-0.90769,0
3.72887,-1.22079,0
3.72848,-1.23971,0
3.70879,-1.25397,0
3.54595,-1.29812,0
3.24375,-1.37568,0
3.38405,-1.33131,0
3.4931,-1.32074,0
3.31454,-1.3599,0
3.22649,-1.40766,0
