"Points:0","Points:1","Points:2"
13.178,4.02235,0
13.2449,3.96881,0
13.1502,4.0561,0
13.1352,4.05751,0
13.07,4.09825,0
13.1167,4.09432,0
13.3309,3.93979,0
13.4699,3.83202,0
13.3723,3.92035,0
13.7028,3.80354,0
13.7165,3.78818,0
13.7023,3.8049,0
13.8333,3.82323,0
14.005,3.92396,0
13.9367,3.86305,0
14.2214,4.07928,0
14.2268,4.08081,0
14.2816,4.13236,0
14.3477,4.1505,0
14.4213,4.14038,0
14.5018,4.14019,0
14.6981,4.05452,0
14.7425,4.04285,0
14.697,4.0873,0
14.6462,4.09131,0
14.8533,3.9523,0
15.0065,3.84699,0
15.1016,3.79389,0
15.1803,3.72524,0
15.303,3.6616,0
15.238,3.71212,0
15.4745,3.53119,0
15.4471,3.55374,0
15.4275,3.55503,0
15.5814,3.45147,0
