0.04348945995707442,0.02499045337401352
0.04907144622946017,0.050555953392429534
0.0778571437003936,0.1340318423894201
0.10884818850202324,0.22990994160941583
0.24254338960694774,0.32905412900040626
0.3646059829303856,0.35667986914090904
0.4401981147013075,0.49971727275246197
1.157393340490995,1.4422318675138708
1.3157937934587594,0.9008746049230798
1.9228983422794872,1.114823637054539
4.007271002245698,1.2646998823374804
5.757879701993285,0.8939633552731117
7.13693555774751,0.6212808639278122
