"Points:0","Points:1","Points:2"
2.80923,0.00963,0
1.68229,0.01424,0
1.28793,-0.00935,0
1.75192,0.01546,0
2.56377,-0.00266,0
2.5762,0.00125,0
1.04397,0.01615,0
1.8931,0.0284,0
3.12911,0.0141,0
3.64247,0.00545,0
1.939,0.01091,0
2.87774,0.00876,0
3.14694,0.02724,0
2.90401,0.01615,0
1.79606,0.02305,0
2.15257,0.01514,0
3.65829,0.02384,0
2.99218,0.0042,0
2.96919,0.0317,0
2.1878,0.01004,0
2.41925,-0.00479,0
3.83851,-0.00997,0
1.38987,0.00492,0
1.07697,0.01841,0
1.23771,0.00747,0
3.39976,-0.00319,0
2.41414,-0.00072,0
3.4133,-0.0054,0
3.45115,-0.00866,0
1.5896,-0.002,0
2.79112,-0.00624,0
3.97922,-0.01075,0
3.39353,0.00954,0
