"Points:0","Points:1","Points:2"
4.01085,0.01612,0
3.76183,0.03828,4e-05
3.51526,-0.00297,0.00137
3.26535,-0.00955,5e-05
3.01641,0.01341,0.00132
2.76643,0.01048,0
2.51649,0.005,0
2.26676,-0.00652,1e-05
2.01757,-0.02629,0.00424
1.76846,-0.00571,0
1.51886,0.00836,0.00027
1.26916,-0.00405,0.00072
1.01918,-0.00147,0
