"Points:0","Points:1","Points:2"
2.80923,0.00963,0
2.42856,0.01767,0
2.16034,0.0103,0
2.80289,0.00336,0
3.73819,0.0122,0
2.15849,0.00647,0
1.50283,0.00335,0
1.8931,0.0284,0
2.88212,-0.00547,0
1.90008,0.00079,0
2.34948,0.02939,0
3.65829,0.02384,0
3.9687,-0.00469,0
4.0024,-0.02413,0
1.18655,0.02429,0
1.22141,0.008,0
3.38917,0.01418,0
2.46796,0.01278,0
1.67102,0.01098,0
1.07697,0.01841,0
3.39976,-0.00319,0
2.56001,0.01252,0
2.03686,0.00733,0
3.71736,0.02397,0
2.44907,0.02033,0
3.45115,-0.00866,0
2.79112,-0.00624,0
3.97922,-0.01075,0
