"Points:0","Points:1","Points:2"
3.22806,0.02432,0
3.64159,0.00356,0
1.68229,0.01424,0
1.66805,-0.00503,0
2.16034,0.0103,0
1.08609,0.01938,0
2.56377,-0.00266,0
2.50416,-0.00737,0
2.44983,0.0119,0
2.2601,0.01501,0
3.3123,0.01155,0
3.27094,0.00076,0
2.86088,-0.00924,0
1.86859,0.00518,0
1.92057,0.00437,0
3.86,0.0025,0
3.02554,-0.01993,0
2.70911,-0.0027,0
2.001,0.01202,0
2.15257,0.01514,0
3.70949,0.00741,0
3.9687,-0.00469,0
3.75648,-0.00644,0
3.31443,0.00102,0
2.02737,-0.00215,0
1.22141,0.008,0
1.38987,0.00492,0
1.32569,0.01685,0
3.0726,-0.01959,0
1.07697,0.01841,0
2.56001,0.01252,0
2.28949,0.00229,0
2.44907,0.02033,0
3.00499,-0.01594,0
3.66397,-0.00087,0
1.19918,0.02599,0
3.97922,-0.01075,0
