"Points:0","Points:1","Points:2"
4.00597,-0.02163,0.00064
3.75808,0.01074,6e-05
3.50839,-0.00161,9e-05
3.25875,0.01187,0
3.01003,-0.01323,0.00291
2.76041,0.00061,0.00271
2.51042,0.00267,0.00247
2.2606,0.01188,0
2.0106,0.01229,0
1.76062,0.01459,0
1.51076,0.00613,0.00058
1.26101,-0.00498,0
1.01275,0.02451,0
