"Points:0","Points:1","Points:2"
6.54648,-1.04417,0
6.32886,-0.92112,0.00064
6.139,-0.75848,0.00225
5.97778,-0.56742,0.00182
5.88597,-0.33489,0.00041
5.7196,-0.14829,0.0016
5.48212,-0.07015,0.0021
5.24238,0.00071,0.00094
4.99577,0.04143,0.006
4.80468,0.2026,0.00256
4.5606,0.14853,0.0013
4.32997,0.05205,0
4.08715,-0.0074,0.00189
