"Points:0","Points:1","Points:2"
2.62733,-0.01062,0
1.2022,0.01123,0
0.33708,0.00166,0
1.17061,-0.00523,0
1.1393,0.01496,0
2.0405,-0.02492,0
2.57804,-0.00617,0
0.04952,-0.03899,0
1.74305,0.00242,0
1.19785,-0.00256,0
1.85204,-0.02749,0
1.77229,-0.022,0
1.84248,-0.00913,0
2.23823,-0.02488,0
2.80895,0.02836,0
1.55422,0.00442,0
2.0023,-0.023,0
1.04219,0.00837,0
1.89864,-0.01554,0
2.49129,-0.03786,0
0.34838,-0.02688,0
1.70292,0.00977,0
0.44718,-0.01725,0
2.95069,0.06893,0
0.89045,-0.0029,0
2.13295,-0.01671,0
1.80733,-0.00339,0
1.76867,-0.02348,0
0.65419,-0.03628,0
1.79908,-0.02259,0
2.87333,0.06159,0
2.05803,-0.01737,0
2.6143,-0.03196,0
1.86622,-0.00087,0
1.93501,-0.00594,0
2.29475,-0.02965,0
2.82067,0.05801,0
1.67578,-0.00637,0
2.44337,-0.04311,0
0.79379,-0.02005,0
0.78808,-0.03902,0
1.19581,-0.02032,0
2.59481,-0.02491,0
2.28067,-0.00494,0
1.60121,0.00847,0
1.93235,-0.01577,0
0.30859,-0.01925,0
1.03069,0.02672,0
2.41389,-0.03252,0
1.04168,0.02401,0
0.10052,-0.0395,0
1.84475,-0.03001,0
0.74835,-0.01775,0
0.86294,-0.03106,0
1.24139,-0.00067,0
0.78733,-0.04838,0
0.88253,0.00097,0
2.51973,-0.04715,0
1.32528,-0.02895,0
0.4147,0.0085,0
2.76127,0.03862,0
1.75758,0.00105,0
1.55986,-0.00701,0
0.31791,0.0045,0
0.08156,-0.02415,0
1.88263,-0.03543,0
2.15582,-0.02239,0
1.26603,-0.02543,0
0.78892,-0.02063,0
0.36993,-0.01674,0
0.52212,0.01004,0
1.30718,-0.02014,0
