Ts,x,y,life
54,4.30728,-0.05835,2
55,4.32363,0.01773,1
56,4.24783,0.04919,1
56,2.94201,-0.09550,1
56,3.65113,-0.11062,1
56,4.30355,-0.18019,2
57,3.85283,-0.20494,1
57,4.18528,0.04733,1
57,3.05591,-0.00014,1
57,4.33547,0.00924,1
57,4.34587,-0.00350,3
58,4.35008,0.05824,2
60,3.93415,-0.20999,1
60,4.36024,-0.01239,2
60,4.30091,0.04177,1
60,2.16906,-0.15616,1
62,2.64069,-0.08708,1
62,3.11266,0.16045,1
62,4.33532,-0.04095,1
62,2.23528,-0.22457,1
63,4.29388,-0.12238,1
63,4.17643,0.14696,1
63,2.88919,0.09174,1
63,4.38126,0.03421,1
63,3.15485,0.16079,1
63,2.30993,-0.20744,1
64,2.22224,-0.22106,1
64,4.26328,-0.19044,1
65,4.37956,-0.02048,2
65,3.85788,-0.26456,1
65,4.39351,0.03107,1
65,3.32305,0.09940,1
66,4.40311,0.00956,2
66,3.65263,-0.25531,1
66,3.36542,0.10530,1
67,3.21033,0.11011,1
67,3.45130,-0.04687,1
67,2.81613,0.11179,1
68,4.32130,-0.13017,1
68,4.39382,-0.02701,1
68,2.46482,-0.17624,1
69,3.60841,-0.16110,1
69,2.84888,0.12444,1
69,4.18894,0.10760,1
70,4.40969,-0.18965,1
70,3.54028,-0.12485,1
70,4.31928,0.12174,1
71,3.12724,0.15004,1
71,3.78843,-0.25898,1
71,4.33193,0.14542,1
71,4.42110,-0.26452,2
72,4.34608,0.01782,1
72,4.28654,0.17983,1
72,4.41182,-0.17181,2
73,3.31431,0.11832,1
73,4.35164,-0.08047,1
73,4.40856,-0.22669,1
74,4.42079,-0.27438,1
76,4.36215,-0.05334,1
76,4.47881,-0.28097,1
76,4.34148,0.18379,1
76,4.20929,0.27554,1
76,4.34264,-0.06292,1
83,4.11085,0.31897,1
83,4.27667,0.27638,1
84,4.49434,-0.47571,2
85,4.02782,-0.29210,1
85,4.03429,-0.27589,1
86,4.03319,-0.27217,1
86,4.49260,-0.46686,2
86,4.51308,-0.18381,2
87,4.00267,-0.34101,1
87,4.53359,-0.20174,1
88,4.46609,0.08864,1
88,4.25889,0.33775,1
88,4.32250,0.28020,1
88,4.50933,-0.43289,2
88,4.51217,0.04710,1
89,4.53198,-0.18611,4
89,4.44698,0.18239,1
89,3.31287,0.05501,1
90,4.39070,0.27538,1
90,4.44567,0.21794,1
90,4.07978,0.29417,1
91,4.05632,-0.19862,1
91,4.48554,0.15000,1
92,4.46890,0.20742,2
92,4.53370,-0.41133,1
93,4.51025,-0.31872,1
93,4.51100,0.12478,1
94,4.51950,-0.33472,2
94,4.53847,-0.49246,3
95,4.51671,0.03855,1
95,3.58520,-0.16062,1
95,4.03435,0.38699,1
96,4.09914,-0.08579,1
96,4.33836,0.31170,1
96,4.33707,0.34078,1
96,4.52802,-0.42284,1
97,4.52935,-0.19578,1
97,4.48297,0.22500,1
97,4.52666,-0.03827,1
98,4.52300,-0.33959,1
98,4.10666,-0.14704,1
99,4.11271,-0.12401,1
99,4.10406,-0.12967,1
99,3.38739,-0.51393,1
99,4.03379,0.09673,1
99,3.99315,0.18351,2
99,4.54584,-0.30743,1
100,4.11873,-0.00757,1
100,3.47421,-0.51097,1
100,3.58647,-0.48761,2
100,3.98643,0.15267,1
100,4.08877,-0.23794,1
100,3.96666,-0.43192,2
101,4.09117,-0.07288,1
101,3.99373,0.17478,2
102,3.48435,-0.52217,1
103,4.60571,-0.09177,3
103,3.58540,-0.49802,2
103,3.27943,-0.50214,1
104,4.48085,-0.53110,1
104,3.63519,-0.49960,1
104,3.55119,-0.47987,3
105,4.60299,0.03699,1
105,4.49589,-0.31722,1
105,4.59015,0.00319,1
106,3.86859,-0.44024,1
106,4.55086,-0.20422,1
106,4.54761,-0.24516,1
107,3.75878,-0.51151,1
107,4.07480,-0.10263,1
107,4.08324,0.19195,1
109,4.59507,-0.12959,2
110,4.58436,-0.22959,1
110,4.36160,-0.61756,3
110,4.30556,0.45642,1
111,3.75145,-0.53630,1
111,4.56363,0.08725,1
112,4.04537,0.18842,1
112,4.48398,-0.39543,1
112,3.62418,-0.58185,1
113,4.37076,-0.63696,2
113,4.49817,-0.34836,1
113,4.41982,-0.48243,2
114,4.17368,0.41510,1
114,4.55733,-0.33484,1
115,4.41713,-0.49455,2
116,4.64656,-0.21929,1
116,4.53978,-0.37739,1
116,4.49550,-0.41701,1
117,4.51089,0.42883,1
117,4.43341,-0.45797,1
117,4.62064,-0.29588,1
117,4.61490,-0.28511,1
117,4.58195,0.17347,1
118,3.78721,-0.54581,1
118,3.88474,-0.38169,1
118,4.04503,0.16980,1
119,4.55366,-0.35920,1
120,4.42593,0.54894,1
121,4.17893,0.50385,1
122,4.24916,0.53847,1
122,4.05570,-0.50064,1
122,4.32142,-0.66460,1
123,3.96009,0.16575,1
123,4.61315,-0.35853,1
123,4.09290,0.46559,1
123,4.23205,0.55965,1
124,3.97931,0.27936,1
124,4.37123,-0.54875,3
124,4.59454,-0.36213,1
124,4.25589,-0.74410,2
124,3.99408,0.37194,1
125,4.72935,-0.03068,1
125,4.24581,0.56116,1
125,4.04571,-0.30914,1
125,4.40717,-0.51495,1
125,4.35226,-0.56199,1
126,4.07209,0.45371,1
126,4.27741,-0.71534,1
126,4.18835,0.55211,1
126,4.33167,-0.60595,1
126,4.28056,-0.69239,2
126,3.94046,0.17314,1
127,4.49065,0.35594,1
127,4.70281,0.05706,1
127,4.49609,-0.47671,1
128,4.28853,-0.63568,1
128,4.34844,-0.53106,1
128,4.25365,0.54374,1
128,4.54895,-0.47096,1
129,4.68578,0.16464,1
129,4.72011,-0.22003,1
129,4.76371,-0.12397,2
129,4.65822,-0.34218,1
129,4.75058,0.07315,1
129,4.25130,-0.76473,2
130,3.81925,-0.08262,1
131,4.73855,-0.27800,1
131,4.70442,-0.30890,2
131,4.71252,-0.28925,1
132,3.94922,0.21085,1
132,4.72341,0.12173,1
132,4.77730,-0.08615,1
132,4.63161,-0.37837,1
132,4.77195,0.01262,1
132,4.57958,-0.41328,1
132,4.22599,-0.69212,1
133,4.73323,-0.29972,1
133,4.45963,-0.53381,1
134,4.61495,-0.38815,1
134,4.25025,-0.70716,1
135,4.77162,-0.11311,2
135,4.72041,-0.23829,1
135,4.76576,-0.20595,1
135,4.73593,0.13200,1
135,4.47833,-0.53925,1
135,4.72794,0.14636,1
136,4.17527,0.55116,1
136,4.34543,-0.65420,1
136,4.49383,0.21800,1
136,4.76209,-0.12663,1
136,4.77944,-0.10909,1
137,4.26094,0.57675,1
137,4.21710,0.57258,1
137,4.18788,0.56357,1
137,4.26973,-0.68305,2
137,4.24830,-0.68471,1
137,4.74851,-0.20072,1
138,4.67079,-0.37789,1
138,4.39302,-0.59153,2
138,4.19267,-0.71266,1
138,4.76999,0.09647,1
138,4.35329,-0.62073,1
138,3.83126,0.07209,1
138,4.72468,-0.33291,1
138,4.15184,-0.75089,3
139,4.02440,0.46799,1
139,4.77676,0.03600,1
139,4.02326,0.48026,1
139,3.99882,0.47645,1
139,3.82027,0.05107,1
139,3.86748,0.22267,2
139,4.72205,-0.30908,1
139,3.88022,0.28073,1
140,4.49444,-0.52622,1
140,3.89560,0.31334,1
141,4.32285,0.58549,1
141,4.29031,0.58747,1
141,4.73606,0.34726,1
141,4.77332,0.24255,1
142,4.61099,-0.43891,1
142,4.12123,-0.81474,1
143,4.66577,0.48036,1
144,4.69792,-0.27046,1
144,4.65774,-0.43879,1
146,4.56427,-0.59071,1
147,4.46861,-0.64896,1
147,4.10510,-0.85687,1
148,4.73039,-0.43433,1
148,4.12650,-0.86270,1
148,4.73854,-0.43235,1
149,4.73234,-0.46085,1
150,4.35212,0.59858,1
151,4.22911,-0.82222,1
151,4.12443,0.54277,1
151,4.40781,0.60263,1
153,4.69861,-0.13976,1
153,4.62892,-0.54707,1
154,4.79218,-0.48951,2
155,4.72208,-0.53272,2
155,4.66542,-0.54528,1
155,4.36137,-0.73024,1
155,3.96330,-0.93263,3
155,4.29063,-0.79807,1
156,4.15143,-0.87058,1
156,4.49470,0.69543,1
156,4.54036,0.67886,2
156,4.22567,-0.80696,1
157,4.50126,-0.64962,1
157,4.56265,-0.60935,1
157,4.06956,0.56895,2
157,4.49135,-0.62612,2
157,4.03290,-0.92344,1
157,4.06110,-0.89683,1
158,4.76579,0.04782,1
158,4.65578,-0.55124,1
158,4.81506,-0.45200,1
158,4.02118,-0.91168,3
158,4.61277,-0.57248,3
158,4.61131,-0.56180,2
158,4.30754,-0.77337,1
159,4.72473,0.49541,1
161,4.68389,0.54324,2
161,4.15783,-0.92835,1
161,4.19329,-0.92248,1
161,4.32890,-0.79224,1
164,4.25032,-0.90278,1
164,4.83455,-0.35882,1
164,4.24823,-0.90858,1
164,4.42168,-0.66250,1
165,4.86096,-0.40827,3
165,4.91120,-0.47085,1
165,4.54635,-0.58016,1
165,4.29023,-0.87949,1
166,4.72250,0.51095,1
166,4.76656,0.35302,1
167,4.71600,0.55966,1
168,4.33454,-0.88636,2
168,4.25390,-0.91224,1
170,4.44300,-0.61062,1
170,4.39149,-0.77340,1
170,4.28373,-0.90740,1
170,4.39776,-0.63627,2
170,4.40622,-0.73905,1
171,4.52181,-0.60521,2
171,4.34360,-0.88407,1
171,4.03881,-0.93183,3
171,4.29577,-0.91026,2
171,4.20239,-0.95637,1
171,4.69995,0.70772,1
172,4.92461,-0.30657,1
172,4.68612,0.82708,1
172,4.72065,0.04856,1
172,5.00611,-0.47669,1
172,4.70774,-0.08878,1
173,4.77866,0.35871,1
173,4.70114,0.72602,1
173,4.14219,-0.99068,2
173,4.75404,0.50688,1
173,4.70608,0.02352,1
174,4.45277,-0.63020,2
174,4.68589,-0.10654,1
174,4.38993,-0.80446,1
175,4.16455,-0.97977,2
175,4.38743,-0.71759,1
175,4.86887,-0.56810,1
175,4.84072,-0.60311,1
175,4.13427,-0.99441,1
175,4.94070,-0.54257,1
176,4.62610,-0.56280,1
177,3.98059,-0.89804,1
177,4.41296,-0.69634,1
178,3.92791,-0.86510,1
178,4.85396,-0.54249,1
179,4.31976,-1.00105,1
179,4.20748,-0.98159,1
180,4.33183,-0.81796,1
180,4.67521,0.32160,1
180,5.04140,-0.45861,1
180,5.02127,-0.37456,1
180,4.78592,-0.58233,1
181,4.74590,-0.60246,1
181,4.05306,-1.00819,1
181,4.07480,-0.98704,2
182,4.31784,-0.87728,1
182,4.09757,-0.98754,1
182,4.66732,-0.62818,1
182,4.67131,0.20587,1
183,4.31788,-0.89481,3
183,3.88959,-1.02092,2
184,4.36358,-0.79446,1
184,4.59871,0.55353,1
184,4.05438,-0.97490,3
184,5.00290,-0.51132,1
184,4.34179,-0.97084,2
184,4.02214,-0.99809,1
184,4.30446,-1.07167,1
185,5.09989,-0.43991,1
186,4.25641,-1.05261,1
186,3.89153,-1.02782,1
186,4.29856,-1.08778,2
186,4.66953,0.14966,1
186,3.99289,-0.98704,1
186,5.00359,-0.49242,1
186,4.32480,-0.96960,2
187,4.74294,-0.51819,1
187,4.09880,-0.98448,2
187,4.95838,-0.26198,1
187,4.04376,-0.99635,1
187,4.25626,-1.09504,1
188,4.21240,-1.06858,2
189,3.93180,-1.01437,1
189,5.11260,-0.33159,1
189,3.95107,-1.01132,1
189,4.39620,-1.04679,1
190,4.30472,-1.12469,3
190,5.11028,-0.30985,1
191,4.52992,-0.65182,2
191,3.98118,-0.95304,1
191,4.25462,-1.15089,1
191,4.48789,-0.98745,1
191,5.06808,-0.49513,1
192,4.02140,-0.98496,1
192,4.93857,-0.16110,1
192,4.30115,-1.09909,3
192,4.47259,-1.04337,1
192,4.92201,-0.51018,1
192,4.52027,-0.66750,1
192,4.25296,-1.13028,1
193,4.40158,-1.08294,2
193,4.05817,-1.02215,1
193,4.37960,-1.09069,1
193,4.37920,-1.08475,1
193,3.84642,-0.85600,2
194,4.02417,-1.00437,2
194,4.51765,-0.76537,1
194,4.34873,-1.10316,3
194,3.84868,-0.86252,2
195,4.05169,-1.04298,1
195,3.86503,-0.88103,1
196,3.86600,-0.89391,1
196,4.23912,-1.13597,1
196,4.55526,-0.82063,1
196,3.99069,-0.97967,3
196,4.31737,-1.12433,1
196,4.49492,-0.67207,1
196,3.90005,-0.92880,1
197,4.03090,-1.01593,3
197,4.22871,-1.12196,1
197,4.80891,-0.56831,1
198,4.31330,-1.11695,2
199,4.94323,-0.14321,1
199,4.16276,-1.08379,1
199,4.23068,-1.11643,1
199,3.83307,-0.90141,3
201,4.76811,-0.49094,1
201,4.56915,-0.91592,1
201,4.01352,-1.03652,1
202,4.10250,-1.03509,1
202,3.97289,-1.00588,1
204,4.51873,-1.01134,1
204,4.60191,-0.96130,1
205,4.65520,-0.91316,1
205,4.26916,-1.09660,1
205,4.46213,-1.04835,1
206,5.03117,-0.41664,1
206,4.64876,-0.95308,1
206,4.57098,-0.99719,1
206,5.04797,-0.40281,1
207,5.11467,-0.20992,1
209,4.54513,-0.36834,1
211,5.03873,-0.05335,1
212,4.46151,-1.06112,1
214,4.38103,-1.07998,1
216,4.09162,-0.96325,1
216,4.58047,-0.81915,1
217,3.47415,-1.04775,1
218,4.99754,-0.36013,1
218,4.38822,-0.47607,1
218,3.54059,-0.99383,1
219,4.55008,-1.14878,1
221,4.10336,-1.02811,1
221,4.20978,-1.05185,1
222,4.12066,-1.04857,1
222,3.46011,-0.92195,1
222,4.64499,-0.84680,1
223,3.34276,-0.91882,1
223,4.61648,-0.70080,1
223,4.54284,-1.13289,1
224,4.64047,-0.75840,1
224,4.39192,-0.52186,1
224,3.41967,-0.90328,2
225,3.75116,-0.88401,1
226,4.26078,-1.15502,2
226,4.63723,-0.78736,1
227,4.62418,-0.74167,1
227,4.40213,-0.29635,2
227,4.83684,-0.27307,1
228,4.33321,-1.15365,1
229,3.58765,-0.82175,1
230,3.57487,-0.82443,2
232,3.53649,-0.81218,2
232,3.96202,-1.04392,1
233,3.35257,-0.86160,1
233,3.44466,-0.83567,1
233,3.62247,-0.78353,1
234,3.70464,-0.76590,1
234,3.73303,-0.78246,1
234,3.33393,-0.85418,1
234,3.30359,-0.86142,1
235,4.54487,-1.20955,1
235,4.05725,-1.12077,1
236,3.40790,-0.85057,1
236,3.64003,-0.73687,1
236,3.62691,-0.74586,1
236,3.27686,-0.84485,1
236,4.36089,-1.27885,1
237,3.78828,-0.76247,1
238,3.73138,-0.72492,1
238,3.63305,-0.72899,1
238,3.42201,-0.85480,1
239,3.98579,-0.94441,1
239,3.82936,-0.76975,1
239,3.71875,-0.72878,1
240,3.91392,-0.80958,1
240,3.77466,-0.73857,1
241,3.87371,-0.81493,1
241,3.37430,-0.83197,1
242,4.30954,-1.34947,1
242,4.02184,-0.92044,1
243,4.56888,-0.88912,1
244,3.40861,-0.77511,2
245,3.91614,-0.80240,1
245,4.56438,-1.37682,1
245,4.56529,-1.37207,1
247,4.64776,-1.30509,1
249,3.17434,-0.82107,3
251,4.42740,-1.38129,1
251,4.17927,-1.20419,1
251,3.18719,-0.80786,1
252,3.53301,-0.61142,1
253,3.65639,-0.58868,1
253,3.56338,-0.58620,1
253,3.37166,-0.70307,2
253,4.79057,-1.12240,1
253,3.08856,-0.87870,2
254,3.31474,-0.74700,2
254,4.68702,-0.90736,1
254,3.72756,-0.59986,1
254,4.75204,-1.09573,2
254,3.09092,-0.85258,3
255,3.36567,-0.70067,1
255,4.74460,-1.19675,1
255,3.35367,-0.71852,1
255,3.88147,-0.67442,1
255,4.65913,-0.77842,1
256,4.09172,-1.06808,1
256,3.06697,-0.90422,4
256,4.67470,-0.80418,1
256,3.55571,-0.57833,1
256,4.02238,-0.79826,1
256,4.03210,-0.90900,1
257,4.45780,-1.38367,1
257,3.23647,-0.79156,1
257,4.67648,-1.23989,1
257,3.98401,-0.75799,1
257,3.50704,-0.61282,1
257,3.82231,-0.60235,1
258,3.53872,-0.54947,1
258,3.21524,-0.80076,1
258,3.43401,-0.65706,1
258,4.61536,-1.32081,1
258,3.86835,-0.67101,1
258,4.03591,-0.87681,2
258,4.25041,-1.34442,1
258,4.75725,-1.17614,1
259,3.48005,-0.59997,2
259,4.69100,-0.85753,1
259,4.66190,-0.69769,1
259,4.66878,-0.75065,1
259,3.72015,-0.59929,1
259,4.75438,-1.09022,1
259,4.67543,-1.24954,2
259,3.11362,-0.86633,3
259,4.70829,-0.99502,1
259,3.04659,-0.91005,1
259,3.16363,-0.80913,1
260,3.26190,-0.77163,1
260,3.33329,-0.75224,2
260,4.24498,-1.34462,1
260,3.53650,-0.55874,1
260,4.02050,-0.76415,1
260,3.73070,-0.62103,1
261,4.03259,-0.89113,1
261,3.23851,-0.76938,2
262,3.23616,-0.79780,1
264,4.04561,-1.03838,1
264,4.91798,-1.26722,1
264,4.90399,-1.25934,1
265,3.96485,-0.74985,1
265,5.05171,-1.11606,1
266,3.75913,-0.47758,2
266,4.63474,-1.32577,1
269,3.40874,-0.59728,1
270,3.31609,-0.78426,2
270,2.93403,-0.85729,1
270,2.98218,-0.86438,1
271,4.00576,-0.93029,1
271,3.79771,-0.44342,1
271,4.57337,-1.35241,1
273,4.76036,-1.39917,1
273,3.60225,-0.43055,1
274,3.38563,-0.62837,1
274,3.91251,-0.61254,1
274,4.88290,-1.39725,1
274,4.27235,-1.22009,1
275,4.54979,-1.35998,1
275,4.88585,-1.39064,1
275,4.37978,-1.26346,1
275,2.85251,-0.85380,1
278,4.23642,-1.02365,1
279,4.05316,-0.69744,1
279,3.85275,-0.48366,1
279,3.03748,-1.01037,2
279,2.80974,-0.86573,1
279,2.80713,-0.85566,1
280,4.48012,-1.29920,1
280,4.10984,-0.78666,1
280,3.39461,-0.61665,1
281,4.29648,-1.10909,1
281,2.86760,-0.91741,2
281,3.02981,-1.04160,1
282,2.90705,-0.94351,1
283,2.96674,-0.98443,2
283,3.25511,-1.06635,1
283,2.74573,-0.78534,1
283,3.47331,-0.57173,1
284,3.23159,-1.07920,1
285,3.31431,-0.74818,1
285,3.31403,-0.91378,1
285,3.78845,-0.53436,1
286,3.82758,-0.56305,1
287,3.25521,-1.09992,2
288,3.21251,-1.08291,1
288,3.28720,-0.63107,1
288,3.49296,-0.46954,1
288,2.85148,-0.83625,1
288,3.15196,-1.02705,2
290,3.10198,-0.97632,1
290,3.05629,-0.97318,1
290,3.26069,-0.86254,1
291,2.75159,-0.73954,1
291,3.25986,-1.02871,1
292,3.28328,-0.94169,1
292,3.33734,-0.58679,1
292,4.09045,-0.57916,1
292,3.55750,-0.45327,1
292,3.10727,-0.94426,1
292,4.54561,-1.05366,1
293,3.30695,-0.61427,2
293,3.21590,-1.07812,1
294,3.10199,-0.93243,1
295,4.02375,-0.53397,1
295,3.21130,-0.78223,1
296,3.17734,-1.10338,1
297,2.97573,-0.80455,1
297,3.21893,-0.62997,1
297,2.95932,-0.80534,2
299,2.93980,-0.76956,1
299,2.77991,-0.69574,1
299,3.20809,-1.11425,1
300,2.77966,-0.69939,1
300,2.64737,-0.68438,1
301,3.05596,-0.97962,2
301,2.87796,-0.71997,1
301,3.27456,-0.56668,1
301,2.58612,-0.65787,1
302,3.09121,-1.08878,1
302,2.68428,-0.67181,1
302,3.41422,-0.37755,1
302,3.06151,-1.05999,2
302,3.33795,-0.86206,2
302,3.03516,-0.83228,1
303,2.58270,-0.67705,1
304,3.36228,-0.42453,2
304,2.98726,-0.78423,2
304,2.96069,-0.74455,2
304,3.11322,-1.11728,1
304,3.23070,-1.20748,1
305,3.71026,-0.32352,1
305,3.06416,-0.95145,1
305,2.97850,-0.74492,2
305,3.41250,-0.95637,1
305,2.91598,-0.71102,1
306,2.80911,-0.66218,2
307,3.32577,-0.48757,1
307,2.79251,-0.66698,1
307,2.75342,-0.67893,2
307,3.36968,-0.73028,1
307,3.03024,-0.90808,1
307,4.22445,-0.39574,1
308,2.91311,-0.73007,1
309,2.86380,-0.69887,1
310,3.52100,-0.38682,1
310,2.68837,-0.68279,1
311,2.59611,-0.68289,1
312,3.12136,-1.22899,1
314,3.11104,-1.22745,2
315,3.23241,-1.29624,1
316,3.24825,-1.26432,1
316,3.31138,-1.24673,1
317,2.56103,-0.67328,2
318,3.36443,-0.32680,1
318,2.49030,-0.69171,2
318,2.93709,-0.85169,1
318,2.93858,-0.96224,3
318,3.45280,-1.12062,1
318,2.97550,-1.05295,1
319,2.47008,-0.69139,1
319,3.33422,-0.88564,1
320,2.93934,-0.72717,1
321,2.70438,-0.60996,1
322,3.30936,-0.45035,1
322,2.92312,-1.00434,1
323,2.90870,-1.04317,1
323,2.84194,-0.59550,1
323,2.96910,-1.16862,1
323,2.91334,-0.71959,1
324,2.52966,-0.63651,1
324,2.49732,-0.64528,3
324,2.97772,-1.15916,2
324,3.35081,-1.17962,1
324,2.91241,-0.71172,1
324,3.52099,-1.18261,1
325,3.52878,-1.08157,1
326,3.36441,-1.27982,2
326,2.40251,-0.68338,1
326,3.21159,-0.48297,1
327,3.29526,-1.29904,1
327,2.95389,-1.08580,1
