Ts,x,y,life
22,2.30464,-0.06401,1
22,2.31049,-0.06088,1
22,4.02283,0.06840,2
22,1.32997,0.09890,2
23,4.06760,0.08610,2
23,1.44648,0.08269,1
23,2.66943,-0.04621,1
23,1.47837,0.08563,1
23,3.60811,0.06398,1
23,1.83931,0.06625,1
23,1.23812,0.08334,1
23,1.93935,0.05482,1
24,1.28374,0.10552,1
24,1.28214,0.09382,1
24,3.68600,0.04269,1
24,2.29765,-0.05877,1
24,1.24152,0.10633,1
24,2.59590,-0.06910,1
26,1.93256,0.01952,1
26,1.33440,0.10119,1
27,4.06097,0.02784,1
29,1.69085,0.10357,1
29,4.08888,0.02954,1
29,2.36718,-0.11714,1
30,4.14894,0.04104,2
30,4.17192,0.05508,2
30,4.09321,-0.00339,1
31,4.06152,-0.02492,1
31,3.50294,0.02558,1
34,3.99973,-0.06272,1
34,1.59571,-0.06973,1
34,3.86953,-0.05256,1
34,2.06562,-0.09748,1
34,3.35755,0.10330,1
34,1.81608,-0.07306,1
35,2.31876,-0.13354,2
35,2.16623,-0.11882,1
35,2.08684,-0.11323,1
35,1.96022,-0.07504,1
35,3.24086,0.09829,2
35,3.14530,0.08614,2
35,3.63307,-0.04223,1
35,3.25043,0.10759,2
35,1.77954,-0.05376,1
35,1.59482,-0.07770,3
35,1.72752,-0.06206,1
35,3.70896,-0.04882,1
35,1.90548,-0.08365,1
36,3.35670,0.07940,1
36,2.30490,-0.13036,3
36,3.67435,-0.05283,4
36,3.67000,-0.06411,3
36,3.97565,-0.03961,1
36,1.96414,-0.10641,2
36,4.36263,-0.08462,7
36,4.26692,-0.05630,6
36,2.09739,-0.12624,1
36,4.34444,-0.06165,2
36,4.32534,-0.08164,15
36,4.05814,-0.04872,2
37,2.07579,-0.11051,2
37,2.14337,-0.13859,2
37,2.14621,-0.13463,2
37,2.29674,-0.14193,2
37,3.42066,0.10454,2
37,1.70743,-0.08616,3
37,1.51133,-0.07512,3
37,3.10933,0.10918,2
37,1.97453,-0.11819,4
37,1.91214,-0.10138,2
37,2.61979,-0.07180,3
37,1.57800,-0.08352,3
37,1.55856,-0.07084,3
38,3.92782,-0.04390,1
38,4.27598,-0.04959,7
38,2.09294,-0.12937,3
38,4.30876,-0.06470,18
39,1.85088,-0.08151,2
39,2.06341,-0.12789,2
39,2.22446,-0.13270,2
40,3.18661,0.09562,2
40,3.97228,-0.06450,1
40,4.32206,-0.08107,20
40,3.19906,0.09404,2
40,4.30738,-0.06268,15
40,3.05289,0.08816,2
41,3.03850,0.09811,1
41,3.12146,0.11030,1
41,2.83105,0.03841,1
41,3.03157,0.09052,1
42,4.06174,-0.07935,1
42,4.02116,-0.08943,1
42,2.87335,0.05226,2
43,2.77075,0.03617,1
43,3.95076,-0.10967,1
43,2.77276,0.04378,1
43,2.77285,0.05700,1
43,2.85480,0.04488,1
43,4.28022,-0.02600,7
43,2.56174,-0.12755,1
43,4.27037,-0.02132,5
44,4.03267,-0.08113,1
45,2.46999,-0.16495,2
45,3.03618,0.04502,1
45,2.53081,-0.14107,1
45,4.37699,-0.15492,3
45,2.87899,0.06994,1
46,4.26077,0.02962,4
46,2.19595,-0.15027,1
46,2.32787,-0.19709,1
46,2.32976,-0.18926,2
46,3.77991,-0.11690,1
46,2.43592,-0.18095,1
47,1.90052,0.14600,1
47,2.30199,-0.18810,1
47,1.86785,0.18249,1
48,2.36469,-0.17073,1
48,3.89272,-0.13182,1
48,3.87910,-0.14729,1
48,1.85097,0.18555,1
48,2.15509,-0.14427,1
48,1.86838,0.14883,1
48,2.32763,-0.18335,1
48,3.82027,-0.14563,1
48,4.08041,-0.11758,2
49,4.36147,-0.15562,2
49,1.91531,0.11736,1
49,4.29713,-0.00150,4
49,4.00683,-0.13792,2
49,2.30939,-0.17364,1
49,1.90557,0.13514,1
50,4.31932,-0.10908,10
51,4.07054,-0.14234,2
52,4.02672,-0.15780,1
52,4.31761,-0.17285,9
54,4.33563,0.03913,3
54,3.90917,-0.21963,1
55,2.99402,-0.05212,1
55,2.66951,-0.19325,1
55,3.59884,-0.04351,2
55,4.33020,-0.09243,12
56,3.63976,-0.12889,1
56,2.93914,-0.09116,2
56,1.99690,-0.19175,2
56,2.93163,-0.08581,2
56,3.39155,0.15420,1
56,2.99027,-0.04276,2
56,2.81290,-0.15242,2
57,4.34890,0.00288,6
57,4.30053,-0.14118,11
57,4.21145,0.04914,2
57,2.33989,-0.14580,1
57,4.35462,0.02035,5
57,1.99713,-0.19263,1
58,3.92924,-0.16917,1
58,4.32709,0.04092,4
58,4.13341,0.07293,2
59,4.33481,0.05194,3
59,4.37565,0.02749,4
60,4.14796,0.07508,1
60,4.25897,0.05326,1
61,4.37429,0.02180,3
62,4.27565,-0.18764,7
62,3.01663,0.14244,1
62,3.15810,0.15128,1
62,3.06933,0.14747,1
62,2.22137,-0.21409,1
62,2.22154,-0.22030,1
63,4.17323,0.11496,1
63,3.84453,-0.27322,2
63,3.68999,-0.22267,1
63,3.95206,-0.21414,1
63,3.95732,-0.21212,3
63,2.30769,-0.21773,1
64,4.19431,0.12986,2
64,2.90189,0.11478,1
64,2.97653,0.12863,2
64,3.92141,-0.28976,2
65,3.57951,-0.15227,1
65,3.57708,-0.18363,1
65,3.09109,0.13200,1
65,3.66649,-0.24362,1
65,3.06402,0.11132,1
65,2.92833,0.13628,1
65,3.05455,0.12536,1
65,4.25451,0.09060,1
66,3.85409,-0.26618,1
66,4.39602,0.03289,1
66,3.00231,0.11580,3
66,3.49987,-0.08818,2
66,3.53550,-0.12064,2
66,2.85531,0.12491,1
66,3.47785,-0.03821,2
66,3.54738,-0.11833,2
67,2.36639,-0.23661,2
67,2.34019,-0.24765,2
68,2.71485,0.07004,2
68,2.92045,0.13684,1
68,2.93812,0.14614,2
68,4.32122,0.10517,3
68,2.26827,-0.29347,1
68,3.04563,0.11108,1
69,4.22535,0.12285,1
69,2.63187,0.01865,1
70,4.31893,0.12379,1
70,4.41293,-0.19519,4
71,4.39221,-0.15814,3
71,4.42410,-0.18957,1
72,4.39833,-0.12415,1
72,4.39507,-0.20750,2
72,4.41980,-0.25607,3
75,4.39407,0.16456,1
75,4.15750,0.18846,1
75,4.40646,-0.17653,2
75,4.27457,0.20524,1
75,4.40019,0.15713,2
76,4.49006,-0.28775,1
76,4.22105,0.24516,1
76,4.30852,0.20197,2
76,4.40722,-0.19075,1
77,3.97709,-0.24850,1
77,4.39799,0.10512,1
78,3.82337,-0.30111,1
79,4.39713,-0.37039,1
79,4.38244,-0.34039,1
79,4.43109,0.07959,1
81,4.31721,0.28577,1
81,4.41947,0.11628,2
82,4.20208,0.29359,2
83,4.07332,0.17018,2
83,4.10726,0.26678,1
83,4.36482,0.27094,1
84,4.51360,-0.39648,8
84,4.05873,0.13410,1
84,4.50058,-0.41036,7
84,4.51682,-0.42865,2
84,4.50354,-0.47638,7
84,4.04015,0.11124,2
84,4.18761,0.32190,2
84,4.09652,0.25646,1
85,4.51614,-0.27759,10
85,4.52570,-0.24809,8
85,4.06456,0.19092,1
85,4.01750,-0.32732,2
85,4.50739,-0.31836,6
85,4.04815,-0.25711,2
86,4.04754,-0.28969,1
87,4.51336,-0.25147,1
87,4.51077,-0.29681,8
87,4.20529,0.34731,1
87,4.51321,-0.03531,9
87,4.50388,0.03305,9
87,3.95084,-0.33892,1
88,4.19943,0.35077,2
88,4.32901,0.29368,2
88,4.17825,0.33769,3
88,4.46555,0.10006,1
88,4.47149,0.08248,1
89,3.60368,-0.30574,2
89,4.16722,0.34037,2
89,3.55481,-0.22066,1
89,3.68214,-0.34442,1
89,3.64464,-0.31625,2
89,3.72541,-0.35845,1
90,4.24814,0.35094,1
90,4.49404,0.09687,8
90,4.46002,0.17547,1
90,4.52465,0.00944,3
90,4.44010,0.22408,1
90,3.71798,-0.33774,2
91,4.09196,0.30749,2
91,4.47066,0.20488,5
91,4.03978,0.27279,1
91,4.53305,-0.33594,6
91,4.51393,0.08017,3
92,4.03709,0.23687,1
92,4.49930,0.13208,6
92,4.40764,0.29022,4
93,4.44456,0.25932,5
93,4.04421,0.32087,1
93,4.26276,0.35253,2
94,4.30118,0.35639,3
94,4.43977,0.27886,4
94,4.50929,-0.00740,4
94,4.39229,0.28139,5
95,4.01380,0.23335,1
95,4.11795,0.37477,1
96,4.01336,0.28342,1
96,3.99834,0.19430,1
96,4.11697,0.37531,1
97,4.52322,-0.51406,2
97,4.32342,0.33567,1
98,4.54013,-0.12394,1
98,3.98544,0.14671,2
98,4.07027,-0.27328,1
98,4.01208,0.27541,2
98,4.08862,-0.26438,4
99,4.00800,0.20354,3
99,3.97537,0.15479,1
99,4.55765,-0.21765,1
99,4.08498,-0.26831,3
99,4.52946,-0.52779,1
99,4.08155,-0.29336,2
99,4.55648,-0.25242,1
99,4.08724,-0.25251,3
100,3.67676,-0.46611,2
100,3.82395,-0.45818,2
100,3.59636,-0.49630,1
100,3.22938,-0.49512,2
100,4.06948,0.37230,2
100,3.52890,-0.50359,1
101,3.63580,-0.46043,1
101,3.38304,-0.51455,2
101,4.10796,-0.24667,2
101,4.11120,0.40854,1
102,4.27639,0.31876,1
102,4.48477,-0.55900,3
102,4.50075,-0.55815,3
102,3.30961,-0.48705,2
102,4.59928,-0.18168,1
102,3.87810,-0.45761,2
102,4.60858,-0.13393,1
102,3.85484,-0.48253,1
103,4.50399,-0.54163,2
103,4.64074,-0.11503,1
103,3.42721,-0.50711,2
103,4.57263,-0.01228,2
103,3.25398,-0.50129,2
103,3.79704,-0.46966,1
104,4.58834,-0.00283,2
105,3.74367,-0.49154,1
105,4.59453,-0.08424,2
105,4.59588,-0.09586,2
105,3.92411,-0.41274,2
105,4.59013,-0.12458,2
105,3.86246,-0.43653,2
106,4.46954,-0.60759,2
106,3.89598,-0.42614,1
106,4.38269,0.34179,1
106,4.40835,0.32548,1
106,3.88200,-0.44168,1
108,4.27660,0.43952,1
108,4.58814,-0.11570,1
109,4.42816,0.32932,2
109,4.54945,0.14582,2
109,4.40820,0.35680,1
109,4.49479,0.25750,2
110,4.52169,0.22189,1
110,4.60263,-0.01196,2
110,4.54764,0.12424,1
110,4.38262,0.42111,1
110,3.57919,-0.58152,1
111,4.40457,0.41631,1
111,4.52698,0.13904,1
111,4.41683,-0.54366,5
111,3.60931,-0.58035,2
111,3.59809,-0.58026,2
111,3.52807,-0.58301,2
111,4.39064,-0.61433,4
111,3.87188,-0.50294,1
111,4.39924,-0.54580,5
112,4.42044,0.41884,1
112,4.42941,0.39899,1
112,3.50819,-0.57776,2
112,3.64402,-0.56255,2
113,4.44437,-0.44167,4
113,4.39918,-0.61738,5
114,4.44167,-0.44014,4
116,4.39946,-0.63273,2
116,4.62673,-0.29764,3
116,3.71802,-0.68604,1
116,4.58974,-0.33953,3
117,4.70287,-0.10369,1
117,4.68740,-0.15283,2
117,4.37809,-0.70954,2
117,4.71358,-0.12091,2
118,4.45708,-0.43394,1
118,4.64167,-0.22809,2
118,4.52530,0.38464,1
118,4.56895,0.18233,1
118,4.70139,-0.11388,1
119,4.27017,0.52812,2
119,4.69309,-0.18032,1
119,4.39654,0.54371,2
119,4.63355,-0.23526,1
119,4.18359,0.52591,2
119,4.50284,0.47599,1
120,4.42147,0.55878,1
120,4.39906,0.53620,3
120,4.69781,-0.05269,1
120,4.46481,0.51674,1
121,4.69238,-0.21774,1
121,4.73477,-0.15568,1
121,4.44978,0.50838,1
121,3.98578,0.34307,2
121,4.02174,0.42626,2
122,4.31286,-0.69443,1
122,4.12976,0.51058,1
122,4.07712,0.47342,1
122,4.70783,-0.18742,1
122,4.44277,-0.53766,1
122,4.71791,-0.13552,1
122,3.99222,0.33425,3
122,4.70223,-0.03942,2
122,4.04406,-0.40952,1
123,4.01196,0.41858,2
123,4.05988,0.46595,1
123,4.27911,-0.72136,5
123,3.96368,0.29098,2
123,4.48936,0.41227,1
123,4.06073,-0.46546,1
123,4.25883,-0.74368,5
123,4.21861,0.54527,1
123,4.71921,-0.09672,2
123,4.69791,0.05575,1
124,4.06556,-0.42279,2
124,4.06292,-0.45495,1
124,4.05446,-0.43211,2
124,4.04956,-0.40811,1
124,4.32359,-0.63493,4
124,4.31687,-0.63969,5
124,4.71211,0.03510,1
124,4.45683,-0.49564,2
124,3.94259,0.06856,2
125,4.36873,-0.56143,1
125,4.45108,-0.47977,2
125,3.93602,0.16026,2
125,4.01559,0.40071,2
125,4.64280,-0.31215,1
125,4.06586,-0.37286,1
126,3.98998,0.30057,1
126,4.57594,-0.44457,3
126,4.31933,-0.66881,2
126,4.07491,0.44748,1
126,4.07173,-0.44076,1
126,4.73522,-0.15057,1
128,4.62685,-0.38206,4
128,4.31151,-0.61150,3
128,4.68057,-0.29241,2
128,4.67411,-0.30278,2
128,4.66198,-0.32591,3
129,3.92510,0.24408,1
129,4.28719,-0.65167,2
129,4.78121,-0.03263,1
129,4.78857,-0.06179,3
129,4.47854,0.32717,2
129,3.94525,0.27940,1
129,4.64514,-0.38349,4
129,4.61889,-0.42298,2
130,4.80971,-0.04233,2
130,4.79077,-0.09556,2
130,4.65675,0.20562,2
130,4.79565,-0.03408,2
130,4.68787,0.19472,3
130,4.78271,-0.00830,3
131,4.73848,0.09728,4
131,4.28673,-0.64030,2
132,4.66197,-0.37516,2
132,4.76551,0.01224,4
133,4.52299,0.24812,1
133,4.72279,0.14774,2
133,4.18543,-0.73666,3
133,4.70637,-0.32480,4
133,4.16206,-0.75234,4
133,4.70751,-0.32143,3
134,4.24363,-0.69791,4
134,4.50840,-0.50995,4
134,4.23922,-0.68313,3
136,4.07623,0.51528,1
136,4.73394,0.18516,1
136,4.75889,0.00795,2
136,4.16574,-0.75114,3
136,4.42166,-0.59793,2
136,4.32979,0.57940,1
136,4.27035,0.59782,1
136,4.16301,0.55513,1
137,4.78256,0.04019,1
137,4.67021,-0.37842,1
137,3.87987,0.24231,2
137,4.76232,0.17057,1
137,3.95646,0.40399,2
138,4.72662,-0.35491,1
138,3.86163,0.15941,2
138,4.73723,-0.33747,1
138,3.99283,0.44849,2
138,3.88784,0.30441,2
138,4.11677,0.54474,2
138,3.96998,0.42030,2
139,4.78272,0.08901,1
139,3.86479,0.17500,2
140,3.95784,0.40683,1
140,4.04549,0.50459,1
140,4.36129,0.58633,1
140,4.51410,0.45434,1
141,4.72108,0.35115,1
141,3.92929,0.38371,1
141,4.71729,0.35580,1
145,4.42455,-0.67057,1
145,4.05513,-0.91865,2
145,4.20179,-0.77689,2
145,4.07620,-0.90257,3
146,4.12307,-0.87389,1
146,4.58328,-0.57690,2
146,4.55003,-0.60353,4
146,4.62981,-0.52868,1
146,4.54166,-0.61421,4
146,4.45098,-0.67307,4
147,4.42067,-0.69607,3
148,4.42887,-0.66465,3
148,4.08310,-0.87059,1
148,4.64533,-0.54342,3
148,4.72572,0.17973,1
148,4.07576,-0.89345,2
149,4.54312,-0.60628,3
150,4.50594,-0.63705,3
150,4.78277,-0.35872,1
150,4.22713,-0.80419,2
150,4.77449,-0.43545,1
150,4.79173,-0.41396,1
151,4.07219,-0.88558,8
151,4.42479,-0.69196,7
152,4.75652,-0.37594,1
152,4.04956,-0.89057,7
152,4.79301,-0.45953,1
152,3.96793,-0.94336,8
152,4.45819,-0.67334,7
152,4.74436,-0.47379,1
152,4.66618,-0.55796,5
152,4.76804,-0.49261,3
153,4.16754,-0.86125,7
154,4.27825,-0.79995,6
155,4.78867,-0.52315,5
155,4.81641,-0.48214,3
155,4.73887,-0.51331,4
155,3.95909,-0.92610,21
156,3.99487,-0.92369,21
156,3.97115,-0.93462,12
157,4.09161,0.56894,1
158,4.72920,-0.52028,2
159,4.38651,0.66397,1
160,4.50421,-0.60144,1
161,4.38459,-0.77151,1
161,4.21081,-0.89330,1
162,4.38231,-0.78219,1
162,4.19320,-0.92505,2
162,4.06323,-0.94825,17
162,4.21413,-0.92138,2
163,4.08797,-0.93128,2
163,4.77703,-0.30252,1
163,4.32728,-0.83424,1
163,4.10624,-0.94754,6
164,4.29784,-0.88554,3
164,4.89887,-0.50313,1
164,4.77908,-0.29642,1
164,4.85874,-0.51079,2
165,4.19487,-0.96194,9
165,4.24995,-0.91870,4
165,4.25378,-0.91626,5
165,4.56391,0.75678,1
165,4.68259,0.04323,2
165,4.66669,0.01171,1
165,4.85126,-0.39299,1
165,4.21250,-0.94170,2
165,4.63528,0.66730,1
165,4.06383,-0.95522,14
165,4.16299,-0.96938,10
166,4.19881,-0.94137,7
166,4.84294,-0.53308,1
166,4.78854,-0.31872,1
167,4.29108,-0.91801,6
167,4.32824,-0.88019,3
168,4.13645,-0.96646,8
168,4.77766,-0.57251,1
168,4.36600,-0.86769,2
168,4.36021,-0.86836,2
170,4.75891,0.56583,1
170,4.74837,0.57986,4
170,4.74042,-0.57058,1
171,4.77862,-0.60086,2
171,4.95131,-0.52182,2
171,4.67198,0.77722,4
171,4.75593,0.54673,3
171,4.90065,-0.59745,2
171,4.70197,0.70195,2
171,4.92979,-0.55744,2
171,4.79392,0.48696,1
172,4.85534,-0.20339,3
172,4.98606,-0.47489,1
172,4.74803,0.59374,2
172,5.03242,-0.43710,1
172,4.69260,0.69380,3
172,5.02579,-0.42750,1
173,4.70948,0.72699,2
173,4.96507,-0.35993,2
173,4.95143,-0.52226,3
173,4.12863,-0.98208,7
173,4.92387,-0.27888,2
173,5.03551,-0.43884,2
174,4.92817,-0.56332,1
174,4.32699,-0.93751,1
174,4.69197,-0.58332,1
175,4.38785,-0.97090,2
175,4.67420,0.76221,1
176,4.33641,-0.97468,1
177,4.36377,-0.98351,1
177,4.98628,-0.53001,3
177,4.12395,-0.98857,3
177,5.02135,-0.51425,4
177,4.21129,-0.98903,4
177,4.98082,-0.53312,1
178,5.03795,-0.41188,3
178,5.02774,-0.52278,3
178,5.01294,-0.33350,1
178,4.34928,-1.01694,2
179,4.94425,-0.25225,2
179,5.02746,-0.30547,2
180,4.67534,0.25903,1
180,4.68096,0.23141,1
180,4.80861,-0.21796,1
180,4.99619,-0.27610,1
181,4.56949,-0.65198,1
181,3.99771,-1.00130,7
181,4.66710,-0.61263,1
181,4.02183,-1.00853,7
181,3.96490,-1.01157,7
182,4.20607,-1.02677,5
182,4.05863,-0.99555,7
182,4.64179,-0.62636,1
182,4.56203,-0.63628,4
182,4.48647,-0.69782,4
183,3.88322,-1.02201,7
183,5.07636,-0.44542,1
183,4.57740,-0.62774,3
183,4.30407,-1.05952,2
185,5.13277,-0.41913,1
185,4.31980,-1.10347,2
185,5.08231,-0.47422,2
185,5.13161,-0.43471,1
185,4.52286,-0.65377,2
185,5.13310,-0.43111,1
189,4.60081,0.34007,1
189,4.60242,0.35719,1
189,5.09056,-0.33032,1
189,4.82825,-0.14157,1
190,4.62204,0.34749,1
190,4.48014,-0.76674,1
190,4.22891,-1.11956,1
190,4.49577,-0.82572,1
190,5.07019,-0.52326,1
190,4.48257,-0.74993,1
190,4.48497,-0.91002,1
190,4.49016,-0.91484,1
191,3.86927,-0.85769,3
191,4.29798,-1.12840,2
191,3.86246,-0.87194,5
191,4.21027,-1.10245,1
191,4.37515,-1.07705,2
191,4.47276,-1.03877,3
191,3.89819,-0.87908,3
192,4.47212,-1.04264,2
192,4.87145,-0.12571,1
192,4.22477,-1.11579,4
192,4.85475,-0.10764,1
192,3.86228,-0.86089,3
192,5.03273,-0.22433,2
192,4.93076,-0.14352,1
192,4.10427,-1.05523,4
193,5.02375,-0.18061,1
193,4.38084,-1.09103,10
194,4.85578,-0.54705,1
194,4.06911,-1.02306,6
194,4.46872,-1.07635,9
194,4.54304,-0.83600,1
194,4.88318,-0.11774,1
194,4.38988,-1.10759,9
194,4.53227,-0.81189,1
195,4.54077,-0.76207,1
195,4.49517,-1.03206,1
195,5.07107,-0.26917,1
195,4.11072,-1.07189,3
196,4.50908,-1.06627,5
196,4.55729,-0.83838,1
196,4.38354,-1.10829,7
196,4.53268,-0.78998,1
196,4.52031,-0.91782,1
197,3.92233,-0.96120,5
197,4.57794,-0.83829,1
197,4.58154,-0.85398,2
198,4.54531,-0.97522,9
198,4.52693,-0.99939,9
199,3.81309,-0.87629,4
199,4.55698,-0.95237,6
199,3.84958,-0.89508,4
199,4.56461,-0.95372,6
201,4.54900,-1.00253,5
201,4.46086,-0.76241,2
201,4.73082,-0.45304,1
202,4.55769,-0.97995,5
202,5.09286,-0.22550,2
203,5.08012,-0.17511,1
203,4.62556,-0.89984,1
203,4.97817,-0.09538,1
204,3.90147,-0.94208,2
204,4.45324,-0.46463,2
204,4.62906,-0.90887,1
204,5.10043,-0.24650,1
205,3.79152,-0.85268,2
206,5.02445,-0.07063,1
206,4.48387,-0.74773,1
207,5.11873,-0.25066,1
208,4.46263,-1.00230,1
208,4.41315,-0.99609,1
209,3.69897,-0.86584,1
209,3.76750,-0.92023,1
210,3.69117,-0.83822,1
210,3.81086,-0.94574,1
211,3.77582,-0.91258,1
211,4.42552,-0.42392,1
211,4.57840,-1.04461,1
212,4.44298,-0.39659,1
212,3.74742,-0.88623,1
212,4.65090,-0.32175,1
216,3.50820,-1.01985,1
216,3.47309,-1.03403,1
216,3.52014,-1.01711,2
217,4.36236,-1.13394,1
217,3.52154,-1.00199,2
217,3.62705,-0.92452,2
217,3.72048,-0.90692,1
217,3.56945,-0.97293,2
218,3.49691,-1.03626,1
218,4.58191,-0.70660,1
218,4.39653,-1.12987,1
219,4.13920,-1.01699,1
219,4.55339,-1.13737,1
220,4.51748,-1.14201,1
221,3.53014,-0.92683,1
221,4.57588,-1.16944,1
221,4.46101,-1.14151,1
221,3.49111,-0.93468,1
221,3.38312,-0.93545,1
222,3.70383,-0.91434,2
222,4.57381,-1.13446,1
222,3.70326,-0.92583,2
223,3.40407,-0.91771,2
223,4.66605,-0.84045,2
223,3.59308,-0.91124,2
223,4.58842,-0.69206,1
223,3.37624,-0.91374,2
223,4.53708,-1.18690,1
223,4.63466,-0.78504,2
224,4.32648,-0.38296,1
225,4.63716,-0.74529,2
225,4.64580,-0.75489,2
225,4.65197,-0.77918,2
225,4.66001,-0.74452,1
225,3.51958,-0.90111,1
226,4.37376,-1.16829,1
226,4.17498,-1.12704,1
227,4.33509,-0.48075,1
227,4.41373,-0.29715,1
227,4.32867,-0.38758,1
228,4.60714,-0.23971,1
228,3.27023,-0.88497,2
228,3.28325,-0.87838,2
229,4.88291,-0.16785,1
229,4.90112,-0.16001,1
229,3.62483,-0.84217,1
229,3.54065,-0.82261,2
229,3.30947,-0.85430,3
229,3.25791,-0.87932,2
230,3.55432,-0.82166,3
230,3.31752,-0.85578,4
230,3.59501,-0.81273,2
231,3.25227,-0.86565,3
232,4.38314,-0.21088,1
232,3.46587,-0.83834,4
232,3.52691,-0.81390,4
233,3.53631,-0.81825,3
233,3.76173,-0.78116,1
234,3.58646,-0.77917,3
235,3.56887,-0.78557,3
236,3.56148,-0.78088,2
236,3.62086,-0.73662,3
237,4.20231,-1.27242,3
237,3.93072,-0.84239,2
237,3.79552,-0.77148,3
237,3.80594,-0.77442,3
237,3.65550,-0.70365,2
237,4.12244,-1.21021,1
238,3.83314,-0.79904,1
238,3.20515,-0.87843,1
239,3.54587,-0.76829,1
239,3.92752,-0.84587,2
239,4.12398,-1.21049,1
240,3.56348,-0.76701,1
240,4.48018,-1.35531,1
240,3.17971,-0.89034,2
240,4.56975,-1.28748,1
240,4.14631,-1.22001,1
241,4.37136,-1.37948,1
241,4.43804,-1.34525,1
241,3.32258,-0.83765,2
241,4.43360,-1.34206,2
241,4.68350,-1.10853,1
242,4.49193,-1.35088,1
242,3.39739,-0.82525,1
242,3.14922,-0.91165,1
243,3.40622,-0.79120,1
243,3.60274,-0.70727,1
244,3.87632,-0.79117,2
244,3.28528,-0.83222,2
244,3.59853,-0.70387,1
244,3.79756,-0.71485,1
245,3.46194,-0.72382,2
245,3.45890,-0.73830,1
245,3.39818,-0.76803,2
245,3.27200,-0.82955,2
246,3.64966,-0.69867,1
247,4.27036,-1.36568,1
248,4.38582,-1.39751,1
249,4.41674,-1.39927,1
249,3.22586,-0.81311,1
250,4.70035,-1.33452,1
250,3.29440,-0.72645,2
250,4.71756,-1.33125,1
250,4.66198,-1.36091,1
250,3.06723,-0.85799,2
250,3.42604,-0.64946,2
250,3.40917,-0.65582,2
250,3.08083,-0.87372,7
250,3.40046,-0.69014,7
250,3.37931,-0.69350,5
250,3.08193,-0.86496,7
250,4.68198,-1.35193,2
251,3.08934,-0.88117,10
251,3.03560,-0.88098,3
251,4.63053,-1.38340,1
251,4.66468,-1.36747,2
251,3.08213,-0.87074,6
251,3.05445,-0.86132,1
252,4.42846,-1.38415,1
252,3.19916,-0.79463,9
252,3.09710,-0.87479,9
252,3.10590,-0.86173,9
