Ts,x,y,label
10,1.41285,0.02216,0
10,2.79871,0.02093,0
10,1.66202,0.02395,1
10,1.87837,0.02381,1
10,1.03367,0.03535,1
10,1.13732,0.03522,0
10,1.82315,0.04790,0
10,3.16744,0.02560,1
10,3.75714,0.01546,1
11,2.00256,0.02429,1
11,1.99590,0.02532,1
11,3.56669,-0.00584,1
11,2.88721,0.05846,1
11,2.66037,0.01322,1
11,2.34835,-0.01225,1
11,1.53914,0.01856,1
11,1.35590,0.02964,1
11,3.35485,-0.00997,0
11,1.42281,0.02512,0
11,1.96858,0.01762,1
11,3.01079,0.05368,1
11,1.72316,0.05484,0
11,1.96847,0.03289,0
11,3.43004,0.00215,1
11,3.19676,0.02912,1
11,2.05706,0.00881,1
11,2.68781,0.02678,1
11,1.41285,0.02216,1
11,2.16726,-0.01316,1
11,1.66202,0.02395,1
11,2.66289,0.02980,1
11,3.83370,0.04730,1
11,1.62133,0.02344,1
11,2.50113,-0.01827,1
11,3.82027,0.05107,0
11,1.03367,0.03535,1
11,2.81306,0.03491,1
11,2.61787,0.02745,1
11,1.13732,0.03522,1
11,3.16744,0.02560,1
11,3.13069,0.03710,1
11,3.86412,0.05108,1
11,3.75714,0.01546,1
12,1.99590,0.02532,1
12,3.59309,0.00724,1
12,2.38254,-0.01742,1
12,3.79858,0.03788,1
12,3.56669,-0.00584,1
12,2.88721,0.05846,1
12,3.30481,0.00592,1
12,1.53914,0.01856,1
12,2.85473,0.03969,1
12,3.85223,0.04089,1
12,1.19571,0.02284,1
12,1.42281,0.02512,1
12,1.96858,0.01762,1
12,1.62705,0.03476,1
12,1.79794,0.04870,1
12,2.51917,-0.00183,1
12,2.95882,0.03787,1
12,1.63212,0.03558,1
12,3.01079,0.05368,1
12,1.59767,0.02673,0
12,1.74978,0.04813,0
12,3.43004,0.00215,1
12,3.09197,0.02250,1
12,1.24134,0.04401,1
12,2.05706,0.00881,1
12,2.02653,0.01073,1
12,2.68781,0.02678,1
12,2.16726,-0.01316,1
12,3.41187,0.00087,1
12,3.34408,0.00497,1
12,2.39252,-0.01659,0
12,2.07299,0.00524,0
12,2.76391,0.04507,1
12,2.81306,0.03491,1
12,1.13732,0.03522,1
12,3.91896,0.04469,1
12,3.16744,0.02560,1
12,3.86412,0.05108,1
13,2.00256,0.02429,1
13,1.28024,0.04462,0
13,1.68143,0.04810,0
13,1.58199,0.00865,1
13,3.56669,-0.00584,1
13,1.53914,0.01856,1
13,3.85223,0.04089,1
13,1.19571,0.02284,1
13,1.62705,0.03476,1
13,2.51917,-0.00183,1
13,3.11256,0.03939,1
13,1.86757,0.04997,0
13,3.01079,0.05368,1
13,2.75130,0.04625,1
