Ts,x,y,life
4,1.38799,0.02524,108
4,3.90585,0.06308,133
4,3.11307,0.04663,65
4,2.21531,-0.02452,1
5,3.91784,0.05025,142
5,1.69272,0.04024,114
5,1.35505,0.03543,1
5,2.30196,-0.03039,79
5,1.87300,0.03665,2
5,1.78843,0.04803,1
6,3.56465,-0.00348,128
6,3.32280,0.00765,27
6,1.04947,0.01209,43
6,3.25911,0.00929,8
7,1.40089,0.02885,121
7,1.82404,0.02944,120
7,3.52242,-0.00336,5
8,3.35026,0.00422,105
8,1.37900,0.03235,120
8,1.95151,0.01590,117
8,1.15155,0.03391,32
10,3.29157,-0.00135,1
22,2.38816,0.00329,1
22,2.03171,-0.01457,1
27,3.98842,0.09743,1
54,3.70201,0.05149,2
75,3.71892,0.06300,1
81,3.83126,0.07209,6
101,2.63934,-0.01438,2
121,2.54168,0.02897,10
121,2.37896,0.02005,5
122,2.54432,0.03536,11
122,2.25533,0.02399,26
122,3.03157,0.09052,7
122,2.35099,0.01624,3
122,2.30972,0.02719,34
122,3.05289,0.08816,7
122,2.39613,0.02888,38
123,2.37644,0.03222,21
123,2.39709,0.02690,37
123,2.45173,0.02748,10
123,2.70981,0.05984,16
123,2.09546,0.03707,8
123,2.86651,0.07778,14
124,2.71485,0.07004,15
124,2.36393,0.03803,3
125,2.71577,0.07464,13
125,2.23741,0.03474,31
125,2.69614,0.07689,1
125,2.87695,0.08762,11
126,2.08912,0.04349,34
127,3.02245,0.09152,2
127,2.91967,0.09859,5
127,2.09270,0.04789,33
127,1.76331,0.00508,3
128,2.05308,0.05109,32
128,2.03789,0.05531,31
128,2.88598,0.10012,4
128,2.30304,0.03139,32
129,2.17905,0.05609,4
129,1.82113,-0.01127,4
129,3.20578,0.06245,3
130,1.66539,0.00213,6
130,1.80410,-0.01313,3
130,1.77497,-0.01333,4
131,2.72045,0.08767,2
131,2.04623,0.06569,4
131,2.06556,0.05094,29
131,1.78314,-0.02191,5
132,1.78572,-0.01702,4
132,1.20646,-0.03392,42
132,1.84995,-0.00516,2
132,1.19200,-0.03489,40
132,1.29206,-0.01889,3
132,1.08176,-0.05759,1
132,1.74536,-0.01511,5
132,1.11702,-0.04423,39
132,1.71682,-0.02035,5
133,1.85808,-0.02593,5
133,1.16981,-0.04212,38
134,1.28440,-0.02942,22
135,1.44380,-0.01370,38
135,1.12375,-0.04916,40
135,1.14559,-0.05153,10
136,1.31005,-0.03692,1
136,2.56046,0.06368,4
136,4.01726,0.03810,6
137,1.85004,-0.04672,37
137,4.01198,0.01624,44
137,1.79356,-0.04586,4
137,3.83105,0.09298,9
138,3.49694,0.03287,4
138,3.28755,-0.02314,3
138,2.48209,0.06042,5
138,3.70601,0.08022,3
138,1.41202,-0.01690,39
138,1.84185,-0.05471,36
138,1.77954,-0.05376,27
139,1.78976,-0.05686,26
140,1.50603,-0.02742,37
140,1.78735,-0.05023,37
141,2.96376,0.00361,36
141,2.96260,0.00691,24
141,3.84439,0.10570,41
141,3.62225,0.08648,6
141,1.82935,-0.04992,11
141,3.04105,0.00571,26
141,3.74625,0.11709,6
142,3.53626,0.06361,5
142,1.56517,-0.02001,35
142,3.70410,0.11435,36
142,3.05591,-0.00014,23
142,1.58404,-0.02080,35
142,3.81516,0.12453,1
142,3.79652,0.12450,17
143,3.02962,0.01653,7
143,3.78511,0.12804,16
143,3.51907,0.05254,2
143,3.47584,0.05553,35
143,1.66423,-0.04926,2
143,2.87689,0.01309,11
144,3.61190,0.09408,4
144,3.41117,0.03001,6
144,3.99248,-0.00288,2
144,3.67222,0.09712,3
145,1.76366,-0.04536,32
145,3.38539,0.03948,17
145,3.99576,0.01100,41
145,3.71154,0.11078,14
146,3.36460,0.04237,30
146,1.66057,-0.02361,16
147,3.86204,0.08800,33
148,3.85727,0.09809,35
149,2.97225,0.00370,24
149,3.34425,0.04587,30
149,3.75931,0.13687,2
150,2.97632,-0.00756,1
151,3.35899,0.04218,27
151,2.88433,-0.00932,29
152,2.90956,-0.00115,28
162,2.57919,-0.02699,19
162,2.66375,-0.03408,20
163,2.34284,0.05870,15
163,2.01563,-0.02692,14
163,2.59174,-0.04097,8
164,2.59851,-0.04836,4
166,2.79454,-0.03873,11
166,2.76131,-0.03846,11
167,2.66943,-0.04621,1
168,2.60577,-0.03976,14
168,2.03649,-0.01896,10
176,2.36386,0.06178,6
177,3.27671,0.06627,5
177,3.29399,0.06435,5
177,2.37678,0.06338,10
178,2.34921,0.07082,9
178,2.00832,-0.04228,12
178,1.22270,0.10223,3
179,2.35073,0.07419,8
179,1.91083,-0.07404,11
179,1.29143,0.07480,2
179,1.28297,0.09127,10
180,3.80644,0.16466,7
180,1.90750,-0.09287,4
180,1.92824,-0.07839,9
180,3.80348,0.15718,7
180,1.18439,0.10084,5
180,1.82430,-0.08307,14
180,3.45059,0.08212,3
180,1.85088,-0.08151,20
180,1.28317,0.07719,1
180,1.21382,0.10240,9
181,2.04967,-0.04638,3
181,2.02711,-0.03751,12
181,1.38454,0.07230,7
181,1.19799,0.10281,6
181,1.29049,0.09022,16
182,1.34539,0.07513,11
182,1.44961,0.05972,5
182,1.45776,0.05768,1
182,1.94473,-0.09211,1
182,1.78457,-0.08177,18
182,3.41152,0.08043,11
183,3.62833,0.16188,19
183,3.85352,0.15023,6
183,2.46558,0.06818,15
183,1.35770,0.07900,10
183,1.22046,0.08728,2
183,3.48362,0.11313,15
183,3.74507,0.15896,19
183,3.71357,0.16520,7
183,1.39294,0.06256,12
184,1.34433,0.08530,3
184,3.42358,0.09322,3
184,3.54978,0.14294,14
184,1.80215,-0.08542,17
184,3.44663,0.08510,16
184,3.44773,0.09851,16
184,3.63302,0.16008,18
184,1.21569,0.09770,5
184,3.58803,0.15563,7
185,2.33729,0.07602,2
185,3.58798,0.15984,15
185,1.38699,0.07468,2
185,2.44622,0.07126,15
186,1.67266,-0.07114,11
186,1.72781,-0.06512,11
186,1.87411,-0.08357,15
187,3.92598,0.10980,20
187,4.02680,0.07925,17
187,3.69917,0.15504,23
187,1.20421,0.11657,10
187,3.71561,0.15915,20
188,1.79322,-0.09181,5
188,2.95540,-0.02167,2
188,1.64926,-0.05668,2
188,2.47956,0.07494,13
189,3.91515,0.10182,18
189,1.61036,-0.06516,10
190,1.21834,0.12940,9
190,1.23940,0.12514,9
190,4.02283,0.06840,12
191,4.06000,0.05401,10
191,2.64101,0.08756,13
191,1.76147,-0.09201,3
191,1.65809,-0.09098,10
192,1.60896,-0.06071,8
192,4.01454,0.08666,13
194,2.62630,0.08329,9
194,2.51649,0.08997,10
199,2.52471,0.08688,5
199,1.59796,-0.07944,3
199,3.72203,0.13983,6
200,1.54227,-0.05667,2
200,3.65357,0.17843,19
200,2.66874,0.09436,4
201,4.03379,0.09673,9
201,4.06760,0.08610,4
201,1.52310,-0.05896,3
201,1.56230,-0.06851,3
201,1.61508,-0.08860,3
202,3.45800,0.13227,2
202,4.06204,0.09027,8
203,3.58112,0.19418,45
203,1.50626,-0.05634,1
204,2.60935,0.10717,2
204,2.53035,0.09926,2
204,4.07051,0.10567,50
204,3.55945,0.19476,46
205,3.27688,0.08349,1
205,4.01088,0.11622,49
205,2.69225,0.10984,3
205,3.47691,0.18545,45
205,3.43702,0.16234,5
205,3.99497,0.11878,58
205,3.39155,0.15420,1
205,2.36624,0.08912,1
206,3.41337,0.17441,22
206,2.31591,0.08539,1
206,3.39016,0.17018,9
206,2.24219,0.09241,3
206,3.33401,0.14050,5
206,3.38265,0.15819,3
206,2.46385,0.10923,3
206,3.27258,0.09902,8
206,2.32657,0.08861,1
207,2.30345,0.09974,3
207,2.27354,0.10922,2
207,2.15258,0.08635,2
208,1.94882,0.09154,2
208,2.34925,0.11780,2
208,3.31913,0.14424,33
208,2.16659,0.08754,7
208,3.37959,0.18195,40
208,2.32528,0.10665,4
209,2.35387,0.11057,6
209,2.68847,0.12031,7
209,2.10156,0.08719,3
209,3.97492,0.12768,67
209,2.03224,0.11978,6
209,4.09392,0.11560,5
210,3.69412,0.18434,41
210,2.31804,0.09407,5
210,4.05202,0.12089,26
210,1.55290,-0.06716,33
211,2.03137,0.10374,3
211,1.35072,-0.12572,6
211,1.90671,0.06587,7
211,1.41422,-0.11878,89
211,2.77768,0.09456,8
211,2.50942,0.13753,7
211,1.98733,0.13437,18
211,1.40126,-0.09898,1
211,1.45848,-0.09994,32
211,1.50644,-0.08761,63
211,1.46745,-0.09265,89
211,2.46258,0.12598,5
211,1.92859,0.09159,13
212,2.72539,0.11881,13
212,3.70521,0.19055,40
212,1.50290,-0.08222,87
212,3.90399,0.14902,66
212,1.33737,-0.13217,5
212,4.09547,0.10391,71
212,1.43529,-0.10585,84
212,1.95087,0.11648,12
212,3.31009,0.14155,34
213,1.36268,-0.14086,15
213,1.38867,-0.13170,15
213,2.44898,0.13604,7
213,1.96960,0.10191,1
213,1.42743,-0.10049,3
213,3.35642,0.17564,33
213,3.91377,0.14706,63
213,2.08899,0.12232,11
214,1.39492,-0.11338,86
215,1.98386,0.14454,14
215,3.78285,0.18117,61
215,2.63380,0.14179,22
215,1.88197,0.06090,14
216,2.62553,0.13997,39
216,2.42962,0.12321,3
216,1.99837,0.13555,13
216,3.32325,0.16592,33
216,2.57284,0.14280,38
217,2.60165,0.12678,4
217,3.64993,0.20966,2
217,1.33777,-0.13667,83
217,2.15421,0.12563,14
219,2.20401,0.12487,28
219,3.80547,0.18686,6
219,3.86977,0.17220,7
219,2.27842,0.13219,28
219,2.35813,0.14552,45
219,2.15242,0.13222,17
220,2.16300,0.13504,44
221,2.54501,0.16795,3
221,1.41857,-0.12269,7
221,2.55162,0.15525,50
221,3.87643,0.17827,2
221,2.75859,0.10524,33
221,2.27609,0.11912,3
222,2.47979,0.16600,36
223,2.51611,0.15824,48
224,2.16491,0.14083,42
224,2.43868,0.16368,48
225,2.55170,0.15380,47
229,2.07029,0.15594,40
230,2.07052,0.16506,66
230,2.02950,0.15615,1
231,2.50191,0.16731,41
231,1.90482,0.11207,70
231,1.91816,0.12679,59
231,1.85107,0.08480,70
231,1.93248,0.13991,42
232,1.93057,0.13988,41
232,2.06635,0.16556,63
232,1.90409,0.10803,69
233,2.08142,0.16750,2
250,3.39869,0.22602,4
250,3.40641,0.21988,4
251,3.50130,0.22832,4
252,3.49259,0.23884,9
252,3.43603,0.24043,6
253,3.54358,0.23936,9
253,3.67505,0.22762,2
253,3.70250,0.21455,30
253,3.53192,0.24149,13
254,2.81903,0.11533,2
254,2.85002,0.10885,2
255,3.48630,0.23371,3
255,2.73215,0.14565,1
255,3.59481,0.24231,15
255,2.85531,0.12491,5
257,2.89688,0.11638,1
258,2.83468,0.13573,17
258,3.49041,0.24055,3
258,3.18534,0.07655,3
258,3.32446,0.22487,5
258,3.07983,0.11182,25
258,2.82781,0.13493,16
259,3.29933,0.18021,5
259,3.47871,0.25781,7
259,2.92833,0.13628,6
259,2.92557,0.13809,6
259,3.38344,0.27055,6
259,3.14530,0.08614,3
260,3.15404,0.09552,10
260,3.10623,0.09763,10
260,3.41326,0.28035,6
260,3.12146,0.11030,21
261,3.38387,0.27685,4
261,3.20484,0.09434,8
261,2.96782,0.13848,1
261,3.45289,0.27587,7
261,3.10933,0.10918,20
263,3.06402,0.11132,20
264,3.05704,0.12332,1
264,3.42292,0.29525,9
264,2.25313,0.16004,7
265,3.53268,0.27620,18
265,3.41786,0.29585,8
265,3.40538,0.30532,13
266,3.30701,0.20897,2
267,3.33769,0.26486,6
268,1.99335,0.17999,3
269,2.23443,0.17736,3
269,3.22038,0.10743,9
269,3.55276,0.27789,14
269,3.61885,0.26461,1
269,3.48260,0.29384,13
270,3.29272,0.20855,8
270,3.40502,0.30791,9
271,2.18030,0.17985,31
271,2.29784,0.19106,34
272,3.46307,0.30983,12
272,2.35852,0.18004,3
272,2.17811,0.19905,2
273,2.26718,0.20339,3
273,3.24898,0.13907,7
273,2.62574,0.18485,38
273,2.54701,0.18900,33
273,2.60676,0.18524,35
274,2.52114,0.19634,32
275,2.74462,0.17654,37
275,2.31890,0.19905,32
275,2.71700,0.17866,36
276,2.47793,0.20645,7
276,2.32528,0.20303,2
276,2.76167,0.17506,36
276,2.78927,0.16679,19
277,2.29215,0.19199,30
278,2.43664,0.21009,5
278,2.66197,0.19611,5
279,4.11436,0.09702,5
280,3.23901,0.14518,10
281,2.54042,0.19452,30
281,3.15413,0.13889,18
281,3.27295,0.19504,5
281,3.18236,0.14470,19
282,3.54792,0.29583,2
282,3.09489,0.13815,17
283,3.43604,0.35052,1
284,3.22997,0.15144,16
285,3.64448,0.26908,6
285,3.65760,0.27737,9
286,3.67574,0.26597,9
286,4.09198,0.00273,9
286,3.66305,0.29045,1
286,3.71691,0.27116,1
286,3.60400,0.30002,2
286,3.77147,0.22231,9
286,3.64181,0.28597,6
287,3.74428,0.22124,5
287,3.70137,0.25558,5
287,3.07264,0.15276,4
287,3.65394,0.27687,8
287,3.06933,0.14747,16
288,4.09532,-0.00140,7
288,3.12885,0.14378,13
290,3.79323,0.21194,7
291,3.24954,0.18224,1
293,4.07438,0.03576,4
293,2.97726,0.15914,21
294,3.00328,0.16066,1
294,3.82739,0.22009,1
296,3.75178,0.26206,9
297,4.07953,0.04593,25
297,4.11453,0.01665,9
297,4.08531,0.06072,3
297,3.73718,0.27196,8
298,3.80398,0.24952,8
298,3.67218,0.28007,1
298,3.08557,0.16835,8
298,3.86594,0.20924,6
299,3.94874,0.18253,24
299,3.14543,0.17321,6
300,3.93830,0.19286,23
300,3.89984,0.21419,23
300,3.79839,0.26138,18
301,3.17788,0.18281,5
301,4.12243,-0.01710,17
302,1.46784,-0.14084,2
302,2.04422,0.19734,5
302,1.43622,-0.17093,7
303,2.96085,0.16815,21
303,3.21492,0.20083,15
303,1.58561,-0.11984,6
303,2.00794,0.19905,22
303,1.48539,-0.15880,13
303,1.45548,-0.13791,1
303,3.14973,0.17725,11
304,3.89280,0.22783,20
304,1.95548,0.18290,20
304,3.96947,0.19420,2
304,1.61458,-0.11987,4
304,1.49022,-0.15784,14
305,1.89564,0.14745,14
305,3.05482,0.17066,18
306,1.86753,0.12977,5
306,2.05015,0.21896,5
306,3.21300,0.20519,17
306,3.77316,0.29815,2
306,3.76635,0.29358,24
306,3.15711,0.18030,9
306,2.17017,0.21302,7
306,3.78977,0.27976,24
306,2.11064,0.20399,4
306,2.15053,0.22279,13
306,1.48331,-0.15393,17
307,3.83467,0.24325,22
307,3.78366,0.29197,1
307,1.46617,-0.16762,16
307,2.22050,0.21113,5
307,2.32152,0.22191,18
308,2.06757,0.21272,16
309,1.86838,0.14883,19
309,2.14282,0.21352,17
309,3.19683,0.18254,5
309,2.18168,0.22689,10
310,1.91301,0.15870,18
310,1.91039,0.16299,18
310,2.23388,0.22916,9
311,1.80940,0.12168,17
311,2.25164,0.23210,2
311,3.71629,0.29558,21
311,1.76320,0.09219,10
312,3.75013,0.29015,20
312,1.81682,0.11585,3
312,2.23956,0.23376,1
312,1.88282,0.15668,16
313,1.78111,0.10153,15
313,2.14195,0.22507,13
315,2.49340,0.22753,6
315,3.26360,0.22516,10
315,1.51168,-0.11150,10
316,3.03939,0.18600,3
316,3.10688,0.20012,12
316,2.38245,0.24102,1
320,2.27527,0.22688,8
320,3.25423,0.24676,9
320,3.23873,0.22852,9
323,3.28950,0.24860,6
323,1.70356,0.06473,6
327,3.18196,0.23528,1
327,4.14918,0.02939,7
327,4.14553,0.01150,4
328,1.46166,-0.05392,1
328,4.14894,0.04104,7
330,3.58135,0.33397,4
330,4.13470,0.05355,6
331,3.57282,0.34111,3
331,3.28899,0.31089,2
332,3.37911,0.33856,1
332,3.47660,0.36825,6
332,3.63644,0.32884,1
332,3.52858,0.35626,7
332,3.59727,0.32990,14
332,4.15708,0.04736,7
333,3.52690,0.35418,12
333,3.42751,0.36960,3
334,3.34770,0.39523,5
334,3.40307,0.37268,2
334,1.53235,0.14944,2
334,1.52597,0.13970,2
334,3.41246,0.37853,4
334,1.63979,0.13701,1
334,1.55773,0.12541,2
334,1.66908,0.11898,2
334,1.57751,0.12329,2
334,1.70977,0.11965,1
334,1.66986,0.11098,3
335,3.32024,0.42786,6
335,1.67354,0.12077,2
335,3.51259,0.36186,10
335,1.59750,0.14395,1
335,3.61605,0.31976,11
336,4.18563,0.03824,10
336,3.28246,0.35060,2
336,1.62829,0.12504,1
336,4.22002,0.00780,10
337,3.31227,0.41283,2
337,3.46561,0.36651,4
337,3.39567,0.40410,5
337,1.54675,0.11845,1
338,3.31793,0.38841,3
339,3.52448,0.35708,7
339,1.69883,0.14320,1
340,3.33975,0.39040,2
340,3.35207,0.43943,4
341,3.36254,0.44193,4
341,3.30948,0.27983,1
342,3.32538,0.32265,3
342,3.34630,0.44604,3
343,3.33933,0.31948,2
343,3.38866,0.43921,3
343,3.39003,0.43819,3
344,3.38346,0.45518,10
345,3.34844,0.43539,7
345,3.47776,0.40991,14
345,3.38656,0.45920,11
345,3.43282,0.43172,14
345,3.37028,0.47426,14
345,3.51427,0.38235,11
346,3.45215,0.43622,13
346,2.71700,0.22498,1
346,3.52765,0.37683,13
347,2.67455,0.25377,6
347,3.47893,0.42011,5
347,3.43665,0.42574,12
347,2.56168,0.26854,6
347,2.61468,0.26696,4
347,3.34711,0.43964,12
347,2.72765,0.23650,3
347,3.41099,0.43561,9
347,2.42164,0.24340,3
347,2.76129,0.23792,2
347,2.73105,0.24173,3
347,2.83032,0.21240,2
348,3.50561,0.39635,11
348,2.73007,0.25849,1
348,2.77060,0.24720,1
349,4.17009,-0.03604,11
349,2.67152,0.24780,6
349,2.63124,0.24858,6
349,2.79237,0.22253,7
349,2.81846,0.21928,7
350,2.79846,0.22347,6
350,2.37669,0.24715,2
350,2.53336,0.26695,7
352,2.39194,0.27320,2
353,2.35687,0.29001,1
353,2.30007,0.26232,1
353,2.30152,0.29731,2
353,2.29722,0.29297,2
354,2.44322,0.28646,4
354,4.17967,-0.05639,7
354,2.44124,0.29142,4
354,2.54689,0.26103,5
354,2.90509,0.19588,5
355,2.38212,0.31798,3
355,2.27610,0.29373,3
355,2.18237,0.25037,3
356,2.42682,0.32251,1
356,2.28032,0.30145,4
357,2.23623,0.26797,2
357,2.57227,0.24580,2
357,2.76159,0.25644,1
358,2.17161,0.24845,1
359,2.43645,0.29480,1
360,2.45154,0.30535,2
360,2.50495,0.29986,4
360,2.74777,0.25432,5
360,3.51842,0.41065,2
360,2.35381,0.31531,2
360,2.28218,0.32366,3
360,1.99713,0.21816,1
360,3.43044,0.47911,2
360,3.32982,0.08632,4
361,3.65098,0.33299,1
361,3.44471,0.47933,2
361,2.91608,0.20193,4
361,2.22861,0.31500,7
361,2.10529,0.25255,2
361,2.05994,0.24406,2
361,2.03514,0.25015,5
361,2.46545,0.31895,8
361,3.32884,0.09226,3
362,2.94698,0.20068,15
362,2.45848,0.31968,12
362,2.22756,0.29687,2
362,2.22435,0.30436,13
362,2.25949,0.32056,6
362,3.62001,0.36616,3
362,2.82090,0.24975,16
362,3.64311,0.35525,3
362,4.21615,-0.10963,3
362,4.20963,-0.09415,3
363,3.74061,0.32025,7
363,2.09839,0.28134,9
363,3.50852,0.45334,4
363,1.97936,0.21793,12
363,3.48529,0.48132,6
363,3.56034,0.41157,3
364,3.54574,0.44655,7
364,3.47353,0.46629,3
364,2.22574,0.30161,14
364,3.51648,0.46511,7
364,2.11798,0.28416,14
364,2.78624,0.26267,14
365,3.59850,0.41425,7
365,2.50956,0.31859,15
366,1.95202,0.22104,14
366,2.22289,0.31128,14
366,3.57804,0.42497,6
366,3.73230,0.32452,31
366,3.26611,0.36584,2
366,2.70548,0.28157,16
366,2.91449,0.22506,8
367,2.05249,0.27278,1
367,3.45232,0.50439,2
367,2.08162,0.25850,14
367,3.64456,0.38984,58
367,3.66446,0.38732,3
368,4.10037,-0.03559,54
368,3.54716,0.45440,57
368,3.62259,0.40733,57
368,4.16330,-0.15103,36
368,4.08681,-0.00841,53
369,3.51048,0.49159,30
369,2.58939,0.31518,13
369,4.11418,-0.04684,35
369,3.58186,0.44491,40
369,4.16296,-0.12266,1
370,3.51771,0.49723,3
370,2.63193,0.32160,2
370,3.66997,0.34881,1
370,3.48372,0.51118,15
371,4.10788,-0.04415,56
371,2.23588,0.29834,11
371,4.17742,-0.18139,57
371,2.49556,0.32449,12
371,2.06035,0.24406,11
371,3.50681,0.48443,54
371,3.31097,0.44413,2
371,3.43158,0.50165,54
371,4.14840,-0.14787,56
372,3.32466,0.44899,3
372,2.60694,0.32207,9
372,3.40938,0.49830,54
372,3.69055,0.35841,53
373,3.30550,0.45056,3
373,3.30459,0.44518,2
374,3.24451,0.46057,6
374,3.56981,0.46610,4
374,2.22223,0.32238,2
374,3.34600,0.48364,56
375,2.41219,0.34588,7
375,3.29490,0.48184,55
376,2.65758,0.30177,6
376,3.27456,0.45659,3
377,3.23667,0.44841,1
377,3.28895,0.47886,53
379,3.24213,0.47937,49
380,3.27807,0.48088,50
381,3.23653,0.47100,18
382,2.46399,0.35623,1
384,2.48739,0.36307,1
384,2.49065,0.37944,2
384,2.53014,0.35343,3
384,2.58910,0.34098,4
384,2.53501,0.34946,3
385,2.26035,0.33995,8
385,2.48661,0.36585,4
385,2.29967,0.36441,1
385,2.54917,0.36255,4
385,2.16086,0.34725,1
385,1.99600,0.30471,36
385,2.36173,0.36477,3
386,2.40769,0.37484,1
386,2.19610,0.32666,3
386,2.33774,0.34931,57
386,2.11737,0.32483,57
386,2.54853,0.36232,3
386,2.34979,0.35484,24
387,2.33132,0.34504,2
387,2.05708,0.29563,1
387,2.12768,0.31421,3
387,2.25824,0.34282,2
388,2.59691,0.34290,22
388,2.81631,0.28387,12
388,2.73312,0.33211,3
388,2.61900,0.35548,7
388,2.00232,0.30261,56
388,2.64567,0.33436,54
388,2.93060,0.24289,7
389,2.85607,0.28112,56
389,2.12319,0.32292,55
389,2.71405,0.32211,56
389,2.03603,0.31147,55
389,3.25682,0.49708,1
389,2.77502,0.31897,1
390,2.66580,0.34206,30
390,2.87389,0.26831,55
390,2.30564,0.34281,54
390,2.42523,0.36287,52
390,2.34510,0.35343,53
391,2.90316,0.26422,55
395,3.03227,0.22302,9
396,2.98415,0.24067,50
396,3.03446,0.22809,10
397,3.05336,0.21536,5
398,2.61879,0.35916,9
399,2.54250,0.38064,1
400,3.85671,0.27270,22
400,2.13387,0.34729,1
401,3.08173,0.23661,21
404,3.08118,0.24848,42
407,3.45880,0.34728,40
407,3.13384,0.26473,3
407,3.20086,0.26601,2
407,3.14378,0.26813,1
409,3.09460,0.24359,38
409,3.20467,0.24411,29
417,3.81262,0.31453,1
429,3.26033,0.50869,2
429,4.13270,-0.19971,5
430,4.11572,-0.20721,12
431,4.11470,-0.22050,11
432,3.32164,0.52983,2
433,4.12277,-0.16698,10
433,3.29309,0.53313,1
433,4.12653,-0.20912,5
433,3.31885,0.55093,2
434,4.11768,-0.15875,9
436,3.35854,0.57165,2
436,3.35285,0.57594,2
436,3.36097,0.56470,1
436,3.36429,0.52250,1
439,3.43212,0.57748,5
439,3.41478,0.58381,3
440,3.41317,0.54488,5
440,3.43995,0.55978,4
440,3.43881,0.57718,6
441,3.43652,0.58146,6
443,3.54022,0.51480,9
443,3.52464,0.52252,6
444,3.57168,0.48688,9
444,3.76019,0.35795,55
444,3.63979,0.44653,5
445,3.76265,0.36678,55
445,3.77243,0.35313,54
445,3.81703,0.32580,25
445,4.22744,-0.29571,55
445,3.69715,0.40480,23
445,3.52489,0.52919,6
445,3.80470,0.32699,9
446,4.09450,-0.09665,4
446,4.17298,-0.22971,54
446,3.73255,0.38519,54
447,4.08949,-0.12339,6
447,4.05554,-0.03598,16
447,4.05623,-0.01563,36
447,3.50559,0.56050,6
447,4.05429,-0.02357,53
448,2.80378,0.34058,1
448,2.40556,0.27440,1
448,2.69931,0.36186,1
448,4.07585,-0.08579,11
448,3.85537,0.29464,17
448,4.09717,-0.13597,5
448,2.84825,0.33732,2
448,4.22460,-0.29226,52
449,2.82401,0.36189,1
449,3.50122,0.58540,7
449,3.70674,0.38867,13
449,3.49092,0.58143,5
450,4.19399,-0.22242,21
450,2.70369,0.35286,2
450,3.49334,0.59543,6
450,2.90970,0.31129,4
450,2.81986,0.33345,4
451,4.05814,-0.04872,12
451,4.25337,-0.29567,4
451,3.02597,0.29243,3
451,3.08174,0.28026,3
451,2.32977,0.26791,2
451,2.97788,0.29303,3
451,2.64206,0.37766,3
451,2.88489,0.31256,7
451,3.56947,0.50859,11
451,2.73824,0.36694,4
452,2.98946,0.28597,1
452,2.57124,0.38800,5
452,2.27338,0.26560,1
452,2.68374,0.37417,6
453,2.60587,0.40933,6
453,3.03368,0.29198,3
453,2.63597,0.38766,6
453,3.00123,0.31126,11
453,2.92583,0.32315,6
453,3.52232,0.57923,13
454,2.62982,0.39661,5
454,3.01131,0.29630,2
454,3.19339,0.29611,5
454,4.20691,-0.24344,46
455,2.94375,0.31732,9
455,3.00411,0.30438,8
455,3.56056,0.54258,14
455,3.05792,0.29820,3
455,2.67829,0.38312,7
456,3.49021,0.62218,44
456,3.10866,0.29936,4
456,4.05903,-0.03589,44
