Ts,x,y,label,life
118,2.45395,0.02007,1.0,54
119,2.45395,0.02007,1.0,54
120,2.45395,0.02007,1.0,54
121,2.45395,0.02007,1.0,54
124,2.45395,0.02007,1.0,54
125,2.45395,0.02007,1.0,54
126,2.45395,0.02007,1.0,54
127,2.45395,0.02007,1.0,54
128,2.45395,0.02007,1.0,54
129,2.45395,0.02007,1.0,54
132,2.45395,0.02007,1.0,54
133,2.45395,0.02007,1.0,54
163,2.45395,0.02007,1.0,54
164,2.45395,0.02007,1.0,54
165,2.45395,0.02007,1.0,54
173,2.45395,0.02007,1.0,54
174,2.45395,0.02007,1.0,54
175,2.45395,0.02007,1.0,54
181,2.45395,0.02007,0.1,0
186,2.45395,0.02007,1.0,54
187,2.45395,0.02007,1.0,54
207,2.45395,0.02007,0.1,0
213,2.45395,0.02007,0.1,0
215,2.45395,0.02007,0.1,0
217,2.45395,0.02007,1.0,54
218,2.45395,0.02007,1.0,54
224,2.45395,0.02007,0.1,0
231,2.45395,0.02007,0.1,0
237,2.45395,0.02007,0.1,0
249,2.45395,0.02007,1.0,54
250,2.45395,0.02007,1.0,54
251,2.45395,0.02007,1.0,54
258,2.45395,0.02007,0.1,0
279,2.45395,0.02007,0.1,0
286,2.45395,0.02007,1.0,54
287,2.45395,0.02007,1.0,54
290,2.45395,0.02007,0.1,0
292,2.45395,0.02007,0.1,0
296,2.45395,0.02007,0.1,0
311,2.45395,0.02007,1.0,54
312,2.45395,0.02007,1.0,54
314,2.45395,0.02007,1.0,54
315,2.45395,0.02007,1.0,54
316,2.45395,0.02007,1.0,54
318,2.45395,0.02007,1.0,54
319,2.45395,0.02007,1.0,54
323,2.45395,0.02007,0.1,0
326,2.45395,0.02007,0.1,0
331,2.45395,0.02007,0.1,0
339,2.45395,0.02007,0.1,0
347,2.45395,0.02007,1.0,54
348,2.45395,0.02007,1.0,54
353,2.45395,0.02007,0.1,0
365,2.45395,0.02007,0.1,0
371,2.45395,0.02007,0.1,0
379,2.45395,0.02007,0.1,0
389,2.45395,0.02007,0.1,0
392,2.45395,0.02007,1.0,54
393,2.45395,0.02007,1.0,54
402,2.45395,0.02007,1.0,54
403,2.45395,0.02007,1.0,54
404,2.45395,0.02007,1.0,54
405,2.45395,0.02007,1.0,54
412,2.45395,0.02007,1.0,54
413,2.45395,0.02007,1.0,54
414,2.45395,0.02007,1.0,54
432,2.45395,0.02007,1.0,54
433,2.45395,0.02007,1.0,54
439,2.45395,0.02007,0.1,0
449,2.45395,0.02007,1.0,54
450,2.45395,0.02007,1.0,54
457,2.45395,0.02007,0.1,0
461,2.45395,0.02007,0.1,0
474,2.45395,0.02007,1.0,54
475,2.45395,0.02007,1.0,54
478,2.45395,0.02007,1.0,54
479,2.45395,0.02007,1.0,54
480,2.45395,0.02007,1.0,54
481,2.45395,0.02007,1.0,54
487,2.45395,0.02007,1.0,54
488,2.45395,0.02007,1.0,54
489,2.45395,0.02007,1.0,54
490,2.45395,0.02007,1.0,54
491,2.45395,0.02007,1.0,54
492,2.45395,0.02007,1.0,54
495,2.45395,0.02007,1.0,54
496,2.45395,0.02007,1.0,54
498,2.45395,0.02007,0.1,0
500,2.45395,0.02007,0.1,0
6,2.57946,0.01715,0.1,0
13,2.57946,0.01715,1.0,58
14,2.57946,0.01715,1.0,58
17,2.57946,0.01715,1.0,58
18,2.57946,0.01715,1.0,58
27,2.57946,0.01715,0.1,0
29,2.57946,0.01715,0.1,0
31,2.57946,0.01715,1.0,58
32,2.57946,0.01715,1.0,58
34,2.57946,0.01715,0.1,0
39,2.57946,0.01715,1.0,58
40,2.57946,0.01715,1.0,58
50,2.57946,0.01715,0.1,0
53,2.57946,0.01715,0.1,0
56,2.57946,0.01715,0.1,0
59,2.57946,0.01715,1.0,58
60,2.57946,0.01715,1.0,58
73,2.57946,0.01715,0.1,0
84,2.57946,0.01715,0.1,0
86,2.57946,0.01715,1.0,58
87,2.57946,0.01715,1.0,58
94,2.57946,0.01715,0.1,0
98,2.57946,0.01715,0.1,0
102,2.57946,0.01715,0.1,0
109,2.57946,0.01715,1.0,58
110,2.57946,0.01715,1.0,58
114,2.57946,0.01715,1.0,58
115,2.57946,0.01715,1.0,58
116,2.57946,0.01715,1.0,58
118,2.57946,0.01715,1.0,58
119,2.57946,0.01715,1.0,58
120,2.57946,0.01715,1.0,58
121,2.57946,0.01715,1.0,58
122,2.57946,0.01715,1.0,58
123,2.57946,0.01715,1.0,58
124,2.57946,0.01715,1.0,58
133,2.57946,0.01715,1.0,58
134,2.57946,0.01715,1.0,58
135,2.57946,0.01715,1.0,58
136,2.57946,0.01715,1.0,58
141,2.57946,0.01715,1.0,58
142,2.57946,0.01715,1.0,58
148,2.57946,0.01715,1.0,58
149,2.57946,0.01715,1.0,58
151,2.57946,0.01715,0.1,0
154,2.57946,0.01715,0.1,0
156,2.57946,0.01715,0.1,0
158,2.57946,0.01715,0.1,0
164,2.57946,0.01715,1.0,58
165,2.57946,0.01715,1.0,58
166,2.57946,0.01715,1.0,58
169,2.57946,0.01715,1.0,58
170,2.57946,0.01715,1.0,58
173,2.57946,0.01715,1.0,58
174,2.57946,0.01715,1.0,58
179,2.57946,0.01715,0.1,0
184,2.57946,0.01715,1.0,58
185,2.57946,0.01715,1.0,58
186,2.57946,0.01715,1.0,58
187,2.57946,0.01715,1.0,58
188,2.57946,0.01715,1.0,58
189,2.57946,0.01715,1.0,58
190,2.57946,0.01715,1.0,58
191,2.57946,0.01715,1.0,58
197,2.57946,0.01715,0.1,0
199,2.57946,0.01715,1.0,58
200,2.57946,0.01715,1.0,58
206,2.57946,0.01715,1.0,58
207,2.57946,0.01715,1.0,58
210,2.57946,0.01715,0.1,0
213,2.57946,0.01715,0.1,0
231,2.57946,0.01715,0.1,0
237,2.57946,0.01715,0.1,0
239,2.57946,0.01715,1.0,58
240,2.57946,0.01715,1.0,58
266,2.57946,0.01715,0.1,0
273,2.57946,0.01715,1.0,58
274,2.57946,0.01715,1.0,58
279,2.57946,0.01715,0.1,0
281,2.57946,0.01715,1.0,58
282,2.57946,0.01715,1.0,58
283,2.57946,0.01715,1.0,58
290,2.57946,0.01715,1.0,58
291,2.57946,0.01715,1.0,58
297,2.57946,0.01715,1.0,58
298,2.57946,0.01715,1.0,58
301,2.57946,0.01715,0.1,0
308,2.57946,0.01715,1.0,58
309,2.57946,0.01715,1.0,58
310,2.57946,0.01715,1.0,58
312,2.57946,0.01715,0.1,0
315,2.57946,0.01715,0.1,0
322,2.57946,0.01715,1.0,58
323,2.57946,0.01715,1.0,58
324,2.57946,0.01715,1.0,58
346,2.57946,0.01715,0.1,0
349,2.57946,0.01715,1.0,58
350,2.57946,0.01715,1.0,58
357,2.57946,0.01715,1.0,58
358,2.57946,0.01715,1.0,58
367,2.57946,0.01715,0.1,0
371,2.57946,0.01715,0.1,0
379,2.57946,0.01715,1.0,58
380,2.57946,0.01715,1.0,58
381,2.57946,0.01715,1.0,58
382,2.57946,0.01715,1.0,58
392,2.57946,0.01715,0.1,0
398,2.57946,0.01715,0.1,0
411,2.57946,0.01715,0.1,0
418,2.57946,0.01715,0.1,0
429,2.57946,0.01715,0.1,0
432,2.57946,0.01715,0.1,0
444,2.57946,0.01715,1.0,58
445,2.57946,0.01715,1.0,58
446,2.57946,0.01715,1.0,58
450,2.57946,0.01715,0.1,0
454,2.57946,0.01715,0.1,0
464,2.57946,0.01715,0.1,0
467,2.57946,0.01715,0.1,0
469,2.57946,0.01715,1.0,58
470,2.57946,0.01715,1.0,58
471,2.57946,0.01715,1.0,58
472,2.57946,0.01715,1.0,58
473,2.57946,0.01715,1.0,58
474,2.57946,0.01715,1.0,58
475,2.57946,0.01715,1.0,58
479,2.57946,0.01715,1.0,58
480,2.57946,0.01715,1.0,58
481,2.57946,0.01715,1.0,58
483,2.57946,0.01715,0.1,0
500,2.57946,0.01715,0.1,0
5,2.83429,-0.01439,1.0,61
6,2.83429,-0.01439,1.0,61
7,2.83429,-0.01439,1.0,61
8,2.83429,-0.01439,1.0,61
18,2.83429,-0.01439,0.1,0
20,2.83429,-0.01439,0.1,0
31,2.83429,-0.01439,0.1,0
33,2.83429,-0.01439,1.0,61
34,2.83429,-0.01439,1.0,61
35,2.83429,-0.01439,1.0,61
38,2.83429,-0.01439,1.0,61
39,2.83429,-0.01439,1.0,61
42,2.83429,-0.01439,1.0,61
43,2.83429,-0.01439,1.0,61
44,2.83429,-0.01439,1.0,61
57,2.83429,-0.01439,0.1,0
71,2.83429,-0.01439,1.0,61
72,2.83429,-0.01439,1.0,61
88,2.83429,-0.01439,1.0,61
89,2.83429,-0.01439,1.0,61
92,2.83429,-0.01439,0.1,0
96,2.83429,-0.01439,0.1,0
116,2.83429,-0.01439,0.1,0
121,2.83429,-0.01439,0.1,0
132,2.83429,-0.01439,1.0,61
133,2.83429,-0.01439,1.0,61
135,2.83429,-0.01439,0.1,0
137,2.83429,-0.01439,0.1,0
142,2.83429,-0.01439,1.0,61
143,2.83429,-0.01439,1.0,61
150,2.83429,-0.01439,1.0,61
151,2.83429,-0.01439,1.0,61
152,2.83429,-0.01439,1.0,61
153,2.83429,-0.01439,1.0,61
155,2.83429,-0.01439,0.1,0
158,2.83429,-0.01439,0.1,0
162,2.83429,-0.01439,0.1,0
170,2.83429,-0.01439,0.1,0
175,2.83429,-0.01439,0.1,0
181,2.83429,-0.01439,0.1,0
183,2.83429,-0.01439,0.1,0
187,2.83429,-0.01439,0.1,0
191,2.83429,-0.01439,1.0,61
192,2.83429,-0.01439,1.0,61
205,2.83429,-0.01439,0.1,0
211,2.83429,-0.01439,0.1,0
221,2.83429,-0.01439,1.0,61
222,2.83429,-0.01439,1.0,61
223,2.83429,-0.01439,1.0,61
224,2.83429,-0.01439,1.0,61
225,2.83429,-0.01439,1.0,61
226,2.83429,-0.01439,1.0,61
228,2.83429,-0.01439,1.0,61
229,2.83429,-0.01439,1.0,61
238,2.83429,-0.01439,0.1,0
242,2.83429,-0.01439,0.1,0
255,2.83429,-0.01439,1.0,61
256,2.83429,-0.01439,1.0,61
257,2.83429,-0.01439,1.0,61
258,2.83429,-0.01439,1.0,61
259,2.83429,-0.01439,1.0,61
264,2.83429,-0.01439,1.0,61
265,2.83429,-0.01439,1.0,61
266,2.83429,-0.01439,1.0,61
267,2.83429,-0.01439,1.0,61
268,2.83429,-0.01439,1.0,61
270,2.83429,-0.01439,1.0,61
271,2.83429,-0.01439,1.0,61
272,2.83429,-0.01439,1.0,61
275,2.83429,-0.01439,1.0,61
276,2.83429,-0.01439,1.0,61
280,2.83429,-0.01439,1.0,61
281,2.83429,-0.01439,1.0,61
282,2.83429,-0.01439,1.0,61
283,2.83429,-0.01439,1.0,61
290,2.83429,-0.01439,1.0,61
291,2.83429,-0.01439,1.0,61
292,2.83429,-0.01439,1.0,61
293,2.83429,-0.01439,1.0,61
300,2.83429,-0.01439,0.1,0
304,2.83429,-0.01439,1.0,61
305,2.83429,-0.01439,1.0,61
317,2.83429,-0.01439,1.0,61
