Ts,x,y,label
320,1.21222,0.13245,1.00000
323,1.21222,0.13245,0.10000
325,1.21222,0.13245,1.00000
326,1.21222,0.13245,1.00000
328,1.21222,0.13245,0.10000
332,1.21222,0.13245,0.10000
342,1.21222,0.13245,1.00000
343,1.21222,0.13245,1.00000
359,1.21222,0.13245,0.10000
361,1.21222,0.13245,1.00000
362,1.21222,0.13245,1.00000
367,1.21222,0.13245,1.00000
368,1.21222,0.13245,1.00000
379,1.21222,0.13245,0.10000
386,1.21222,0.13245,0.10000
397,1.21222,0.13245,0.10000
400,1.21222,0.13245,0.10000
410,1.21222,0.13245,0.10000
419,1.21222,0.13245,0.10000
421,1.21222,0.13245,1.00000
422,1.21222,0.13245,1.00000
423,1.21222,0.13245,1.00000
424,1.21222,0.13245,1.00000
425,1.21222,0.13245,1.00000
426,1.21222,0.13245,1.00000
444,1.21222,0.13245,1.00000
445,1.21222,0.13245,1.00000
449,1.21222,0.13245,0.10000
452,1.21222,0.13245,0.10000
460,1.21222,0.13245,1.00000
461,1.21222,0.13245,1.00000
462,1.21222,0.13245,1.00000
466,1.21222,0.13245,1.00000
467,1.21222,0.13245,1.00000
470,1.21222,0.13245,1.00000
471,1.21222,0.13245,1.00000
472,1.21222,0.13245,1.00000
473,1.21222,0.13245,1.00000
474,1.21222,0.13245,1.00000
487,1.21222,0.13245,1.00000
488,1.21222,0.13245,1.00000
489,1.21222,0.13245,1.00000
490,1.21222,0.13245,1.00000
491,1.21222,0.13245,1.00000
492,1.21222,0.13245,1.00000
234,1.26798,0.11518,1.00000
235,1.26798,0.11518,1.00000
242,1.26798,0.11518,0.10000
245,1.26798,0.11518,0.10000
247,1.26798,0.11518,0.10000
255,1.26798,0.11518,0.10000
262,1.26798,0.11518,0.10000
267,1.26798,0.11518,1.00000
268,1.26798,0.11518,1.00000
269,1.26798,0.11518,1.00000
275,1.26798,0.11518,0.10000
277,1.26798,0.11518,0.10000
283,1.26798,0.11518,0.10000
286,1.26798,0.11518,0.10000
291,1.26798,0.11518,0.10000
303,1.26798,0.11518,0.10000
328,1.26798,0.11518,1.00000
329,1.26798,0.11518,1.00000
339,1.26798,0.11518,0.10000
341,1.26798,0.11518,1.00000
342,1.26798,0.11518,1.00000
348,1.26798,0.11518,0.10000
365,1.26798,0.11518,1.00000
366,1.26798,0.11518,1.00000
367,1.26798,0.11518,1.00000
376,1.26798,0.11518,1.00000
377,1.26798,0.11518,1.00000
386,1.26798,0.11518,1.00000
387,1.26798,0.11518,1.00000
388,1.26798,0.11518,1.00000
398,1.26798,0.11518,0.10000
433,1.26798,0.11518,1.00000
434,1.26798,0.11518,1.00000
435,1.26798,0.11518,1.00000
436,1.26798,0.11518,1.00000
437,1.26798,0.11518,1.00000
438,1.26798,0.11518,1.00000
453,1.26798,0.11518,0.10000
466,1.26798,0.11518,0.10000
474,1.26798,0.11518,0.10000
480,1.26798,0.11518,1.00000
481,1.26798,0.11518,1.00000
482,1.26798,0.11518,1.00000
495,1.26798,0.11518,0.10000
500,1.26798,0.11518,0.10000
1,1.27196,-0.02714,0.10000
11,1.27196,-0.02714,0.10000
11,1.29558,-0.01251,1.00000
12,1.29558,-0.01251,1.00000
13,1.29558,-0.01251,1.00000
14,1.29558,-0.01251,1.00000
15,1.30436,0.00556,1.00000
16,1.30436,0.00556,1.00000
21,1.30436,0.00556,0.10000
26,1.30436,0.00556,0.10000
236,1.36545,0.08633,0.10000
240,1.36545,0.08633,0.10000
242,1.36545,0.08633,0.10000
246,1.36545,0.08633,1.00000
247,1.36545,0.08633,1.00000
248,1.36545,0.08633,1.00000
289,1.36545,0.08633,0.10000
340,1.36545,0.08633,0.10000
372,1.36545,0.08633,0.10000
377,1.36545,0.08633,0.10000
388,1.36545,0.08633,1.00000
389,1.36545,0.08633,1.00000
390,1.36545,0.08633,1.00000
392,1.36545,0.08633,1.00000
393,1.36545,0.08633,1.00000
411,1.36545,0.08633,1.00000
412,1.36545,0.08633,1.00000
439,1.36545,0.08633,0.10000
457,1.36545,0.08633,0.10000
29,1.37392,0.04328,0.10000
34,1.37392,0.04328,1.00000
35,1.37392,0.04328,1.00000
36,1.37392,0.04328,1.00000
46,1.37392,0.04328,1.00000
47,1.37392,0.04328,1.00000
53,1.37392,0.04328,0.10000
61,1.37392,0.04328,1.00000
62,1.37392,0.04328,1.00000
63,1.37392,0.04328,1.00000
64,1.37392,0.04328,1.00000
65,1.37392,0.04328,1.00000
75,1.37392,0.04328,0.10000
90,1.37392,0.04328,0.10000
95,1.37392,0.04328,0.10000
115,1.37392,0.04328,0.10000
125,1.37392,0.04328,0.10000
