"Points:0","Points:1","Points:2"
13.6267,-2.20866,0
13.4829,-1.91288,0
12.4105,-5.99566,0
13.6579,-2.35446,0
13.5407,-2.11775,0
12.4922,-6.18171,0
13.6513,-2.29211,0
13.6614,-2.51209,0
14.6642,-5.61665,0
13.5561,-2.29498,0
14.7304,-5.53885,0
14.7951,-5.50744,0
12.486,-6.13864,0
12.4527,-6.02502,0
14.7752,-5.55903,0
12.5734,-6.35978,0
13.5693,-2.07269,0
14.6107,-5.63021,0
14.7681,-5.49759,0
12.5782,-6.26788,0
13.6066,-2.19892,0
13.6056,-2.27107,0
12.6101,-6.32664,0
12.4526,-6.13202,0
13.5563,-2.3082,0
12.5266,-6.33616,0
12.4343,-6.13745,0
14.5915,-5.58273,0
13.6794,-2.4968,0
12.5337,-6.3031,0
13.4664,-2.02323,0
12.469,-6.15975,0
12.5347,-6.14932,0
13.6105,-2.16415,0
12.4515,-6.02335,0
12.4273,-6.07751,0
12.4617,-6.24347,0
13.7226,-2.47924,0
13.5042,-1.90614,0
13.4971,-1.84735,0
13.5372,-2.22211,0
14.5569,-5.61951,0
13.673,-2.42854,0
13.6959,-2.43889,0
12.4929,-6.18435,0
13.4486,-2.03711,0
13.5931,-2.29956,0
13.4793,-2.05859,0
13.5371,-2.12926,0
12.524,-6.35498,0
13.6324,-2.26106,0
12.42,-6.0638,0
13.4968,-1.84879,0
13.526,-1.95899,0
12.429,-5.99125,0
14.6945,-5.59621,0
14.6184,-5.61482,0
13.5994,-2.36443,0
14.7263,-5.59164,0
13.4696,-2.07513,0
13.6394,-2.31765,0
12.504,-6.22361,0
12.5682,-6.24836,0
12.3596,-5.95696,0
13.4996,-2.08333,0
13.5383,-2.05857,0
13.6574,-2.38649,0
13.4304,-1.84927,0
13.5567,-2.23738,0
12.5208,-6.21361,0
13.5441,-2.00825,0
12.4755,-6.24507,0
14.6521,-5.60681,0
13.4559,-2.0545,0
12.4532,-6.13738,0
13.601,-2.12743,0
13.6237,-2.23813,0
13.5542,-2.18607,0
12.5035,-6.19709,0
12.3503,-5.94296,0
12.3874,-6.01075,0
14.5392,-5.63053,0
12.4353,-6.02341,0
14.7051,-5.52966,0
12.4454,-6.14002,0
13.5568,-2.13023,0
13.7216,-2.4432,0
13.6285,-2.40296,0
13.5826,-2.22531,0
12.4431,-6.14244,0
13.6088,-2.39936,0
13.5451,-2.09398,0
13.6404,-2.2405,0
13.5623,-2.01597,0
13.6262,-2.19273,0
13.6861,-2.49808,0
13.5993,-2.35082,0
13.4942,-1.93799,0
12.4905,-6.21935,0
12.5077,-6.32153,0
12.5005,-6.1817,0
13.4781,-2.09792,0
12.4253,-5.9383,0
13.4162,-1.97337,0
12.475,-6.14907,0
13.5493,-1.99801,0
14.7189,-5.56802,0
13.5747,-2.21772,0
12.5542,-6.23182,0
14.6265,-5.58465,0
12.4669,-6.0109,0
13.6682,-2.32429,0
12.532,-6.22566,0
13.4137,-1.86849,0
13.7258,-2.49319,0
13.5609,-2.02539,0
14.6545,-5.59371,0
13.5029,-1.92986,0
14.695,-5.59718,0
14.7649,-5.52263,0
14.7487,-5.57715,0
12.4997,-6.31939,0
12.5072,-6.25251,0
13.3723,-1.88819,0
14.8133,-5.4847,0
13.7145,-2.5162,0
13.4157,-1.83276,0
13.4655,-2.02355,0
12.433,-6.14062,0
13.6271,-2.21332,0
12.4875,-6.27226,0
14.6791,-5.59705,0
13.4136,-1.97444,0
13.5129,-1.91172,0
14.8553,-5.54482,0
12.5807,-6.34847,0
12.4754,-6.09379,0
13.6207,-2.4113,0
