"Points:0","Points:1","Points:2"
0.56219,2.1529,0
0.51701,2.10273,0
-0.25332,3.85526,0
-0.29475,3.92252,0
-0.22432,3.79075,0
-0.19989,3.79417,0
0.62887,1.97394,0
0.58175,2.04643,0
-0.29506,4.27176,0
-0.19305,3.50334,0
0.40209,2.11838,0
-0.27062,3.48767,0
-0.27483,4.13587,0
0.52065,2.02931,0
0.2285,2.26767,0
0.17534,2.36408,0
0.5686,1.96001,0
-0.38779,3.43186,0
-0.39253,3.40682,0
-0.32933,3.46952,0
1.28465,1.5783,0
-0.40955,3.74318,0
-0.30942,3.71202,0
-0.43143,3.66038,0
1.02932,1.68147,0
0.46976,1.93721,0
-0.16943,4.73368,0
-0.37852,4.36814,0
0.34904,2.15596,0
0.32761,2.05483,0
-0.4179,4.44857,0
0.27636,2.08993,0
0.21252,2.12813,0
-0.59585,3.65937,0
-0.47994,3.57461,0
0.88189,1.73792,0
-0.54544,3.5738,0
-0.30679,3.20254,0
-0.28269,3.18221,0
-0.5317,3.51871,0
-0.36977,3.2646,0
-0.3692,3.18736,0
0.09387,4.88964,0
-0.02867,4.82847,0
-0.39564,4.70066,0
-0.10122,2.4748,0
-0.14973,2.83291,0
-0.22087,4.81499,0
-0.03937,2.47738,0
-0.41631,4.57852,0
-0.27464,4.99375,0
-0.24999,4.92272,0
-0.17039,5.07261,0
-0.24003,2.63642,0
0.21383,4.96916,0
0.14635,4.97286,0
0.14564,5.0081,0
-0.27807,5.07412,0
-0.2617,5.09491,0
-0.1365,5.07028,0
-0.09587,4.98337,0
-0.01395,5.05587,0
0.23473,5.04904,0
-0.2044,2.74349,0
-0.01503,5.12358,0
-0.34932,2.7459,0
-0.34469,2.71697,0
-0.37844,2.77567,0
-0.3348,3.10587,0
0.1309,5.12909,0
-0.36308,2.98684,0
-0.32986,2.95556,0
-0.31348,5.11648,0
0.27963,5.22605,0
-0.41038,2.96549,0
0.62478,5.23685,0
-0.1498,2.45446,0
-0.48748,4.72394,0
-0.49391,4.59005,0
-0.57309,4.17116,0
-0.53142,4.17077,0
0.24237,2.02262,0
-0.50057,3.95292,0
-0.43728,3.81801,0
-0.54436,4.01901,0
-0.57011,3.95281,0
0.19588,2.07772,0
-0.56219,3.83327,0
0.15515,2.1234,0
-0.56235,4.60416,0
-0.5678,4.69213,0
-0.68876,4.45272,0
0.18628,2.0291,0
0.30037,1.8757,0
-0.58194,3.68625,0
-0.19066,2.3415,0
-0.34358,2.6051,0
-0.35455,2.54116,0
-0.35115,2.65008,0
-0.54917,4.94684,0
-0.40225,2.72707,0
-0.40721,2.65487,0
-0.3444,5.12528,0
-0.50777,2.9712,0
-0.42519,2.52281,0
-0.59266,4.94932,0
-0.3445,5.28352,0
-0.59572,2.88588,0
-0.21501,5.22547,0
-0.6138,3.17934,0
0.29838,5.44169,0
-0.70754,3.50404,0
-0.67568,3.53873,0
0.40587,5.3927,0
-0.69802,3.53988,0
-0.65611,3.29906,0
-0.61931,3.32187,0
0.07463,5.30975,0
-0.69547,3.51096,0
0.3627,5.35995,0
-0.13183,5.43711,0
0.60479,5.37909,0
-0.13204,5.55046,0
0.40138,5.38926,0
-0.13831,5.63409,0
-0.79375,3.38408,0
-0.72496,3.52927,0
-0.58079,2.75764,0
-0.71997,4.7348,0
