Ts,x,y,label
23,2.21879,0.06466,0.00000
3,2.22998,0.03472,0.10000
15,2.22998,0.03472,0.10000
8,2.23143,-0.00275,0.00000
11,2.23682,0.00647,0.00000
18,2.23741,0.03474,0.00000
3,2.24333,0.05153,0.10000
23,2.24333,0.05153,0.10000
14,2.24445,0.03639,0.10000
23,2.24445,0.03639,0.10000
5,2.24526,0.04318,0.10000
14,2.24526,0.04318,0.10000
24,2.25179,0.01668,1.00000
25,2.25179,0.01668,1.00000
21,2.25533,0.02399,0.00000
11,2.25863,0.00551,0.10000
21,2.25863,0.00551,0.10000
17,2.27073,-0.00090,0.00000
8,2.27424,-0.00109,0.00000
2,2.29988,0.04612,0.10000
12,2.29988,0.04612,0.10000
0,2.30344,0.01474,0.10000
5,2.30344,0.01474,0.10000
12,2.31463,0.04947,0.00000
5,2.32262,0.01991,0.00000
27,2.32485,0.14388,0.00000
4,2.32590,0.02102,0.00000
8,2.32595,0.01732,0.00000
25,2.32641,-0.02199,0.00000
24,2.32749,-0.00147,0.00000
13,2.34896,0.06405,0.10000
15,2.34896,0.06405,0.10000
12,2.35176,0.06838,0.00000
2,2.35429,0.03088,0.10000
6,2.35429,0.03088,0.10000
30,2.35429,0.03088,0.10000
18,2.36854,0.03425,0.00000
11,2.37647,0.03389,0.00000
8,2.37896,0.02005,0.10000
10,2.37896,0.02005,0.10000
1,2.38254,-0.01742,0.10000
25,2.38254,-0.01742,0.10000
22,2.38316,0.05009,0.00000
4,2.38816,0.00329,0.00000
12,2.39494,0.05819,0.00000
1,2.39689,0.00341,0.10000
5,2.39689,0.00341,0.10000
9,2.40040,0.00152,0.00000
18,2.40097,0.02766,0.00000
6,2.40463,0.02646,0.00000
9,2.40496,0.01449,0.10000
22,2.40496,0.01449,0.10000
6,2.40778,0.00527,0.10000
10,2.40778,0.00527,0.10000
18,2.40778,0.00527,0.10000
16,2.41725,0.08236,0.00000
15,2.42190,0.05655,0.00000
2,2.43292,0.01242,0.10000
30,2.43292,0.01242,0.10000
1,2.43739,0.00824,0.10000
4,2.43739,0.00824,0.10000
16,2.43995,0.08024,0.00000
24,2.45263,-0.02780,0.00000
27,2.45326,0.06509,0.00000
25,2.47894,-0.03503,0.00000
28,2.48099,0.01643,0.00000
1,2.48133,0.00901,0.00000
5,2.48332,-0.00247,0.00000
32,2.49187,-0.13391,0.00000
15,2.49215,0.06465,0.00000
2,2.50048,0.01507,0.00000
20,2.50113,-0.01827,0.10000
31,2.50113,-0.01827,0.10000
1,2.50127,-0.00389,0.10000
20,2.50127,-0.00389,0.10000
23,2.50127,-0.00389,0.10000
29,2.50127,-0.00389,0.10000
27,2.50608,0.01768,0.00000
2,2.51600,0.00271,0.00000
13,2.51649,0.08997,0.00000
23,2.51917,-0.00183,0.00000
19,2.52595,-0.02077,0.00000
13,2.52855,0.05491,0.00000
17,2.53950,-0.00210,0.00000
28,2.54141,-0.04240,0.10000
30,2.54141,-0.04240,0.10000
2,2.54442,-0.01032,0.00000
0,2.54810,0.00445,0.10000
2,2.54810,0.00445,0.10000
32,2.55257,-0.13049,0.00000
14,2.55290,0.08393,0.00000
9,2.55645,0.05801,0.00000
21,2.57396,-0.02536,0.00000
23,2.57546,-0.01752,0.00000
34,2.57718,-0.15580,0.00000
6,2.59159,0.02680,0.00000
33,2.59174,-0.14686,0.00000
17,2.59467,-0.01686,0.00000
10,2.59691,0.02465,0.00000
9,2.59886,0.03509,0.00000
3,2.60608,0.02831,0.00000
34,2.61362,-0.14462,0.00000
27,2.61422,-0.02549,0.00000
0,2.61500,-0.01135,0.00000
3,2.61726,-0.00278,0.10000
5,2.61726,-0.00278,0.10000
23,2.61739,-0.05258,0.00000
34,2.62282,-0.16696,0.00000
38,2.62647,-0.22691,0.00000
33,2.62978,-0.12081,0.00000
6,2.63217,0.02875,0.00000
30,2.63540,-0.05414,0.00000
1,2.63934,-0.01438,0.00000
31,2.64511,-0.03881,0.00000
19,2.64633,-0.03361,0.00000
3,2.65268,0.01904,0.10000
7,2.65268,0.01904,0.10000
9,2.65268,0.01904,0.10000
0,2.65758,0.00097,0.00000
38,2.66119,-0.24007,0.00000
29,2.67085,-0.08776,0.00000
31,2.67424,-0.05806,0.00000
12,2.68005,0.06073,0.10000
16,2.68005,0.06073,0.10000
6,2.68026,0.02521,0.10000
11,2.68026,0.02521,0.10000
28,2.68194,-0.12483,0.10000
33,2.68194,-0.12483,0.10000
4,2.68781,0.02678,1.00000
5,2.68781,0.02678,1.00000
12,2.69172,0.06259,0.10000
15,2.69172,0.06259,0.10000
25,2.70353,-0.08034,0.00000
5,2.70904,0.00543,0.10000
8,2.70904,0.00543,0.10000
3,2.71620,0.00464,0.00000
32,2.71888,-0.14782,0.00000
26,2.72164,-0.07263,0.00000
34,2.72513,-0.12401,0.00000
5,2.73754,0.02149,0.00000
7,2.73801,0.01107,0.00000
21,2.74439,-0.04040,0.00000
35,2.74711,-0.17345,0.00000
16,2.74822,0.04715,0.00000
36,2.74824,-0.13403,0.00000
33,2.74994,-0.15434,0.00000
20,2.75053,-0.04568,0.00000
29,2.75226,-0.11471,0.00000
3,2.75883,-0.00353,0.10000
7,2.75883,-0.00353,0.10000
15,2.76064,0.09403,0.00000
10,2.76077,0.03624,0.00000
21,2.76131,-0.03846,0.00000
1,2.76389,-0.00712,0.00000
3,2.76443,0.00024,0.00000
11,2.77004,0.03871,0.00000
35,2.77748,-0.17265,0.00000
11,2.77844,0.02885,0.00000
29,2.79173,-0.10731,0.10000
41,2.79173,-0.10731,0.10000
11,2.79238,0.03645,0.00000
4,2.79603,-0.02794,0.00000
2,2.79678,-0.00880,0.00000
34,2.79754,-0.12066,0.10000
40,2.79754,-0.12066,0.10000
7,2.80135,-0.00389,0.00000
32,2.80494,-0.15490,0.10000
35,2.80494,-0.15490,0.10000
38,2.81357,-0.22164,0.00000
5,2.81378,0.01430,0.10000
7,2.81378,0.01430,0.10000
34,2.81795,-0.15051,0.00000
28,2.82070,-0.13687,0.10000
33,2.82070,-0.13687,0.10000
34,2.82298,-0.14728,0.00000
31,2.82499,-0.08155,0.00000
14,2.82517,0.06007,0.00000
1,2.82734,-0.00333,0.10000
6,2.82734,-0.00333,0.10000
23,2.82867,-0.08259,0.00000
18,2.83093,-0.05168,0.00000
0,2.83368,-0.01260,0.10000
8,2.83368,-0.01260,0.10000
3,2.84143,0.01517,0.00000
21,2.84544,-0.07778,0.10000
25,2.84544,-0.07778,0.10000
29,2.84619,-0.12992,0.00000
2,2.84631,-0.01928,0.00000
12,2.84634,0.06208,0.00000
19,2.84676,-0.03041,0.00000
2,2.84876,-0.02335,0.00000
29,2.85032,-0.13384,0.10000
41,2.85032,-0.13384,0.10000
22,2.85235,-0.09136,0.00000
13,2.85335,0.06292,0.00000
38,2.85623,-0.22358,0.00000
33,2.85852,-0.16160,0.00000
8,2.85887,-0.00020,0.00000
1,2.86745,0.01606,0.10000
10,2.86745,0.01606,0.10000
15,2.86938,0.08087,0.00000
29,2.87821,-0.14270,0.10000
40,2.87821,-0.14270,0.10000
14,2.87899,0.06994,0.00000
4,2.87956,-0.02505,0.00000
33,2.88250,-0.15502,0.00000
20,2.88733,-0.08724,0.00000
38,2.89143,-0.20586,0.00000
37,2.89184,-0.16553,0.00000
5,2.89534,0.00078,0.00000
2,2.89996,-0.01429,0.00000
28,2.90624,-0.16092,0.00000
10,2.90838,0.03696,0.00000
9,2.91089,0.03004,0.00000
12,2.91197,0.04251,0.00000
16,2.91232,0.02004,0.00000
9,2.91457,0.04308,0.00000
37,2.92523,-0.16346,0.00000
5,2.92623,0.00169,0.10000
7,2.92623,0.00169,0.10000
3,2.93005,0.02061,0.00000
30,2.93020,-0.12007,0.00000
25,2.93334,-0.06935,0.00000
22,2.93424,-0.07555,0.00000
30,2.93478,-0.12865,0.00000
11,2.93773,0.04152,0.00000
2,2.93916,0.00552,0.00000
22,2.93956,-0.09863,0.00000
38,2.94166,-0.20294,0.00000
22,2.94201,-0.09550,1.00000
23,2.94201,-0.09550,1.00000
38,2.95088,-0.20101,0.00000
20,2.95404,-0.07327,0.00000
29,2.95533,-0.14530,0.00000
9,2.95882,0.03787,0.00000
34,2.96338,-0.15011,0.00000
6,2.96406,0.00412,0.00000
26,2.96545,-0.10846,0.00000
10,2.97155,0.01952,0.10000
16,2.97155,0.01952,0.10000
23,2.97159,-0.09030,0.00000
1,2.97225,0.00370,0.10000
5,2.97225,0.00370,0.10000
24,2.97550,-0.10050,0.00000
4,2.97632,-0.00756,0.00000
2,2.97680,-0.00337,0.00000
16,2.97825,-0.00167,0.00000
28,2.97869,-0.17566,0.10000
41,2.97869,-0.17566,0.10000
1,2.97945,0.00764,0.10000
7,2.97945,0.00764,1.00000
8,2.97945,0.00764,1.00000
25,2.98219,-0.07773,0.00000
6,2.98552,-0.00760,0.00000
29,2.98561,-0.15297,0.10000
36,2.98561,-0.15297,1.00000
37,2.98561,-0.15297,1.00000
10,2.98749,0.00350,0.00000
27,2.99829,-0.13522,0.00000
38,3.00125,-0.20738,0.00000
24,3.00336,-0.11060,0.00000
9,3.00664,0.03771,0.00000
28,3.00679,-0.16154,0.10000
32,3.00679,-0.16154,0.10000
15,3.01094,0.07842,0.00000
11,3.01306,0.03651,0.00000
16,3.01458,0.01578,0.00000
22,3.01740,-0.06901,0.00000
44,3.01980,-0.24911,0.10000
46,3.01980,-0.24911,0.10000
42,3.02071,-0.23285,0.10000
44,3.02071,-0.23285,0.10000
20,3.02112,-0.07540,0.00000
43,3.03184,-0.25027,1.00000
44,3.03184,-0.25027,1.00000
4,3.03306,0.00584,1.00000
5,3.03306,0.00584,1.00000
6,3.03306,0.00584,1.00000
31,3.03524,-0.13457,0.00000
13,3.03623,0.06629,0.00000
22,3.04315,-0.05346,0.00000
25,3.04429,-0.07207,0.00000
19,3.05032,-0.00053,0.00000
38,3.05074,-0.19306,0.00000
5,3.05384,0.02214,0.00000
24,3.05494,-0.11373,0.00000
18,3.05582,-0.01986,0.00000
1,3.05591,-0.00014,0.10000
5,3.05591,-0.00014,0.10000
20,3.05602,-0.08492,0.00000
30,3.06334,-0.14164,0.00000
36,3.06553,-0.17030,0.00000
1,3.07245,-0.00371,0.10000
4,3.07245,-0.00371,0.10000
14,3.07318,0.06526,0.00000
17,3.07527,0.00399,0.00000
6,3.07902,0.02824,0.10000
8,3.07902,0.02824,0.10000
43,3.08334,-0.23571,0.00000
13,3.08663,0.05859,0.00000
25,3.08831,-0.07532,0.00000
40,3.09080,-0.23796,0.10000
43,3.09080,-0.23796,0.10000
17,3.09197,0.02250,0.00000
30,3.09373,-0.15876,0.00000
43,3.10100,-0.22832,0.00000
47,3.10253,-0.31573,0.00000
17,3.10556,0.01656,0.00000
31,3.10599,-0.14365,0.00000
33,3.11009,-0.19570,0.00000
29,3.11035,-0.16721,0.10000
33,3.11035,-0.16721,1.00000
34,3.11035,-0.16721,1.00000
35,3.11035,-0.16721,1.00000
21,3.11704,-0.05780,0.00000
39,3.12379,-0.20396,0.10000
45,3.12379,-0.20396,0.10000
28,3.12936,-0.17087,0.10000
38,3.12936,-0.17087,0.10000
7,3.13069,0.03710,0.00000
38,3.13233,-0.18545,0.00000
36,3.13332,-0.16805,0.00000
20,3.13490,-0.06492,0.00000
48,3.13594,-0.15137,0.00000
2,3.13879,-0.00374,0.10000
5,3.13879,-0.00374,0.10000
17,3.13976,0.03267,0.00000
15,3.14894,0.02334,0.00000
34,3.15053,-0.15857,0.00000
20,3.15413,-0.05488,1.00000
21,3.15413,-0.05488,1.00000
22,3.15439,-0.02206,0.00000
24,3.15606,-0.10281,0.00000
6,3.15749,0.03594,0.00000
35,3.16580,-0.13360,0.00000
4,3.16744,0.02560,0.00000
1,3.17060,-0.01119,0.00000
20,3.17227,-0.05643,0.00000
19,3.17418,-0.01203,0.00000
17,3.17463,0.04935,0.00000
26,3.18017,-0.12619,0.10000
49,3.18017,-0.12619,0.10000
0,3.18019,0.00262,0.00000
3,3.18142,-0.00252,0.00000
40,3.18174,-0.22909,0.10000
46,3.18174,-0.22909,0.10000
3,3.18447,-0.00124,0.00000
47,3.18596,-0.28224,0.00000
38,3.18939,-0.19047,0.00000
3,3.19040,0.01997,0.00000
22,3.19233,-0.01387,0.00000
41,3.19369,-0.22167,1.00000
42,3.19369,-0.22167,1.00000
28,3.19700,-0.18555,0.00000
42,3.19988,-0.24374,0.00000
50,3.20151,-0.11877,0.00000
30,3.20997,-0.15185,0.10000
32,3.20997,-0.15185,0.10000
35,3.20997,-0.15185,0.10000
50,3.21089,-0.09334,0.00000
24,3.21399,-0.09537,0.00000
43,3.21534,-0.17861,0.00000
27,3.22003,-0.12839,0.00000
22,3.22083,-0.04627,0.00000
8,3.22086,0.08044,0.00000
8,3.22152,0.04724,0.00000
5,3.22367,0.00483,0.00000
50,3.22625,-0.09928,0.00000
8,3.22820,0.04785,0.00000
44,3.23030,-0.22324,0.00000
24,3.23048,-0.10319,0.00000
0,3.23072,0.00657,0.00000
49,3.23111,-0.11135,0.00000
34,3.23631,-0.17620,0.10000
37,3.23631,-0.17620,0.10000
39,3.23651,-0.21821,0.10000
46,3.23651,-0.21821,0.10000
19,3.24309,-0.01223,0.00000
34,3.24568,-0.16630,0.00000
25,3.25015,-0.11275,0.00000
3,3.25248,0.02250,0.00000
9,3.25355,0.07004,0.00000
37,3.25445,-0.17524,0.00000
19,3.25490,0.00675,0.00000
52,3.25762,-0.03025,0.00000
12,3.25829,0.02654,0.10000
15,3.25829,0.02654,0.10000
1,3.25911,0.00929,0.10000
12,3.25911,0.00929,0.10000
8,3.26237,0.08014,0.00000
28,3.26995,-0.15519,0.00000
31,3.27143,-0.14976,0.00000
50,3.27216,-0.09681,0.00000
47,3.27546,-0.20576,0.00000
8,3.27671,0.06627,0.00000
9,3.27688,0.08349,0.00000
18,3.28194,-0.00493,0.00000
35,3.28255,-0.16652,0.00000
44,3.28819,-0.19201,0.00000
20,3.28829,-0.04648,0.00000
24,3.28845,-0.09460,0.00000
22,3.28859,-0.04917,0.00000
20,3.28940,-0.02504,0.00000
14,3.29129,0.00821,0.00000
52,3.29493,-0.04311,0.00000
16,3.29551,-0.03410,0.00000
5,3.29919,0.03455,0.10000
7,3.29919,0.03455,0.10000
13,3.30316,0.02883,0.00000
10,3.30327,0.06111,0.00000
29,3.30453,-0.15332,0.00000
1,3.30481,0.00592,0.10000
14,3.30481,0.00592,0.10000
18,3.30481,0.00592,0.10000
39,3.30958,-0.22537,0.10000
41,3.30958,-0.22537,0.10000
32,3.30972,-0.17373,0.10000
43,3.30972,-0.17373,0.10000
11,3.30974,0.03182,0.00000
27,3.31150,-0.16469,0.00000
9,3.31287,0.05501,0.00000
44,3.31426,-0.21441,0.00000
44,3.31549,-0.20514,0.00000
24,3.31936,-0.11849,0.00000
49,3.32429,-0.11947,0.00000
42,3.32842,-0.22714,0.00000
46,3.33396,-0.19807,0.00000
15,3.35285,-0.00996,0.00000
21,3.35435,-0.03952,0.00000
1,3.35485,-0.00997,0.10000
20,3.35485,-0.00997,0.10000
31,3.35725,-0.14847,0.00000
5,3.35808,0.01665,0.00000
23,3.35861,-0.12712,0.00000
54,3.36348,-0.05373,0.00000
6,3.37136,0.04493,0.00000
4,3.37201,0.03411,0.00000
46,3.37523,-0.19793,0.00000
32,3.37553,-0.17823,0.00000
38,3.37565,-0.21538,0.00000
20,3.37938,-0.04118,0.10000
52,3.37938,-0.04118,0.10000
53,3.38033,-0.05486,0.00000
9,3.38200,0.04706,0.00000
18,3.38666,-0.03304,0.00000
9,3.38997,0.06256,0.00000
23,3.39001,-0.11384,0.00000
37,3.39195,-0.17326,0.00000
35,3.39448,-0.14322,0.00000
38,3.39820,-0.21670,0.00000
27,3.40037,-0.16354,0.00000
44,3.40083,-0.18568,0.00000
14,3.40133,-0.02374,0.10000
17,3.40133,-0.02374,0.10000
19,3.40133,-0.02374,0.10000
39,3.40152,-0.24200,0.00000
48,3.40169,-0.09832,1.00000
49,3.40169,-0.09832,1.00000
2,3.40959,0.02871,0.10000
11,3.40959,0.02871,0.10000
49,3.41603,-0.08568,0.00000
3,3.41614,0.03662,0.00000
44,3.41813,-0.17028,0.00000
52,3.42494,-0.03808,0.00000
27,3.42575,-0.16128,0.10000
43,3.42575,-0.16128,0.10000
48,3.42668,-0.09330,0.00000
46,3.42763,-0.15888,0.00000
4,3.42794,0.02133,0.00000
23,3.42849,-0.10975,0.00000
16,3.43242,-0.04882,0.10000
21,3.43242,-0.04882,0.10000
38,3.43294,-0.21646,0.10000
40,3.43294,-0.21646,0.10000
7,3.43544,-0.01901,0.10000
19,3.43544,-0.01901,0.10000
53,3.43544,-0.01901,0.10000
30,3.43888,-0.14939,0.10000
35,3.43888,-0.14939,0.10000
39,3.44070,-0.23735,0.00000
25,3.44336,-0.15278,0.10000
28,3.44336,-0.15278,0.10000
36,3.44336,-0.15278,0.10000
28,3.44591,-0.18212,0.10000
34,3.44591,-0.18212,0.10000
25,3.44771,-0.14747,0.10000
27,3.44771,-0.14747,0.10000
7,3.44835,-0.00641,0.10000
19,3.44835,-0.00641,0.10000
12,3.45130,-0.04687,1.00000
13,3.45130,-0.04687,1.00000
17,3.45130,-0.04687,0.10000
20,3.45351,-0.05857,0.00000
38,3.45491,-0.20325,0.00000
47,3.45650,-0.13101,0.00000
38,3.45687,-0.21096,0.00000
22,3.45963,-0.07146,0.00000
15,3.45985,-0.05001,0.00000
21,3.46303,-0.07112,1.00000
22,3.46303,-0.07112,1.00000
45,3.46308,-0.18453,0.00000
40,3.46547,-0.21201,0.00000
5,3.47132,0.02838,0.00000
26,3.47173,-0.13406,0.00000
12,3.47208,-0.05827,0.00000
1,3.47238,0.02035,1.00000
2,3.47238,0.02035,1.00000
42,3.47359,-0.17452,0.10000
45,3.47359,-0.17452,0.10000
29,3.47796,-0.13782,0.10000
36,3.47796,-0.13782,0.10000
39,3.48239,-0.22650,0.00000
52,3.48525,-0.01818,0.00000
12,3.48537,-0.03783,1.00000
13,3.48537,-0.03783,1.00000
14,3.48537,-0.03783,1.00000
33,3.48792,-0.15954,0.00000
39,3.48827,-0.20980,0.00000
0,3.48905,-0.00868,0.00000
38,3.48936,-0.17158,0.00000
42,3.48959,-0.16862,0.10000
45,3.48959,-0.16862,0.10000
17,3.49965,-0.07217,0.10000
22,3.49965,-0.07217,0.10000
51,3.49965,-0.07217,0.10000
17,3.50128,-0.07919,0.00000
3,3.50346,0.05223,0.00000
31,3.50642,-0.16222,0.00000
34,3.50873,-0.18574,0.00000
7,3.51321,-0.02973,0.10000
52,3.51321,-0.02973,0.10000
41,3.51517,-0.19467,0.00000
3,3.51904,0.02462,0.00000
1,3.52062,0.00648,0.00000
40,3.52298,-0.21519,0.00000
2,3.52399,0.01550,0.00000
2,3.52687,0.03377,0.00000
4,3.52761,0.01007,1.00000
5,3.52761,0.01007,1.00000
9,3.52761,0.01007,0.10000
16,3.52921,-0.06391,0.00000
59,3.52926,-0.12979,0.00000
4,3.53092,0.01844,0.00000
6,3.53144,-0.00653,0.10000
53,3.53144,-0.00653,0.10000
7,3.53589,-0.03350,0.10000
52,3.53589,-0.03350,0.10000
20,3.53822,-0.05343,0.00000
28,3.54362,-0.14560,0.00000
55,3.54409,-0.23470,0.00000
39,3.54418,-0.20581,0.00000
23,3.54492,-0.09363,0.00000
15,3.54714,-0.05401,0.00000
37,3.54763,-0.14743,0.10000
42,3.54763,-0.14743,0.10000
55,3.55154,-0.20504,0.00000
22,3.55339,-0.10722,0.00000
47,3.55576,-0.09626,0.10000
59,3.55576,-0.09626,0.10000
51,3.55702,-0.06306,0.00000
32,3.55757,-0.17793,0.10000
38,3.55757,-0.17793,1.00000
39,3.55757,-0.17793,1.00000
56,3.55757,-0.17793,0.10000
40,3.55893,-0.19549,0.10000
56,3.55893,-0.19549,0.10000
3,3.56647,0.04452,0.00000
33,3.56690,-0.15195,0.10000
43,3.56690,-0.15195,0.10000
48,3.57188,-0.04902,0.00000
59,3.57192,-0.06524,0.00000
38,3.57407,-0.14978,0.00000
26,3.57555,-0.14311,0.00000
33,3.57713,-0.17277,0.00000
2,3.57910,0.03734,0.00000
36,3.58000,-0.11136,0.00000
6,3.58218,-0.01331,0.10000
60,3.58218,-0.01331,0.10000
31,3.58343,-0.13333,0.00000
1,3.59315,0.02130,0.00000
8,3.59393,-0.04574,0.10000
19,3.59393,-0.04574,0.10000
51,3.59393,-0.04574,0.10000
35,3.59527,-0.14636,0.00000
8,3.59592,-0.01835,0.00000
14,3.60686,-0.05050,0.00000
2,3.60806,0.02766,0.00000
32,3.60841,-0.16110,0.10000
40,3.60841,-0.16110,0.10000
54,3.61090,-0.00673,0.00000
19,3.61178,-0.04389,0.00000
28,3.61178,-0.12104,0.10000
30,3.61178,-0.12104,0.10000
43,3.61518,-0.14942,0.00000
1,3.62072,0.00356,0.10000
9,3.62072,0.00356,0.10000
36,3.62471,-0.12521,0.00000
32,3.62488,-0.16821,0.10000
35,3.62488,-0.16821,0.10000
59,3.62663,-0.01890,0.00000
44,3.63077,-0.16240,0.00000
25,3.63230,-0.13624,1.00000
26,3.63230,-0.13624,1.00000
33,3.63230,-0.13624,0.10000
59,3.63427,-0.04515,0.00000
23,3.63539,-0.08811,0.00000
23,3.63658,-0.09741,0.00000
17,3.63735,-0.08007,0.10000
50,3.63735,-0.08007,0.10000
48,3.63752,-0.05806,0.00000
52,3.63761,-0.02899,0.00000
21,3.63961,-0.14020,0.10000
28,3.63961,-0.14020,0.10000
50,3.63973,-0.08240,0.00000
60,3.64881,0.04904,0.00000
1,3.64996,0.01116,0.10000
11,3.64996,0.01116,0.10000
21,3.65027,-0.14662,0.00000
27,3.65113,-0.11062,0.00000
62,3.65255,0.08324,0.00000
10,3.65503,-0.00340,0.00000
25,3.66143,-0.13256,0.00000
28,3.66500,-0.12476,0.10000
56,3.66500,-0.12476,0.10000
53,3.66927,-0.00982,0.00000
49,3.67000,-0.06411,0.00000
56,3.67148,-0.11598,0.00000
56,3.67364,-0.08777,0.00000
6,3.67435,-0.05283,0.00000
18,3.67675,-0.07998,1.00000
