Ts,x,y,life
207,9.27868,2.20335,1
221,10.03490,2.23200,1
221,9.99257,2.25886,1
233,10.21600,2.37510,1
233,10.56250,2.30568,1
233,10.53970,2.32370,1
236,8.55413,2.83021,1
236,8.55856,2.82556,1
236,8.48760,2.86318,1
236,8.47046,2.87218,1
237,10.37610,2.47796,1
241,10.92500,2.18732,1
241,10.79510,2.26154,2
242,10.75580,2.28992,1
242,10.89520,2.21782,1
242,10.15730,2.59799,1
243,10.29020,2.58679,1
243,9.93912,2.60325,1
244,9.84726,2.56208,1
253,11.46460,2.51501,1
253,10.10250,2.63385,1
255,11.59430,2.50988,1
256,11.53460,2.48989,1
256,11.44330,2.46591,1
261,11.18560,2.33945,1
261,11.13340,2.32626,1
270,11.93590,2.86503,1
270,11.90400,2.80885,1
271,11.81800,2.65574,1
271,11.91230,2.80237,1
272,11.52840,2.37616,1
272,11.46680,2.35517,2
272,11.88550,2.74566,1
273,11.44630,2.33344,1
273,11.12760,2.18936,1
273,11.14230,2.17506,1
273,11.82340,2.62996,1
273,11.37140,2.31195,1
273,11.92530,2.80592,1
273,11.46240,2.34038,1
274,11.81870,2.63728,1
276,10.28990,2.75985,1
276,10.15240,2.84393,2
276,10.02000,2.90847,1
276,9.78942,3.00184,1
277,10.14060,2.83741,1
277,9.99422,2.90654,1
277,9.87589,2.96624,1
281,12.20730,3.00874,1
287,12.19600,3.06344,1
287,12.24200,3.10700,1
288,11.54680,2.25735,1
289,12.05230,2.68404,2
289,11.95210,2.59226,1
289,11.99880,2.66356,2
289,11.73120,2.36092,2
289,11.60970,2.29744,2
289,11.60530,2.28518,2
289,11.59370,2.27585,1
290,11.10720,2.07552,1
290,12.28270,3.30100,4
290,11.66190,2.33259,2
290,12.18030,3.10518,2
290,12.25570,3.26537,2
290,12.21940,3.18473,2
290,12.08140,2.73896,2
291,11.81240,2.41056,1
291,12.20250,3.13885,3
292,11.25920,2.07826,1
292,11.26750,2.07752,1
292,11.40170,2.10013,1
292,12.27780,3.28110,3
292,11.03420,2.11098,1
293,12.21200,3.14869,1
293,12.27310,3.30214,2
300,12.13720,3.24713,1
318,12.73950,4.25678,1
321,11.83960,2.92983,1
332,13.13320,4.17879,1
332,12.83660,4.20284,1
333,13.21180,4.18175,1
333,13.33690,4.17414,1
333,13.09080,4.17158,1
333,12.95450,4.18903,2
334,12.26190,4.03959,1
334,13.29820,4.17541,2
334,12.57090,4.17087,1
334,12.16730,4.00363,1
334,12.17740,3.99279,1
335,13.28750,4.19098,1
335,12.05230,3.82939,1
336,11.99570,3.35772,1
336,11.98270,3.72202,1
336,12.40930,4.13380,1
337,12.39780,4.11617,1
337,12.21990,4.06057,1
337,12.14710,3.96586,1
337,11.96970,3.70331,1
341,13.49500,4.16381,1
341,13.22490,4.14508,1
341,13.47250,4.17544,1
342,12.94740,4.12979,1
347,13.77250,4.19494,1
347,12.58230,4.28153,1
348,12.11530,3.82655,1
348,11.68490,3.37279,1
350,13.72610,4.13469,2
351,13.61300,4.11002,1
352,13.49480,4.08202,1
352,13.57300,4.11304,1
352,13.85740,4.11600,2
352,13.90700,4.09357,2
353,13.21820,4.25449,1
353,13.52670,4.09009,1
353,13.53780,4.08557,1
358,14.14600,4.05827,1
376,14.63030,3.98813,1
377,14.76040,3.96193,1
377,14.88510,3.87928,2
377,14.65850,3.97501,1
378,14.76340,3.96033,1
389,15.17410,3.81060,1
390,14.67290,4.08788,1
390,14.68120,4.08719,1
390,14.56780,4.09971,1
390,14.97040,3.94222,1
397,15.57290,3.43065,1
397,15.59350,3.38920,1
397,15.40810,3.64835,1
401,13.40730,3.79527,1
403,15.37650,3.67711,1
403,15.58970,3.20594,7
403,15.17240,3.69970,1
404,15.59980,3.18800,2
405,15.71910,3.30775,4
405,15.54290,3.16289,5
405,15.71300,3.32743,4
406,15.66590,3.41109,1
408,15.68810,3.54115,2
409,15.66490,3.55352,1
415,15.79860,3.05938,4
415,15.79000,3.06627,2
415,16.00700,2.99715,4
415,15.99500,2.99497,3
416,15.89010,3.01878,3
417,15.72440,3.11586,2
418,15.64870,3.62024,1
418,15.59140,3.74334,1
418,15.57370,3.73456,1
418,15.69160,3.17133,2
418,15.80230,3.06770,1
418,15.97140,3.00668,1
419,14.01630,4.34681,1
424,15.68370,3.69743,1
424,15.57280,3.76492,2
424,15.56530,3.75524,1
424,16.02120,3.20383,2
424,15.92300,3.42947,1
425,16.02310,3.16450,1
425,16.08640,2.96781,2
425,15.59780,3.73706,1
425,16.17980,2.71951,1
425,16.06360,3.01969,2
425,15.40050,3.78349,1
425,15.72150,3.68760,2
425,15.46510,3.79462,1
425,16.15770,2.75427,2
425,16.04540,3.13131,2
426,16.04120,3.20708,1
426,15.89290,3.47803,1
426,15.80530,3.58911,1
433,14.64740,4.19147,1
445,16.49370,2.04050,1
447,16.54310,2.46966,1
448,16.57120,1.79185,2
448,16.51440,2.61804,1
448,16.47140,2.05250,1
448,16.49250,2.00595,1
449,16.54980,2.58960,1
458,16.45490,1.58642,1
459,16.47580,1.44209,1
470,16.17910,3.24575,1
476,16.90240,0.76834,3
476,16.90950,0.76757,3
477,16.74230,0.83241,4
477,16.88080,0.79488,4
477,16.75360,0.83433,4
478,16.60510,1.09556,3
479,16.71670,0.86413,2
479,16.47010,1.14100,2
480,16.31240,1.28633,1
481,16.71060,0.98382,2
481,16.33130,1.23589,1
481,16.74700,0.83419,2
488,17.30470,0.62425,1
495,17.40430,0.45834,1
496,17.07570,0.54119,1
496,17.16420,0.52279,1
496,17.36970,0.46073,2
496,17.50040,0.42042,2
496,17.55440,0.42922,1
497,17.50990,0.40799,2
497,17.26720,0.47536,2
497,17.45800,0.43897,1
