"Points:0","Points:1","Points:2"
3.34961,-1.16205,0
2.37201,0.41404,0
2.39441,0.06177,0
2.43144,1.07721,0
4.16873,0.81734,0
2.16555,0.2587,0
4.13657,-1.01002,0
0.67985,0.73382,0
3.01453,-0.1779,0
4.41466,-1.22764,0
2.07925,0.634,0
0.91226,-0.92742,0
2.37495,1.17168,0
4.36975,-0.42016,0
2.65356,1.12331,0
2.51231,-0.51921,0
1.37172,1.07782,0
3.17175,-1.14405,0
2.30822,-1.24429,0
2.25806,1.17785,0
4.32038,-0.54111,0
0.79807,-0.90061,0
0.86194,-0.39646,0
1.67661,-0.24933,0
1.39343,-0.88958,0
3.62216,0.72402,0
3.94289,-1.16364,0
1.69466,-0.95493,0
1.6497,-0.42056,0
1.42525,-0.4418,0
3.75586,0.65939,0
0.5451,-0.83062,0
3.6193,0.64284,0
3.20257,0.39045,0
3.74025,0.94674,0
1.17108,0.15183,0
2.56633,0.34122,0
2.58522,0.73509,0
3.79572,-0.42707,0
3.00539,-0.44927,0
1.36823,-0.37733,0
3.21206,-0.47829,0
1.20005,0.24569,0
3.67262,-1.1696,0
1.12028,0.68143,0
4.16658,0.7977,0
2.48682,-0.55231,0
1.88487,0.65004,0
4.29787,0.39361,0
2.87729,0.79048,0
4.21192,-0.89042,0
1.51346,-0.71205,0
3.55561,-0.78498,0
0.95409,0.92034,0
2.703,0.50151,0
3.81679,-0.47592,0
2.43932,0.6175,0
3.60209,0.326,0
0.78014,-0.56409,0
2.0405,0.58758,0
4.12606,0.84326,0
3.19207,0.75716,0
1.78383,0.64027,0
3.91362,-1.06987,0
2.74242,-0.85567,0
1.64996,-0.54976,0
3.81344,-1.16575,0
1.73279,-1.18702,0
1.85284,-0.72648,0
1.74851,0.83177,0
4.02585,0.95468,0
1.26772,-0.43037,0
2.07609,1.21056,0
2.89516,-0.01826,0
0.93453,-0.41014,0
4.40907,1.21019,0
4.34502,-0.76879,0
4.00707,-1.00782,0
1.00785,-1.05266,0
1.05922,0.54755,0
3.70144,-0.04449,0
4.4963,0.68438,0
3.80774,0.59075,0
1.57374,0.01749,0
2.87602,0.93189,0
2.59299,-0.59362,0
1.95831,-0.80917,0
3.48837,0.60054,0
1.02804,-0.43429,0
2.67058,0.03498,0
2.93711,-0.65256,0
1.86996,1.11911,0
4.40718,-0.4087,0
0.87211,-0.6527,0
0.87094,0.88263,0
2.12257,-0.41646,0
0.5603,0.71556,0
3.92313,0.91655,0
3.01915,0.10301,0
2.53279,-0.90029,0
0.57324,0.7233,0
1.82185,-0.73578,0
1.92066,-0.56989,0
3.24559,0.34014,0
3.00295,-1.23615,0
1.71122,-0.81936,0
3.08874,1.09711,0
1.13161,0.59862,0
3.18549,0.25113,0
2.25266,1.15578,0
2.69132,0.59174,0
1.5394,-0.7383,0
2.3609,-0.71249,0
1.70645,-0.31479,0
2.53518,0.10052,0
1.47212,-0.22875,0
3.18002,1.13708,0
3.49188,0.1436,0
0.87324,0.76899,0
1.12766,0.0963,0
2.99026,-0.08572,0
1.11329,-0.87989,0
1.32743,-0.75305,0
4.35521,1.15144,0
1.17834,0.30099,0
1.88447,-1.23303,0
4.4639,-0.13988,0
0.99217,-0.83822,0
4.28676,-0.28534,0
3.55312,-0.96034,0
4.49291,1.137,0
3.18305,-0.43637,0
2.98519,-0.06224,0
2.30567,-0.54974,0
4.40409,-0.27687,0
3.55771,-0.611,0
2.70946,0.92099,0
2.29402,0.46502,0
4.3616,-0.96669,0
2.96317,0.58434,0
3.61101,1.16026,0
1.45508,-0.86086,0
2.07548,0.94551,0
4.03095,0.61203,0
3.98731,0.53378,0
3.69393,0.31218,0
2.15305,-0.49234,0
0.60829,-0.40732,0
