"Points:0","Points:1","Points:2"
2.9028,-1.85819,0
2.89257,-1.93793,0
3.13994,-1.90636,0
2.25858,-3.54969,0
5.45833,-4.76995,0
2.13124,-4.02298,0
2.49083,-2.01731,0
2.59372,-1.88177,0
3.13484,-1.88715,0
2.88578,-1.9866,0
2.27075,-3.17241,0
2.50291,-1.85911,0
5.58957,-4.65089,0
2.57531,-1.81474,0
2.75562,-1.94689,0
5.67307,-4.80758,0
2.77965,-1.97855,0
2.24934,-3.36306,0
3.33741,-1.98983,0
3.40954,-2.01129,0
2.73132,-1.9608,0
2.31235,-3.55235,0
2.32322,-4.04653,0
2.96333,-1.92789,0
3.16103,-1.90272,0
2.58462,-2.01955,0
3.35382,-1.95063,0
2.99115,-1.89102,0
3.2815,-1.958,0
2.97587,-2.02821,0
2.79595,-1.99421,0
2.60834,-1.91118,0
3.21168,-1.93085,0
2.90139,-1.90957,0
2.86806,-1.96631,0
3.16004,-1.90033,0
2.57585,-1.97575,0
2.95614,-1.98775,0
2.67257,-2.0255,0
2.17116,-3.90779,0
5.51582,-4.73528,0
2.16456,-3.92019,0
3.04664,-1.98987,0
3.0804,-1.88063,0
5.59997,-4.76904,0
2.2478,-3.94828,0
2.93314,-2.01217,0
2.73036,-1.82271,0
5.59563,-4.68221,0
5.90345,-4.84589,0
2.1723,-4.2116,0
5.6927,-4.80212,0
3.11204,-1.97598,0
2.13481,-4.23816,0
2.14834,-3.91717,0
2.20187,-3.92163,0
2.30462,-3.34776,0
2.19674,-3.86283,0
2.74491,-1.86082,0
2.71191,-1.91692,0
3.05057,-1.86232,0
2.23016,-4.17935,0
2.6668,-1.84164,0
2.97476,-1.95957,0
2.31245,-3.5726,0
2.2891,-3.3771,0
2.8059,-1.85974,0
5.5653,-4.71601,0
2.11901,-4.18736,0
2.27393,-3.56144,0
5.93877,-4.80324,0
2.27849,-3.96422,0
2.66815,-1.89241,0
3.28427,-1.94404,0
3.36139,-1.9829,0
5.64715,-4.64532,0
2.14192,-4.09922,0
2.19546,-4.06328,0
2.5705,-1.95103,0
2.51729,-2.00178,0
2.76947,-1.87264,0
2.82411,-1.93857,0
5.99001,-4.85945,0
3.2111,-1.88986,0
2.13256,-4.05632,0
2.2347,-3.50609,0
2.27382,-4.01767,0
2.32105,-3.5158,0
2.84015,-1.89268,0
2.18944,-4.12646,0
2.53534,-2.00063,0
2.23868,-3.58015,0
5.54307,-4.76413,0
3.05362,-2.00568,0
2.25349,-4.01487,0
2.29313,-3.2418,0
2.25304,-3.34095,0
2.15902,-3.96936,0
5.64088,-4.79451,0
5.55884,-4.65753,0
3.1584,-2.01547,0
2.09861,-4.21801,0
3.15099,-1.90577,0
2.63453,-1.81156,0
3.00798,-1.90616,0
3.31935,-1.95516,0
3.15156,-1.97239,0
5.58911,-4.71243,0
3.107,-1.95377,0
2.25579,-3.89728,0
2.69508,-1.97706,0
2.78455,-1.88009,0
2.52105,-2.00809,0
3.38178,-1.93388,0
2.92728,-1.87981,0
2.25759,-3.93022,0
2.15269,-4.23055,0
3.12251,-1.88831,0
2.28059,-3.27055,0
5.59612,-4.68799,0
2.19278,-3.91928,0
2.49835,-1.95394,0
2.85279,-1.83992,0
2.674,-1.90651,0
2.24746,-4.17371,0
5.59865,-4.69525,0
2.22051,-4.23651,0
3.25255,-2.00296,0
2.13918,-4.22652,0
5.53904,-4.73729,0
2.68483,-1.90325,0
2.2768,-3.59014,0
2.57579,-1.86173,0
2.14557,-4.22848,0
5.53987,-4.73762,0
2.10648,-4.1709,0
2.16421,-3.80227,0
2.23955,-3.61218,0
2.75695,-1.83852,0
3.16001,-2.00201,0
2.30899,-3.57288,0
3.1041,-1.99209,0
3.20107,-2.00799,0
2.19784,-4.24422,0
5.66414,-4.71855,0
2.75409,-1.81429,0
2.17115,-4.13306,0
2.22292,-3.87465,0
2.31222,-4.02025,0
2.20325,-3.82069,0
2.78317,-1.9227,0
2.53603,-2.00614,0
2.21776,-3.46117,0
2.70722,-1.93265,0
2.25659,-3.56327,0
3.08379,-1.95791,0
2.72139,-2.00642,0
2.86045,-1.93097,0
2.69954,-1.99768,0
2.09861,-4.22778,0
2.65094,-2.00567,0
2.21657,-4.03436,0
2.93054,-1.95431,0
2.76919,-1.95949,0
2.52771,-1.87474,0
2.68968,-2.00388,0
2.79951,-1.84863,0
2.5366,-1.98319,0
3.1651,-1.99593,0
2.27269,-3.17047,0
2.18637,-3.9701,0
2.53905,-1.80133,0
3.06122,-1.90103,0
2.32088,-3.58068,0
2.83163,-1.91109,0
2.58581,-1.8581,0
3.24792,-1.98436,0
2.26063,-3.97223,0
3.34923,-1.91847,0
2.95787,-1.95645,0
2.68161,-2.01628,0
3.23809,-2.01582,0
5.56293,-4.80022,0
2.22701,-4.09552,0
2.24336,-4.13588,0
2.72778,-1.84837,0
5.64439,-4.77639,0
3.24556,-1.91505,0
2.25223,-3.97352,0
2.29734,-3.37984,0
2.6706,-1.98483,0
2.31604,-4.11198,0
2.28558,-4.0961,0
2.96726,-1.85124,0
2.3088,-3.49839,0
2.5332,-1.9215,0
3.40877,-1.93572,0
2.99651,-1.98045,0
2.29569,-3.98539,0
2.79603,-1.94452,0
2.7899,-1.97091,0
2.68014,-1.81126,0
5.60046,-4.7271,0
2.94603,-1.90278,0
2.53751,-1.92223,0
2.13555,-4.05141,0
2.17797,-3.85469,0
5.87396,-4.84546,0
2.22117,-4.24717,0
2.7464,-1.98182,0
5.50853,-4.7274,0
3.1196,-1.88758,0
2.30194,-3.50472,0
5.67183,-4.68649,0
2.25009,-3.61656,0
2.73971,-1.86416,0
2.21363,-4.18728,0
3.13555,-1.88629,0
5.57701,-4.66688,0
2.61908,-1.82043,0
2.23726,-4.21474,0
2.74428,-1.98027,0
2.25046,-4.13673,0
2.94104,-1.90599,0
2.48358,-2.00488,0
2.31517,-3.99173,0
2.54271,-1.7988,0
2.26837,-3.44512,0
5.96363,-4.82954,0
2.88596,-1.98239,0
5.55311,-4.79784,0
2.14135,-4.01779,0
2.9323,-1.89835,0
2.231,-4.01442,0
2.59016,-2.00326,0
3.37942,-1.96331,0
2.24859,-3.98792,0
2.30877,-3.23133,0
2.28703,-4.13861,0
2.71589,-1.8719,0
3.37776,-1.97895,0
3.21745,-2.00085,0
2.57807,-1.9732,0
5.89538,-4.845,0
2.27051,-3.15552,0
2.79562,-1.90398,0
3.32441,-2.00277,0
2.30715,-3.24341,0
5.81632,-4.82745,0
2.2656,-3.28559,0
2.54121,-1.82565,0
3.42277,-1.92931,0
2.80989,-1.83931,0
3.22265,-1.98487,0
3.39051,-1.9645,0
2.67534,-1.86547,0
3.25162,-1.91324,0
2.61315,-1.8802,0
2.14224,-4.01162,0
2.30705,-4.22492,0
5.65945,-4.69542,0
2.32426,-3.53467,0
2.28161,-3.47314,0
2.54809,-2.00204,0
2.73331,-2.03131,0
2.21408,-4.05691,0
2.47322,-1.92658,0
2.31711,-3.93758,0
2.29659,-3.56638,0
2.58052,-1.7908,0
2.99225,-1.93759,0
2.27027,-3.61718,0
5.67156,-4.74815,0
2.50945,-1.77774,0
