"Points:0","Points:1","Points:2"
4.01543,-0.03517,2e-05
3.76791,-0.0001,0.0007
3.53423,0.08875,1e-05
3.29173,0.02807,0.00373
3.07334,-0.09355,3e-05
2.82538,-0.12546,0.00016
2.59075,-0.03918,0.00214
2.35246,0.03642,0.00341
2.10557,0.07562,5e-05
1.85894,0.11632,0.00368
1.60894,0.11623,0.00253
1.35898,0.11234,1e-05
1.11655,0.05131,0
