"Points:0","Points:1","Points:2"
1.0719,-15.4657,0
1.12512,-15.7778,0
0.83457,-15.5967,0
2.77231,-15.8915,0
1.24231,-15.6804,0
1.05794,-15.6027,0
3.00884,-15.9227,0
1.22033,-15.6817,0
0.90347,-15.4759,0
0.97201,-15.5928,0
3.25619,-15.7488,0
0.98981,-15.5011,0
3.19728,-15.7497,0
3.14106,-15.9005,0
2.78243,-15.9076,0
2.78036,-15.8742,0
0.83645,-15.5554,0
0.79369,-15.7017,0
0.88046,-15.692,0
1.1891,-15.7318,0
1.21093,-15.7801,0
1.11212,-15.6711,0
1.21898,-15.7404,0
1.09562,-15.7375,0
1.10532,-15.7107,0
0.93291,-15.5405,0
1.25259,-15.756,0
1.0924,-15.6321,0
3.22421,-15.9808,0
3.11653,-15.8508,0
1.03939,-15.7444,0
0.83937,-15.5525,0
0.91604,-15.5114,0
2.94215,-15.9326,0
2.79263,-15.9288,0
1.01843,-15.6185,0
0.88377,-15.6904,0
3.22579,-15.6471,0
1.03324,-15.5744,0
0.98566,-15.6981,0
3.10355,-15.8779,0
0.86366,-15.602,0
3.18857,-15.6118,0
0.8985,-15.7494,0
2.66842,-15.9113,0
3.09924,-15.7942,0
3.19165,-15.6912,0
0.80479,-15.6461,0
3.14839,-15.8232,0
3.19959,-15.9636,0
1.02512,-15.6864,0
1.15721,-15.5092,0
1.08986,-15.708,0
2.96938,-15.9378,0
1.31236,-15.7921,0
2.96319,-15.8804,0
2.61226,-15.9327,0
1.11208,-15.7313,0
2.94708,-15.858,0
0.79078,-15.5172,0
3.195,-15.9356,0
0.95167,-15.7033,0
1.31379,-15.7751,0
0.9688,-15.432,0
0.9772,-15.7107,0
3.12287,-15.9638,0
0.85452,-15.59,0
2.71978,-15.8698,0
0.88972,-15.6159,0
0.99677,-15.666,0
3.15172,-15.8885,0
0.93716,-15.5432,0
0.91924,-15.7416,0
1.02943,-15.4497,0
0.94246,-15.6778,0
3.10673,-15.8749,0
1.25781,-15.6604,0
1.11517,-15.6054,0
0.94682,-15.4976,0
1.25584,-15.7067,0
3.194,-15.9336,0
0.8467,-15.4591,0
0.83041,-15.5061,0
3.0656,-15.9236,0
3.18581,-15.8251,0
3.09106,-16.006,0
2.98689,-15.9669,0
0.87273,-15.4423,0
3.17756,-15.6157,0
1.09671,-15.719,0
1.26853,-15.637,0
2.91346,-15.9762,0
1.07153,-15.7765,0
0.85798,-15.5813,0
2.61846,-15.9523,0
2.9195,-15.9339,0
1.16382,-15.6761,0
1.28172,-15.7036,0
2.78697,-15.9725,0
3.12023,-15.7433,0
2.84726,-15.9474,0
3.11777,-15.8701,0
2.72498,-15.9273,0
1.01328,-15.635,0
3.11782,-15.7247,0
