"Points:0","Points:1","Points:2"
5.03047,-10.1431,0
4.74173,-11.0314,0
1.30991,-10.3933,0
5.34528,-10.3202,0
1.15035,-10.6099,0
4.74227,-11.0294,0
5.0005,-10.6216,0
4.96918,-10.36,0
4.75663,-10.8985,0
5.02737,-10.5662,0
5.35748,-10.2255,0
1.13549,-10.5852,0
5.18963,-10.5115,0
4.66568,-10.97,0
2.31259,-12.58,0
4.81722,-10.4399,0
5.03794,-10.173,0
2.25436,-12.5819,0
1.13682,-10.592,0
5.22049,-10.6052,0
2.11436,-12.4616,0
5.33824,-10.6061,0
5.47379,-10.5448,0
5.18187,-10.1948,0
5.21977,-10.3192,0
4.79515,-10.6924,0
1.05961,-10.7435,0
4.77045,-10.8284,0
4.86489,-10.5098,0
1.17145,-10.923,0
4.64072,-10.9683,0
4.96074,-10.4847,0
0.92877,-10.6389,0
4.98875,-10.1869,0
4.68208,-10.7827,0
2.26554,-12.6685,0
1.05454,-10.8165,0
5.47206,-10.4202,0
4.92621,-10.7526,0
0.88459,-10.636,0
5.21492,-10.5441,0
4.7194,-10.5646,0
4.87635,-10.92,0
2.03917,-12.4164,0
5.32809,-10.5829,0
5.04948,-10.1959,0
5.08805,-10.455,0
5.01633,-10.1988,0
4.87719,-10.7618,0
5.22807,-10.2221,0
5.31883,-10.2162,0
1.15577,-11.0186,0
4.74948,-11.0381,0
5.23328,-10.125,0
5.27315,-10.4034,0
2.21293,-12.5704,0
5.07741,-10.4956,0
5.33499,-10.354,0
4.77729,-10.7715,0
5.00369,-10.9047,0
5.39492,-10.3473,0
1.07048,-10.8419,0
4.84098,-10.6875,0
4.70448,-10.7442,0
0.93671,-10.6748,0
1.20041,-10.8221,0
1.26854,-10.3775,0
5.04646,-10.3203,0
2.05721,-12.4539,0
5.07478,-10.4262,0
4.57785,-10.8184,0
5.08144,-10.4373,0
4.69575,-10.8248,0
1.12415,-10.675,0
1.34447,-10.3436,0
1.34584,-10.4132,0
1.13295,-10.6023,0
