Ts,x,y,life
68,3.13868,0.10934,1
68,2.95951,-0.03638,1
68,1.51090,-0.04031,1
69,2.64069,-0.08708,1
69,1.90330,0.11571,1
69,2.26547,0.02259,1
69,3.96086,-0.01832,2
69,1.38390,-0.15276,1
69,2.05482,0.10503,2
69,2.97229,-0.05048,3
69,1.96068,0.10109,1
69,2.47034,-0.06131,1
70,3.37033,0.08848,1
70,1.56429,0.04031,1
70,1.43830,-0.11642,1
70,3.18377,0.14771,5
70,2.60397,-0.08602,1
70,2.96676,-0.05306,1
71,3.80288,-0.10451,2
71,3.25288,0.13573,1
71,1.63174,0.04310,1
71,3.32305,0.09940,2
72,2.89586,-0.07648,1
72,3.25014,0.10817,2
73,3.22363,0.11792,3
73,4.01445,0.01832,1
74,3.74804,-0.10339,1
76,2.83534,-0.17719,2
76,2.09123,0.12424,1
76,2.51050,-0.19025,5
76,2.06108,0.13383,1
76,3.71611,-0.09632,2
76,1.67889,0.08106,1
76,3.40300,0.05352,1
77,2.02681,0.14387,1
77,1.81481,0.13277,1
77,2.80818,-0.20590,1
77,2.74118,-0.21779,2
77,3.30003,0.08614,2
78,3.63658,-0.09741,1
78,2.13584,0.12288,1
78,2.03270,0.13761,2
78,2.44666,-0.15045,1
79,2.84637,-0.15779,2
79,2.55340,-0.22766,3
80,2.98996,-0.07991,3
80,2.81277,-0.18185,1
80,3.50768,-0.00288,1
80,2.72816,-0.20420,2
80,1.54675,0.11845,1
80,1.50538,0.09583,1
81,4.01174,-0.06793,1
81,3.74308,-0.09100,2
81,2.52847,-0.20499,3
81,1.87017,0.14953,1
81,2.87682,-0.13853,1
81,3.32491,0.09815,1
81,3.31401,0.11739,1
81,3.45360,0.09138,3
81,3.46123,0.06430,4
82,3.96081,-0.05965,2
82,2.42731,-0.15464,1
82,1.95649,0.13979,2
82,2.79586,-0.19293,1
82,2.59357,-0.23604,2
82,2.99355,-0.08205,2
82,2.21179,0.09216,1
83,1.98716,0.16339,1
83,2.71274,-0.22344,3
83,2.71690,-0.22831,4
83,2.30196,-0.03039,1
83,2.91535,-0.11323,2
83,2.38336,-0.08056,1
83,3.60166,-0.07363,2
84,1.69381,0.16637,1
84,2.97382,-0.07515,1
84,1.63404,0.15259,1
84,2.09678,0.12017,1
84,3.36475,0.09933,1
84,3.84772,-0.12972,1
85,4.08681,-0.00841,1
85,3.95839,-0.06218,1
86,2.36781,-0.08965,1
86,2.69972,-0.21577,1
86,2.58399,-0.26594,1
86,2.44464,-0.15800,1
86,2.05750,0.15435,1
87,3.91448,-0.13344,1
87,4.02493,-0.07146,1
88,2.80131,-0.14036,1
88,2.17051,0.05986,1
88,3.34085,0.09953,1
89,1.75293,0.22207,1
90,4.04921,-0.06805,1
90,3.44773,0.09851,2
90,4.00794,-0.14062,1
91,4.10715,-0.03231,3
91,3.79565,-0.17842,1
91,3.04868,-0.04218,2
92,3.31287,0.10765,1
92,2.53368,-0.17651,5
92,2.97383,-0.10915,1
93,3.43429,0.10885,1
93,3.36061,0.12195,4
93,3.80998,-0.21611,1
93,2.65861,-0.19755,1
93,3.50575,0.04369,2
93,3.89533,-0.17687,5
94,3.35482,0.15515,1
94,3.78773,-0.22342,2
95,3.50267,0.04834,1
96,3.87367,-0.19000,2
96,4.07291,-0.09577,2
97,3.45616,0.13845,1
97,3.64200,-0.14973,1
97,3.70468,-0.19001,2
97,3.81685,-0.20491,4
98,3.32040,0.16881,1
98,4.08613,-0.07796,5
98,1.98879,-0.12944,2
98,3.65027,-0.14662,1
98,4.01890,-0.12148,1
98,2.40487,-0.21042,2
98,2.40199,-0.20857,2
98,4.07260,-0.08862,4
98,3.59028,-0.09440,1
99,1.72242,-0.16382,1
99,4.04990,-0.09244,1
99,4.15723,-0.02202,2
99,1.87260,-0.12895,1
99,4.06868,-0.10330,2
99,2.76149,-0.25240,2
99,2.24499,-0.14800,3
99,3.12806,0.09356,1
100,2.07391,-0.10752,1
100,2.21195,-0.12814,1
101,2.92994,-0.16308,2
101,2.14917,-0.11920,4
101,3.50007,0.03021,1
101,3.43855,0.14995,3
101,2.12101,-0.13458,1
101,4.07793,-0.06488,3
101,2.87087,-0.22635,1
102,3.64992,-0.16172,1
102,3.54821,-0.08038,1
102,1.81774,-0.11733,2
102,1.94354,-0.10159,1
102,2.78880,-0.22933,3
103,2.07393,-0.11477,2
103,3.64341,-0.17137,3
103,2.57572,-0.22320,2
103,1.81973,-0.12477,1
103,1.82353,-0.14045,1
103,1.86098,-0.12255,1
104,2.98220,-0.10170,2
104,3.67830,-0.18951,1
104,2.07369,-0.11068,1
104,3.81283,-0.20040,1
104,4.07992,-0.07940,1
104,2.52901,-0.20999,3
104,2.71910,-0.22027,2
105,1.83658,-0.13514,1
105,3.64732,-0.17626,2
105,1.71027,-0.13669,2
105,1.79739,-0.14244,2
105,3.99091,-0.15023,3
106,4.02986,-0.12095,3
106,2.74435,-0.22378,2
106,3.30725,0.20255,3
106,2.98023,-0.13111,2
106,2.24363,-0.16711,1
107,2.87052,-0.18455,1
107,3.48537,-0.03783,1
107,3.03998,-0.05055,1
107,3.53600,-0.13591,3
107,2.40895,-0.19535,1
108,2.71172,-0.23657,1
108,3.36383,0.16289,1
108,2.06811,-0.15992,1
108,3.56395,-0.14202,1
108,3.80840,-0.21686,1
109,2.03563,-0.15763,1
109,4.09304,-0.06222,2
109,1.98710,-0.14663,1
109,1.97422,-0.14721,1
109,4.03054,-0.11963,4
110,3.52926,-0.12979,1
110,2.96496,-0.12315,1
110,3.16909,0.16365,1
110,3.75384,-0.23240,1
110,3.61518,-0.14942,2
111,3.34118,0.16608,1
111,3.00028,-0.12172,1
111,3.51333,-0.08619,2
112,3.68050,-0.19560,1
112,3.55214,-0.14267,1
112,3.35169,0.17695,3
112,3.63077,-0.16240,1
112,2.31424,-0.20734,1
113,3.25459,0.24535,3
113,4.00476,-0.16602,2
113,2.30993,-0.20744,1
113,3.47238,0.02035,1
114,3.77056,-0.27856,3
114,3.99351,-0.17332,2
114,3.55626,-0.12231,1
114,3.35056,0.16144,3
114,3.34370,0.14790,2
114,4.04434,-0.13191,1
114,2.70798,-0.22721,2
114,2.61412,-0.24439,1
115,3.72913,-0.23235,1
115,2.08366,-0.18774,1
115,3.14704,0.19991,2
115,4.15170,0.01236,1
115,4.07480,-0.10263,2
115,3.41395,0.08640,1
116,1.79825,-0.21113,1
116,3.65360,-0.17476,1
116,1.81122,-0.20941,2
116,3.30390,0.19398,1
116,3.76976,-0.25747,2
116,3.94815,-0.21663,1
116,3.53724,-0.10021,1
116,3.97732,-0.18860,1
116,1.91268,-0.18862,2
117,2.90019,-0.14845,5
117,2.41232,-0.24894,5
117,2.01547,-0.17888,1
117,2.36495,-0.23550,1
117,3.58520,-0.16062,1
118,3.80128,-0.28995,4
118,3.59901,-0.14036,1
118,3.01179,-0.08960,1
118,3.98894,-0.18611,2
119,3.20045,0.18596,3
119,2.49563,-0.23701,1
119,2.33936,-0.21820,1
119,3.97030,-0.19850,2
119,3.22467,0.20497,2
119,3.07768,0.13957,1
119,2.99363,-0.11207,1
120,2.70210,-0.23742,1
120,2.14858,-0.20801,1
120,3.00103,-0.10609,2
120,3.90731,-0.23849,1
120,2.29474,-0.21945,2
120,2.39109,-0.22721,1
121,1.86121,-0.20540,1
121,3.65087,-0.26574,1
121,3.66544,-0.25439,3
121,2.22224,-0.22106,1
122,3.31022,0.19629,1
122,4.09967,-0.10567,1
123,2.95882,-0.12236,1
123,3.89368,-0.25447,4
123,4.15626,-0.07166,2
123,2.50823,-0.22105,2
123,3.88183,-0.24617,1
123,2.13071,-0.22032,2
123,3.58636,-0.24260,2
124,2.91311,-0.12083,2
124,3.45255,-0.10464,2
124,2.81819,-0.17369,1
125,4.15473,-0.05029,1
125,2.28559,-0.21956,1
126,2.45017,-0.19111,1
126,4.12227,-0.10881,2
126,3.42051,0.06065,1
126,3.77595,-0.28683,2
126,3.47314,-0.13811,1
126,4.03697,-0.16113,2
126,3.44663,0.08510,1
126,3.54619,-0.20198,1
126,3.57144,-0.23096,2
127,3.45126,0.09171,2
127,3.46436,0.17067,1
128,3.91929,-0.24904,2
128,3.40197,-0.10168,4
128,3.86369,-0.27945,2
128,3.68521,-0.25446,1
128,3.53156,-0.21248,2
129,4.10243,-0.15175,2
129,3.54521,-0.20657,2
130,4.03015,-0.20733,1
130,2.65354,-0.19431,1
130,2.84631,-0.01928,1
130,1.94512,-0.24445,1
130,3.74251,-0.26107,1
131,4.15447,-0.07929,1
131,3.48201,-0.13833,1
132,3.85788,-0.26456,1
132,3.92891,-0.26049,1
132,3.49875,-0.14546,2
133,4.13262,-0.13624,1
133,3.60127,-0.24869,2
133,3.57863,-0.24798,1
133,4.08344,-0.19811,1
133,2.64695,-0.15612,2
133,3.50962,0.09091,1
133,3.46873,0.16972,1
134,3.88381,-0.25142,1
134,3.78843,-0.25898,1
134,3.27340,0.23857,1
134,4.21823,0.01103,3
135,3.09186,0.17370,1
135,3.16457,0.21094,1
135,3.56244,-0.24001,1
135,3.42515,-0.05507,1
135,3.41814,-0.10923,2
135,3.34609,0.23637,1
135,4.09824,-0.15299,1
135,2.45792,-0.23725,1
136,3.82508,-0.25766,1
136,2.54696,-0.17521,1
136,3.43335,-0.03942,1
136,2.57718,-0.15580,3
136,2.61734,-0.13529,2
136,3.21212,0.20971,1
136,4.02312,-0.18821,1
136,2.12104,-0.29151,1
137,3.79074,-0.25320,1
137,2.58710,-0.14257,1
137,3.36141,0.21902,1
138,3.85791,-0.25596,2
138,4.30728,-0.05835,1
138,4.23206,-0.08579,1
138,3.34766,0.24568,1
138,3.01083,0.17396,3
138,3.21406,0.24102,1
139,2.95446,0.15933,1
139,3.44416,-0.17383,1
139,3.38900,0.21344,3
139,4.19655,-0.11216,1
139,3.82785,-0.24319,1
139,3.41813,-0.17028,3
139,4.14342,-0.13632,2
139,2.95986,0.15602,1
139,4.23523,-0.11043,2
139,3.78810,-0.26180,1
140,2.26100,-0.31666,1
140,2.68633,-0.12764,2
140,4.07186,-0.16599,1
140,3.57694,-0.22980,1
140,3.29063,0.26137,1
141,2.56878,-0.17340,5
141,2.23774,-0.34170,1
141,3.17850,0.23418,3
142,2.55738,-0.18274,2
142,3.51058,-0.22162,1
142,3.43059,0.14916,1
142,3.29640,0.26109,1
142,4.27547,-0.08762,1
142,4.26058,-0.10498,1
143,3.31831,0.25496,1
143,2.28473,-0.32793,1
143,2.33128,-0.29926,1
143,3.25702,0.23525,1
144,2.47325,-0.23368,2
144,3.41077,-0.21919,1
144,2.71406,-0.10973,1
145,3.41423,-0.12494,1
145,2.53289,-0.20763,2
145,2.75799,-0.05450,1
145,3.77222,-0.29179,1
146,3.41329,-0.13382,2
146,3.48685,-0.27028,2
146,3.04659,0.20800,1
146,2.80248,0.02856,1
146,3.81618,-0.29296,1
146,3.23712,0.24840,1
146,3.06571,0.21369,1
147,3.74933,-0.32241,1
147,4.03490,-0.24892,1
147,3.41990,-0.18401,1
147,3.44640,-0.24119,1
147,3.17314,0.25045,1
147,2.32655,-0.27876,1
147,3.94471,-0.27436,1
148,2.39947,-0.23942,1
148,4.08370,-0.22587,1
148,4.04763,-0.25361,3
148,4.02412,-0.23892,3
148,3.89959,-0.27970,1
148,3.03039,0.21345,2
148,3.03489,0.19905,1
149,3.92190,-0.28115,4
149,3.93128,-0.26847,4
149,2.90966,0.12174,1
149,3.96266,-0.26918,2
149,3.36674,-0.07227,2
149,3.37902,-0.12285,1
149,3.12614,0.25204,2
150,3.52498,-0.28208,2
150,3.94712,-0.25955,2
150,3.32446,0.22487,1
150,3.68995,-0.30917,1
150,2.99450,0.16845,1
151,4.28098,-0.12081,3
151,4.02404,-0.25899,4
151,3.05188,0.22738,1
152,4.32002,-0.10773,2
152,3.99845,-0.24907,2
152,4.35164,-0.08047,2
153,3.71026,-0.32352,1
153,3.41175,-0.24521,3
153,2.56428,-0.17599,1
154,4.16184,-0.23055,3
154,3.52453,-0.29370,1
155,4.12767,-0.21243,1
155,3.10806,0.24597,2
155,2.96107,0.21922,2
156,2.43616,-0.27148,1
156,2.52934,-0.16471,1
156,2.37084,-0.32752,1
156,2.85500,0.12285,3
156,3.17026,0.24880,3
156,3.50651,-0.29629,1
156,2.24676,-0.40983,1
157,3.46748,-0.28575,1
157,2.81792,0.11199,1
157,4.35386,-0.04589,1
157,4.13015,-0.24605,1
157,2.48844,-0.25528,1
157,2.42599,-0.29336,1
158,4.11640,-0.24772,1
158,2.92530,0.19095,1
158,4.01720,-0.26494,2
158,3.24568,0.19409,3
158,3.77665,-0.32631,1
158,2.78835,0.07850,1
158,3.54893,-0.28596,1
159,2.56140,-0.17234,1
159,3.33965,0.10796,1
159,3.48751,-0.29723,2
160,2.57144,-0.19029,1
160,3.71161,-0.34537,1
160,3.95755,-0.27025,1
160,3.96500,-0.26316,2
160,3.72578,-0.34130,1
160,4.21798,-0.20465,2
160,2.70447,0.00509,1
161,3.85131,-0.31980,1
161,3.00895,0.22532,1
161,2.27316,-0.44187,2
161,4.36215,-0.05334,4
161,2.98321,0.18833,2
161,2.89966,0.14358,1
161,4.03886,-0.24454,2
161,3.83956,-0.32022,3
162,4.30993,-0.08890,3
162,4.18654,-0.25030,2
162,3.41928,-0.31224,1
162,4.33207,-0.05359,4
162,2.35282,-0.37683,1
162,3.63015,-0.32725,2
163,3.61918,-0.34098,1
163,3.62514,-0.33205,1
163,4.25871,-0.15863,6
163,3.24179,-0.22286,1
163,3.22701,-0.21557,1
163,4.02700,-0.25727,2
164,2.77556,0.04288,1
164,3.84085,-0.30369,1
164,3.23361,-0.25544,1
164,3.66860,-0.34417,3
164,3.36651,-0.28351,1
165,4.31169,-0.08094,4
165,3.66066,-0.33244,1
165,3.02136,0.21717,3
165,3.30613,-0.28321,2
165,3.49327,-0.31763,1
165,3.44079,-0.29890,1
165,2.38645,-0.34265,1
166,4.33532,-0.04095,2
166,4.22868,-0.21475,1
166,3.27091,0.11464,1
166,3.24814,-0.26300,1
166,2.65423,-0.08128,1
166,2.89135,0.12016,1
167,3.84928,-0.32092,1
167,4.18252,-0.23091,3
167,4.34586,-0.04280,2
167,3.25649,-0.21570,1
167,3.26094,0.14379,1
167,3.24895,-0.17387,1
168,4.23673,-0.19136,2
169,3.97534,-0.28016,1
169,3.82369,-0.32657,1
171,3.56704,-0.33178,1
171,3.24101,-0.31101,1
172,3.20237,-0.13926,2
172,3.37083,-0.32635,1
173,2.97275,0.27281,1
174,3.08953,0.29408,2
174,3.20997,-0.15185,1
174,4.29575,-0.16589,1
174,3.17064,-0.09180,1
175,3.23004,-0.02472,2
175,2.99571,0.30998,1
176,3.88327,-0.35400,1
176,3.34558,-0.32752,1
176,3.21660,0.23351,1
177,3.14200,0.29212,1
177,3.76910,-0.36888,1
177,4.35585,-0.16874,4
177,2.82375,0.21161,1
177,3.25899,0.15938,1
177,4.08000,-0.29705,4
177,2.65177,0.03996,1
177,3.47115,-0.36396,1
177,2.65329,-0.02646,1
178,2.66215,-0.00052,1
178,3.24571,-0.22691,1
178,2.87600,0.26326,4
178,2.88981,0.28524,1
179,4.20782,-0.21971,4
180,3.45199,-0.37050,2
180,2.88408,0.27540,1
180,3.83341,-0.37715,2
180,3.75043,-0.38013,2
181,3.64561,-0.37163,2
181,3.98132,-0.36379,3
181,3.42697,-0.39938,5
181,3.57862,-0.36934,2
181,4.15165,-0.26686,2
182,4.11638,-0.31958,1
182,3.21684,-0.29783,1
182,4.33456,-0.16105,2
182,2.86688,0.25642,2
182,3.78391,-0.39685,1
182,3.50118,-0.37244,1
183,3.18704,-0.27783,1
183,4.42141,-0.17222,3
183,4.45385,-0.16624,6
183,3.17052,-0.27786,1
183,2.90631,0.28426,2
183,3.36779,-0.40750,1
184,3.56901,-0.38357,2
184,3.17488,-0.29900,3
184,2.77280,0.24885,3
184,3.21294,-0.31716,4
184,3.76809,-0.37717,1
184,3.90249,-0.38630,2
184,3.23542,-0.32554,2
184,2.71153,0.05909,2
184,4.19286,-0.25737,1
185,4.48259,-0.19187,3
185,3.64701,-0.36348,1
186,3.15927,-0.09571,1
186,3.36816,-0.38827,2
186,3.25498,-0.34103,2
186,4.14194,-0.30329,1
186,4.13397,-0.31288,1
186,2.94797,0.27397,2
186,3.89155,-0.38658,2
186,3.14389,-0.03806,2
186,2.69300,0.03349,2
187,3.12936,-0.17087,1
