2.457931,0.007841,20
1.2173,-0.002701,24
1.639541,0.013112,22
2.83822,0.001483,9
0.103376,-0.005122,18
0.394765,0.009443,16
1.759527,-0.002824,35
1.704437,-0.010792,5
2.994178,0.008163,24
2.620673,0.006193,31
1.264054,-0.000663,12
2.416781,-0.009555,23
1.435863,-0.002739,11
1.848871,0.011124,23
1.358747,-0.001482,7
1.078217,-0.012143,5
0.651223,-0.004209,3
1.941316,0.012162,26
0.265741,0.026068,1
1.597488,0.004766,29
1.237824,0.014672,23
0.240775,-0.012049,29
1.2747,0.019413,34
1.142873,-0.002712,17
0.622232,0.030196,8
1.197775,0.007153,13
2.748557,-3e-06,8
1.053975,-0.010946,4
2.190278,-0.006426,32
2.445917,-0.000607,29
0.792492,0.026684,12
1.074242,0.008952,12
2.838418,0.006004,23
1.47442,-0.00109,30
0.482322,0.008182,59
1.974489,0.004847,29
0.98345,-0.01745,18
2.451988,-0.010074,11
0.992014,0.005583,19
2.695563,0.01608,7
1.575395,-0.005454,17
0.696955,0.028953,3
1.466055,-0.01192,19
0.788174,0.008163,51
0.818412,0.008736,21
1.604897,-0.002335,29
2.74447,-0.003998,10
2.745231,-0.014144,14
0.963726,0.002157,47
2.5474,-0.024538,58
1.062577,-0.002479,28
1.434513,0.021098,10
1.238873,0.016006,1
1.624192,0.010246,10
0.316385,0.018839,27
0.895481,-0.012754,26
2.525105,-0.033157,25
1.941316,0.012162,39
0.402732,-0.005586,38
1.466795,-0.028731,33
2.462769,-0.042412,46
1.412625,-0.023329,4
2.762675,-0.007042,35
1.516613,-0.03824,60
0.907121,0.001439,11
1.436982,-0.023288,26
1.540769,-0.032109,38
0.481606,0.018777,39
2.17424,0.002502,16
1.015242,0.000114,27
2.658,-0.027259,19
0.74044,0.044157,16
1.030926,0.004522,17
2.408499,-0.024673,28
2.587556,-0.028141,41
1.828658,0.010289,21
1.266876,-0.034471,16
2.623948,-0.045526,4
1.353791,-0.026044,35
2.390791,-0.04797,7
