"Points:0","Points:1","Points:2"
3.99379,-0.06404,0
3.75171,-0.00162,5e-05
3.50181,-0.00865,1e-05
3.25187,-0.0034,1e-05
3.00203,-0.01256,1e-05
2.75225,-0.00208,0.00075
2.50344,0.02228,0.00136
2.2559,-0.01246,0.00536
2.00606,-0.01941,0
1.75618,-0.01165,0.00017
1.50624,-0.00636,0.00117
1.27281,0.08306,0.00497
1.03341,0.15494,0
