"Points:0","Points:1","Points:2"
3.04362,-0.0131,0
1.81358,-0.00949,0
1.79134,-0.00733,0
2.43124,-0.00145,0
2.5935,0.00728,0
3.23924,-0.00418,0
2.84653,-0.00448,0
1.54836,-0.00707,0
2.04632,-0.02928,0
3.80086,0.00344,0
1.79074,-0.01179,0
1.40906,-0.02276,0
1.55635,-0.01112,0
1.39738,-0.01098,0
3.13654,-0.00518,0
1.85471,-0.01884,0
1.93584,-0.02819,0
3.67768,-0.00931,0
2.3735,0.00486,0
2.51044,0.0156,0
3.77863,-0.00306,0
3.36153,-0.00881,0
1.94012,-0.01613,0
3.93478,0.01104,0
3.38949,-0.0018,0
3.12292,-0.00325,0
2.38289,-0.00307,0
3.76311,-0.00672,0
2.66179,0.00333,0
1.82484,-0.01582,0
2.34879,-0.01174,0
3.91605,0.00624,0
3.69169,0.00149,0
2.2992,-0.00832,0
3.13358,-0.00262,0
3.99892,0.00043,0
2.59601,3e-05,0
3.66013,-0.00462,0
1.73259,-0.01434,0
1.94557,-0.0209,0
3.68059,-0.00729,0
3.21252,-0.00627,0
3.43022,-0.00071,0
2.40516,0.00499,0
3.02876,-0.0086,0
2.94498,-0.00356,0
3.16561,-0.00716,0
1.47998,-0.01086,0
3.31952,-0.00668,0
2.23616,-0.00797,0
3.28018,-0.00725,0
3.14378,-0.00833,0
1.63769,-0.0005,0
1.65567,-0.00156,0
2.10945,-0.02778,0
2.37081,0.00422,0
